Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Kentavious Caldwell-Pope,PTS,1.9803921568627447,0.9843787327792072,MEM,DAL,9.5,22.85234122276306,6.198945201725719,27.4,0.504950495049505,0.4718423169750604,0.5049504950495051,0.4794282377297021,0.9494559217784295,Kentavious Caldwell-Pope o9.5
Nikola Jovic,PTS,1.9803921568627447,0.9733764186600368,MIA,CHA,10.5,22.88754496574402,6.40875082810069,29.6,0.504950495049505,0.4718423169750604,0.5049504950495051,0.4684259236105317,0.9276670251894842,Nikola Jovic o10.5
Nikola Vucevic,AST,2.0,0.9668274350548208,CHI,@MIL,3.5,7.609919375181199,2.238414906528596,30.8,0.5,0.4677419354838709,0.5,0.4668274350548208,0.9336548701096417,Nikola Vucevic o3.5
Nikola Jovic,AST,1.9803921568627447,0.9563264722882184,MIA,CHA,2.5,6.076406824588776,2.092002869093292,29.6,0.504950495049505,0.4718423169750604,0.5049504950495051,0.45137597723871337,0.8939014451198047,Nikola Jovic o2.5
CJ McCollum,PTS,2.02,0.9378400510230628,WAS,CLE,14.5,24.4715179681778,6.488108241644367,29.2,0.495049504950495,0.4620927318295739,0.49504950495049505,0.44279054607256774,0.8944369030665869,CJ McCollum o14.5
Desmond Bane,AST,2.16,0.905124619614391,ORL,BOS,4.5,7.666268381476403,2.414571691708065,34.6,0.4629629629629629,0.4329742261011864,0.4629629629629629,0.44216165665142804,0.9550691783670846,Desmond Bane o4.5
Kristaps Porzingis,PTS,1.8547008547008548,0.9774117987259388,ATL,TOR,18.5,33.04973244667053,7.263940334901393,30.0,0.5391705069124424,0.5083149711054754,0.5391705069124424,0.43824129181349636,0.8128064984916984,Kristaps Porzingis o18.5
Desmond Bane,PTS,1.970873786407767,0.9410032769520482,ORL,BOS,16.5,27.89981698989868,7.292375433467624,34.6,0.5073891625615764,0.4782356355194428,0.5073891625615764,0.4336141143904718,0.8545986914685999,Desmond Bane o16.5
Nikola Vucevic,PTS,1.9803921568627447,0.9287876295240024,CHI,@MIL,18.5,28.70138988494873,6.954761020090692,30.8,0.504950495049505,0.4718423169750604,0.5049504950495051,0.42383713447449733,0.8393637369004749,Nikola Vucevic o18.5
Nikola Jokic,PTS,1.9803921568627447,0.9264446568150142,DEN,GSW,27.5,39.58212685585022,8.333576292732053,38.0,0.504950495049505,0.4718423169750604,0.5049504950495051,0.42149416176550913,0.8347237321238513,Nikola Jokic o27.5
Brandon Ingram,AST,2.26,0.8460824959838729,TOR,@ATL,4.5,7.018016612529755,2.4691875218350603,36.2,0.4424778761061947,0.4159838648682717,0.4424778761061947,0.40360461987767815,0.9121464409235525,Brandon Ingram o4.5
Justin Champagnie,REB,1.9433962264150944,0.9176465384073326,WAS,CLE,4.5,8.984916597604752,3.227919749829445,34.2,0.5145631067961165,0.4808467741935484,0.5145631067961165,0.40308343161121607,0.783350819923684,Justin Champagnie o4.5
Justin Champagnie,PTS,1.847457627118644,0.9404117453104648,WAS,CLE,5.5,15.90224486589432,6.675639760945048,34.2,0.5412844036697247,0.5060689431946916,0.5412844036697247,0.39912734164074004,0.7373708515057739,Justin Champagnie o5.5
DeMar DeRozan,AST,2.28,0.8329525164004564,SAC,OKC,3.5,5.878876757621764,2.4628640887193045,36.8,0.4385964912280701,0.4095398699108648,0.4385964912280702,0.3943560251723862,0.8991317373930404,DeMar DeRozan o3.5
Kristaps Porzingis,AST,1.6666666666666663,0.9784297952374648,ATL,TOR,2.5,6.863420605659485,2.1576012296736944,30.0,0.6,0.5633187772925764,0.6000000000000001,0.3784297952374647,0.6307163253957743,Kristaps Porzingis o2.5
Kentavious Caldwell-Pope,AST,1.8771929824561404,0.9079440201027136,MEM,DAL,2.5,5.05990699827671,1.9273501765077288,27.4,0.5327102803738317,0.5,0.5327102803738317,0.37523373972888185,0.7043861429998308,Kentavious Caldwell-Pope o2.5
Dennis Schroder,REB,1.6134969325153374,0.9883325476292302,SAC,OKC,2.5,9.705105811357498,3.1769853566875685,33.0,0.6197718631178707,0.58345212075137,0.6197718631178707,0.3685606845113595,0.5946715339048315,Dennis Schroder o2.5
Onyeka Okongwu,REB,1.8771929824561404,0.8966287923722329,ATL,TOR,7.5,11.84321957230568,3.439973035778695,35.4,0.5327102803738317,0.5,0.5327102803738317,0.3639185119984012,0.6831452769092794,Onyeka Okongwu o7.5
Giannis Antetokounmpo,AST,1.6849315068493151,0.9475999740500072,MIL,CHI,6.5,10.806394279003143,2.654965108805176,36.4,0.5934959349593496,0.5583324356350319,0.5934959349593496,0.3541040390906576,0.5966410521664505,Giannis Antetokounmpo o6.5
Andrew Wiggins,AST,1.8771929824561404,0.8768199904660716,MIA,CHA,2.5,4.914358377456665,2.082715227655347,30.6,0.5327102803738317,0.5,0.5327102803738317,0.3441097100922399,0.6459603329801696,Andrew Wiggins o2.5
Desmond Bane,REB,2.08,0.8213796712374839,ORL,BOS,4.5,7.445352587103844,3.199259588235169,34.6,0.4807692307692308,0.451074343041102,0.4807692307692307,0.3406104404682532,0.7084697161739666,Desmond Bane o4.5
Cole Anthony,PTS,1.9803921568627447,0.8453905375630384,MIL,CHI,9.5,14.33543199300766,4.755247433172676,17.0,0.504950495049505,0.4718423169750604,0.5049504950495051,0.3404400425135333,0.6742047900758208,Cole Anthony o9.5
Al Horford,REB,1.8,0.8930352864869611,GSW,@DEN,4.5,8.024051296710967,2.8354989480230106,29.2,0.5555555555555556,0.5191532258064516,0.5555555555555556,0.3374797309314055,0.60746351567653,Al Horford o4.5
Bobby Portis,REB,2.08,0.8121909389018807,MIL,CHI,6.5,8.908416390419006,2.7183063113439507,26.0,0.4807692307692308,0.4489255225198704,0.4807692307692307,0.33142170813264993,0.6893571529159118,Bobby Portis o6.5
Kentavious Caldwell-Pope,REB,1.7142857142857144,0.9118514235376236,MEM,DAL,2.5,6.014941161870956,2.5993387226626425,27.4,0.5833333333333334,0.5457986373959123,0.5833333333333333,0.32851809020429035,0.5631738689216406,Kentavious Caldwell-Pope o2.5
Derrick White,AST,2.12,0.7980547407315948,BOS,@ORL,5.5,7.47525767982006,2.3664477897553824,33.8,0.4716981132075472,0.4428283410138249,0.4716981132075471,0.32635662752404765,0.691876050350981,Derrick White o5.5
Brandon Ingram,PTS,1.8333333333333333,0.8691453160252129,TOR,@ATL,19.5,27.90956016778946,7.49274699904782,36.2,0.5454545454545454,0.5134353038445638,0.5454545454545455,0.3236907705706674,0.593433079379557,Brandon Ingram o19.5
Dennis Schroder,AST,1.9090909090909087,0.845554209533802,SAC,OKC,4.5,6.836547374725342,2.296246897699437,33.0,0.5238095238095238,0.4898785425101215,0.523809523809524,0.32174468572427806,0.6142398545645308,Dennis Schroder o4.5
Domantas Sabonis,AST,2.22,0.7678359835483771,SAC,OKC,4.5,6.278989613056183,2.4311813261435264,36.0,0.4504504504504504,0.421465800141561,0.4504504504504504,0.3173855330979267,0.7045958834773973,Domantas Sabonis o4.5
Sandro Mamukelashvili,PTS,1.9803921568627447,0.8219970372284364,TOR,@ATL,7.5,11.546867752075196,4.384460439419713,19.2,0.504950495049505,0.4718423169750604,0.5049504950495051,0.31704654217893136,0.6278764854916091,Sandro Mamukelashvili o7.5
Gradey Dick,PTS,2.0,0.8154646074886909,TOR,@ATL,7.5,12.930323958396912,6.045681962203229,31.0,0.5,0.4677419354838709,0.5,0.3154646074886909,0.6309292149773817,Gradey Dick o7.5
Kevin Huerter,AST,2.22,0.7649625551864245,CHI,@MIL,2.5,4.071505159139633,2.175523611208197,32.8,0.4504504504504504,0.421465800141561,0.4504504504504504,0.31451210473597413,0.6982168725138627,Kevin Huerter o2.5
Bobby Portis,PTS,2.01,0.8109668916480901,MIL,CHI,10.5,15.300616264343262,5.446179412253145,26.0,0.4975124378109453,0.468983595813963,0.49751243781094534,0.31345445383714476,0.6300434522126609,Bobby Portis o10.5
