Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Bogdan Bogdanovic,REB,2.24,0.9547417095588794,LAC,@PHI,3.5,7.886205339431763,2.591280029124033,24.8,0.4464285714285714,0.4187098006750303,0.4464285714285714,0.508313138130308,1.1386214294118902,Bogdan Bogdanovic o3.5
Moussa Diabate,PTS,1.9803921568627447,0.9733646483167748,CHA,@TOR,8.5,19.97791939973831,5.938738958439857,27.0,0.504950495049505,0.4718423169750604,0.5049504950495051,0.46841415326726976,0.9276437152940047,Moussa Diabate o8.5
Nikola Jovic,REB,1.9803921568627447,0.9689799309701324,MIA,NYK,4.5,9.562955725193024,2.713253977058439,23.6,0.504950495049505,0.4726809130645945,0.5049504950495051,0.4640294359206273,0.9189602554506539,Nikola Jovic o4.5
Nikola Vucevic,PTS,2.02,0.9416501467287552,CHI,@DEN,16.5,27.0052433013916,6.696450465732346,29.0,0.495049504950495,0.4620927318295739,0.49504950495049505,0.4466006417782602,0.9021332963920856,Nikola Vucevic o16.5
Jonas Valanciunas,PTS,2.04,0.8591147217786728,DEN,CHI,8.5,13.918076610565183,5.033747736159142,13.4,0.4901960784313725,0.4581151832460733,0.49019607843137253,0.36891864334730023,0.7525940324284924,Jonas Valanciunas o8.5
LaMelo Ball,AST,1.8,0.9209069281027856,CHA,@TOR,7.5,11.162143440246584,2.595059371999975,33.68,0.5555555555555556,0.5203045685279188,0.5555555555555556,0.36535137254723005,0.6576324705850142,LaMelo Ball o7.5
Moussa Diabate,AST,1.6666666666666663,0.9509726515185886,CHA,@TOR,0.5,3.5445299595594406,1.840308489953678,27.0,0.6,0.5575221238938053,0.6000000000000001,0.3509726515185885,0.5849544191976472,Moussa Diabate o0.5
Bogdan Bogdanovic,AST,2.24,0.7774151350243632,LAC,@PHI,3.5,4.883776569366455,1.8124297993603329,24.8,0.4464285714285714,0.4148740012292563,0.4464285714285714,0.3309865635957918,0.7414099024545737,Bogdan Bogdanovic o3.5
Paul George,AST,2.46,0.7347191943634462,PHI,LAC,2.5,3.9970155358314514,2.387017575947742,36.0,0.4065040650406504,0.3812042943830714,0.4065040650406504,0.32821512932279584,0.8074092181340776,Paul George o2.5
Nikola Vucevic,AST,2.3,0.7347403846513867,CHI,@DEN,3.5,4.759349599480629,2.0078480487524537,29.0,0.4347826086956521,0.4049115626370413,0.4347826086956522,0.2999577759557345,0.6899028846981893,Nikola Vucevic o3.5
Zion Williamson,PTS,1.9803921568627447,0.8040601012446169,NOP,OKC,17.5,23.290649369359016,6.7630919191174055,32.25,0.504950495049505,0.4718423169750604,0.5049504950495051,0.29910960619511184,0.5923543181511037,Zion Williamson o17.5
Nikola Jovic,AST,2.25,0.7315209834148682,MIA,NYK,3.5,4.572500211000443,1.737068770503422,23.6,0.4444444444444444,0.4165029469548134,0.4444444444444444,0.28707653897042373,0.6459222126834534,Nikola Jovic o3.5
LaMelo Ball,PTS,1.8,0.8255093030995948,CHA,@TOR,19.5,26.15485224723816,7.105581427127896,33.68,0.5555555555555556,0.5191532258064516,0.5555555555555556,0.2699537475440392,0.48591674557927067,LaMelo Ball o19.5
Paul George,PTS,1.925925925925926,0.7874140678967967,PHI,LAC,12.5,18.139562845230103,7.071722637787725,36.0,0.5192307692307693,0.4896023956080519,0.5192307692307692,0.2681832986660275,0.5165011678012381,Paul George o12.5
Pascal Siakam,AST,2.3600000000000003,0.6810677583773292,IND,@DET,4.5,5.596703605651856,2.3300076352309795,34.24,0.423728813559322,0.3963346076006296,0.42372881355932196,0.2573389448180073,0.6073199097704972,Pascal Siakam o4.5
Nikola Vucevic,REB,1.7692307692307692,0.8211741110514743,CHI,@DEN,8.5,11.32512167096138,3.0712891859067653,29.0,0.5652173913043478,0.5269568690095846,0.5652173913043479,0.2559567197471264,0.452846504167993,Nikola Vucevic o8.5
Bennedict Mathurin,AST,2.0,0.7528568082329408,IND,@DET,1.5,2.823063459992409,1.9356978287692208,29.1,0.5,0.4653465346534653,0.5,0.25285680823294077,0.5057136164658815,Bennedict Mathurin o1.5
LaMelo Ball,REB,1.7142857142857144,0.8335795675580646,CHA,@TOR,4.5,7.559794424772263,3.159614348746024,33.68,0.5833333333333334,0.5445920303605313,0.5833333333333333,0.25024623422473136,0.4289935443852537,LaMelo Ball o4.5
Collin Murray-Boyles,PTS,1.9090909090909087,0.767632562005844,TOR,CHA,6.5,9.728690207004547,4.416374910434586,21.2,0.5238095238095238,0.4898785425101215,0.523809523809524,0.24382303819632,0.46548034564751994,Collin Murray-Boyles o6.5
Trendon Watford,AST,2.4,0.6477873560630671,PHI,LAC,2.5,3.14854308962822,1.7096003770325958,25.0,0.4166666666666667,0.38788522848034,0.4166666666666667,0.23112068939640046,0.5546896545513611,Trendon Watford o2.5
Brook Lopez,AST,1.9523809523809523,0.7372564703435032,LAC,@PHI,0.5,1.1493543434143068,1.0227500851891085,14.920000000000002,0.5121951219512195,0.4753937007874017,0.5121951219512195,0.22506134839228364,0.4394054897182681,Brook Lopez o0.5
Pelle Larsson,PTS,2.02,0.7185108018912114,MIA,NYK,9.5,12.57035282254219,5.3081420700553,26.2,0.495049504950495,0.4620927318295739,0.49504950495049505,0.22346129694071637,0.4513918198202471,Pelle Larsson o9.5
Dru Smith,AST,1.7692307692307692,0.7836063938671127,MIA,NYK,2.5,3.611798536777497,1.4173310781332913,16.8,0.5652173913043478,0.5306122448979592,0.5652173913043479,0.21838900256276483,0.38638054299566094,Dru Smith o2.5
Bennedict Mathurin,PTS,1.8333333333333333,0.7584748228853831,IND,@DET,16.5,20.87033559679985,6.230831136414458,29.1,0.5454545454545454,0.5101214574898786,0.5454545454545455,0.21302027743083762,0.3905371752898691,Bennedict Mathurin o16.5
Josh Giddey,PTS,1.9523809523809523,0.7094338767263249,CHI,@DEN,20.5,24.45609952926636,7.170333231277185,34.88,0.5121951219512195,0.4779426508923199,0.5121951219512195,0.19723875477510533,0.3850851878942533,Josh Giddey o20.5
