Player,Market,OverDecimal,POverModel,Team,Opponent,Line,ProjMean,ProjSD,ProjMins,POverImp,POverFair,p_over_price,edge_over,EV_over_1u,label
Dennis Schroder,REB,2.15,0.956985243941162,SAC,OKC,3.5,8.971215677261352,3.187008465380979,33.4,0.4651162790697674,0.4334891627709307,0.46511627906976744,0.4918689648713946,1.057518274473498,Dennis Schroder o3.5
Isaiah Collier,PTS,1.9803921568627447,0.9805017265857332,UTA,@MIN,5.5,16.784733533859253,5.466818144060718,25.0,0.504950495049505,0.4718423169750604,0.5049504950495051,0.47555123153622814,0.9417779291207654,Isaiah Collier o5.5
Davion Mitchell,AST,1.9433962264150944,0.9839480027441496,MIA,CHA,8.5,14.529186069965364,2.813283747530216,31.0,0.5145631067961165,0.4808467741935484,0.5145631067961165,0.4693848959480331,0.9122008355216493,Davion Mitchell o8.5
Moussa Diabate,PTS,1.9090909090909087,0.9895111326068428,CHA,@MIA,8.5,22.48307065963745,6.057512462156091,19.6,0.5238095238095238,0.4898785425101215,0.523809523809524,0.4657016087973188,0.8890667077039722,Moussa Diabate o8.5
Ja Morant,PTS,1.9433962264150944,0.9428341023675644,MEM,DAL,27.5,40.135673666000365,8.002232413045787,32.6,0.5145631067961165,0.4808467741935484,0.5145631067961165,0.4282709955714479,0.8323002366765874,Ja Morant o27.5
Jonas Valanciunas,PTS,2.06,0.9045403876647892,DEN,GSW,6.5,13.233475685119627,5.148449982674996,12.0,0.4854368932038835,0.4603905381806636,0.4854368932038835,0.41910349446090567,0.8633531985894657,Jonas Valanciunas o6.5
Alperen Sengun,PTS,1.925925925925926,0.9318626925851816,HOU,@SAS,17.5,28.36467082500458,7.292663023632153,34.2,0.5192307692307693,0.485816177662506,0.5192307692307692,0.41263192335441246,0.7946985190529425,Alperen Sengun o17.5
Mike Conley,AST,1.819672131147541,0.9402320234510706,MIN,UTA,3.5,6.549776345491409,1.9590985478706144,25.0,0.5495495495495496,0.5141838223374939,0.5495495495495495,0.3906824739015211,0.7109140098863744,Mike Conley o3.5
Nikola Jovic,PTS,1.819672131147541,0.9361612092330692,MIA,CHA,11.5,20.128960704803468,5.664559083207111,19.6,0.5495495495495496,0.5141838223374939,0.5495495495495495,0.38661165968351974,0.7035064627027982,Nikola Jovic o11.5
Josh Giddey,AST,2.08,0.8462115231270881,CHI,@MIL,12.5,15.500859493017195,2.9410978285632785,35.4,0.4807692307692308,0.4489255225198704,0.4807692307692307,0.3654422923578574,0.7601199681043433,Josh Giddey o12.5
