player,may_not_play,injury_prob
B. Beal,0.0,0.0
B. Bogdanovic,1.0,0.5
D. Jones,1.0,1.0
J. Miller,1.0,1.0
D. Ayton,1.0,1.0
L. Kennard,1.0,0.5
Trae Young,1.0,1.0
K. George,1.0,0.5
M. Bagley,1.0,0.5
T. Johnson,1.0,1.0
G. Bitadze,1.0,0.5
M. Wagner,1.0,1.0
P. Banchero,1.0,1.0
Adem Bona,1.0,1.0
J. Embiid,1.0,1.0
K. Oubre,1.0,1.0
P. George,1.0,1.0
V. Edgecombe,1.0,1.0
