player,team,opponent,game_date,market,book,line,over_odds,under_odds
Desmond Bane,ORL,BOS,2025-11-07,PTS,mgm,15.5,-118.0,-110.0
Darius Garland,CLE,@WAS,2025-11-07,PTS,mgm,15.5,-115.0,-118.0
De'Andre Hunter,CLE,@WAS,2025-11-07,PTS,mgm,16.5,-118.0,-110.0
Immanuel Quickley,TOR,@ATL,2025-11-07,PTS,mgm,15.5,-118.0,-110.0
Ausar Thompson,DET,@BKN,2025-11-07,PTS,mgm,15.5,-115.0,-115.0
Matas Buzelis,CHI,@MIL,2025-11-07,PTS,mgm,15.5,-125.0,-105.0
Donte DiVincenzo,MIN,UTA,2025-11-07,PTS,mgm,15.5,100.0,-130.0
Jaime Jaquez,MIA,CHA,2025-11-07,PTS,mgm,14.5,-105.0,-125.0
Ajay Mitchell,OKC,@SAC,2025-11-07,PTS,mgm,15.5,-105.0,-125.0
Payton Pritchard,BOS,@ORL,2025-11-07,PTS,mgm,14.5,-130.0,-105.0
D'Angelo Russell,DAL,@MEM,2025-11-07,PTS,mgm,15.5,105.0,-140.0
Domantas Sabonis,SAC,OKC,2025-11-07,PTS,mgm,15.5,-115.0,-115.0
Devin Vassell,SAS,HOU,2025-11-07,PTS,mgm,15.5,-105.0,-125.0
Nic Claxton,BKN,DET,2025-11-07,PTS,mgm,13.5,-110.0,-118.0
Dyson Daniels,ATL,TOR,2025-11-07,PTS,mgm,13.5,-115.0,-115.0
Kyshawn George,WAS,CLE,2025-11-07,PTS,mgm,13.5,-130.0,-105.0
Kon Knueppel,CHA,@MIA,2025-11-07,PTS,mgm,13.5,-125.0,-105.0
CJ McCollum,WAS,CLE,2025-11-07,PTS,mgm,14.5,105.0,-140.0
Brandin Podziemski,GSW,@DEN,2025-11-07,PTS,mgm,13.5,-120.0,-110.0
Ryan Rollins,MIL,CHI,2025-11-07,PTS,mgm,13.5,-110.0,-118.0
Anfernee Simons,BOS,@ORL,2025-11-07,PTS,mgm,14.5,-110.0,-120.0
Jabari Smith,HOU,@SAS,2025-11-07,PTS,mgm,13.5,-110.0,-125.0
Myles Turner,MIL,CHI,2025-11-07,PTS,mgm,13.5,-105.0,-130.0
Kel'el Ware,MIA,CHA,2025-11-07,PTS,mgm,13.5,-120.0,-110.0
Jarrett Allen,CLE,@WAS,2025-11-07,PTS,mgm,13.5,-105.0,-130.0
Christian Braun,DEN,GSW,2025-11-07,PTS,mgm,12.5,-135.0,100.0
Noah Clowney,BKN,DET,2025-11-07,PTS,mgm,12.5,-110.0,-118.0
Jaden McDaniels,MIN,UTA,2025-11-07,PTS,mgm,13.5,-130.0,100.0
Onyeka Okongwu,ATL,TOR,2025-11-07,PTS,mgm,12.5,-135.0,100.0
Gary Trent,MIL,CHI,2025-11-07,PTS,mgm,12.5,100.0,-135.0
Russell Westbrook,SAC,OKC,2025-11-07,PTS,mgm,13.5,-120.0,-110.0
Santi Aldama,MEM,DAL,2025-11-07,PTS,mgm,11.5,-118.0,-110.0
Max Christie,DAL,@MEM,2025-11-07,PTS,mgm,12.5,-105.0,-125.0
Cedric Coward,MEM,DAL,2025-11-07,PTS,mgm,12.5,-115.0,-115.0
Ayo Dosunmu,CHI,@MIL,2025-11-07,PTS,mgm,12.5,-110.0,-118.0
Daniel Gafford,DAL,@MEM,2025-11-07,PTS,mgm,12.5,-110.0,-120.0
Kevin Huerter,CHI,@MIL,2025-11-07,PTS,mgm,12.5,-120.0,-110.0
Tre Johnson,WAS,CLE,2025-11-07,PTS,mgm,12.5,-105.0,-125.0
Tre Jones,CHI,@MIL,2025-11-07,PTS,mgm,11.5,-120.0,-110.0
Terance Mann,BKN,DET,2025-11-07,PTS,mgm,11.5,-120.0,-110.0
Tre Mann,CHA,@MIA,2025-11-07,PTS,mgm,12.5,-105.0,-125.0
Khris Middleton,WAS,CLE,2025-11-07,PTS,mgm,12.5,-105.0,-130.0
Malik Monk,SAC,OKC,2025-11-07,PTS,mgm,11.5,-118.0,-110.0
Duncan Robinson,DET,@BKN,2025-11-07,PTS,mgm,11.5,-125.0,-110.0
Isaiah Stewart,DET,@BKN,2025-11-07,PTS,mgm,12.5,100.0,-135.0
Wendell Carter,ORL,BOS,2025-11-07,PTS,mgm,10.5,-110.0,-120.0
Tari Eason,HOU,@SAS,2025-11-07,PTS,mgm,11.5,110.0,-150.0
Rudy Gobert,MIN,UTA,2025-11-07,PTS,mgm,11.5,100.0,-130.0
Ronald Holland,DET,@BKN,2025-11-07,PTS,mgm,10.5,-125.0,-110.0
Isaiah Joe,OKC,@SAC,2025-11-07,PTS,mgm,11.5,-125.0,-105.0
Cameron Johnson,DEN,GSW,2025-11-07,PTS,mgm,10.5,-130.0,-105.0
Keldon Johnson,SAS,HOU,2025-11-07,PTS,mgm,10.5,-130.0,-105.0
Kyle Kuzma,MIL,CHI,2025-11-07,PTS,mgm,11.5,-110.0,-118.0
Caris LeVert,DET,@BKN,2025-11-07,PTS,mgm,11.5,100.0,-130.0
Tyrese Martin,BKN,DET,2025-11-07,PTS,mgm,11.5,-118.0,-115.0
Davion Mitchell,MIA,CHA,2025-11-07,PTS,mgm,10.5,-125.0,-110.0
Jusuf Nurkic,UTA,@MIN,2025-11-07,PTS,mgm,10.5,-130.0,-105.0
Naz Reid,MIN,UTA,2025-11-07,PTS,mgm,11.5,-118.0,-110.0
Zaccharie Risacher,ATL,TOR,2025-11-07,PTS,mgm,10.5,-130.0,-105.0
Dennis Schroder,SAC,OKC,2025-11-07,PTS,mgm,11.5,100.0,-130.0
Ziaire Williams,BKN,DET,2025-11-07,PTS,mgm,11.5,100.0,-130.0
Harrison Barnes,SAS,HOU,2025-11-07,PTS,mgm,9.5,-110.0,-120.0
Anthony Black,ORL,BOS,2025-11-07,PTS,mgm,9.5,-118.0,-110.0
Isaiah Hartenstein,OKC,@SAC,2025-11-07,PTS,mgm,10.5,-105.0,-130.0
Nikola Jovic,MIA,CHA,2025-11-07,PTS,mgm,10.5,-105.0,-130.0
Sam Merrill,CLE,@WAS,2025-11-07,PTS,mgm,9.5,-110.0,-120.0
Bobby Portis,MIL,CHI,2025-11-07,PTS,mgm,10.5,105.0,-140.0
Jalen Suggs,ORL,BOS,2025-11-07,PTS,mgm,9.5,-125.0,-110.0
Klay Thompson,DAL,@MEM,2025-11-07,PTS,mgm,9.5,-130.0,-105.0
Cole Anthony,MIL,CHI,2025-11-07,PTS,mgm,9.5,-125.0,-105.0
Kentavious Caldwell-Pope,MEM,DAL,2025-11-07,PTS,mgm,9.5,-105.0,-125.0
Julian Champagnie,SAS,HOU,2025-11-07,PTS,mgm,9.5,-105.0,-125.0
AJ Green,MIL,CHI,2025-11-07,PTS,mgm,8.5,-125.0,-105.0
Draymond Green,GSW,@DEN,2025-11-07,PTS,mgm,8.5,-105.0,-125.0
Buddy Hield,GSW,@DEN,2025-11-07,PTS,mgm,8.5,-130.0,-105.0
Ryan Kalkbrenner,CHA,@MIA,2025-11-07,PTS,mgm,8.5,-125.0,-105.0
Luke Kennard,ATL,TOR,2025-11-07,PTS,mgm,8.5,-110.0,-118.0
Jock Landale,MEM,DAL,2025-11-07,PTS,mgm,9.5,-110.0,-125.0
Pelle Larsson,MIA,CHA,2025-11-07,PTS,mgm,9.5,-110.0,-118.0
Naji Marshall,DAL,@MEM,2025-11-07,PTS,mgm,8.5,-120.0,-110.0
Neemias Queta,BOS,@ORL,2025-11-07,PTS,mgm,8.5,-118.0,-110.0
Cason Wallace,OKC,@SAC,2025-11-07,PTS,mgm,9.5,-105.0,-125.0
Jaylen Wells,MEM,DAL,2025-11-07,PTS,mgm,9.5,-110.0,-120.0
Bub Carrington,WAS,CLE,2025-11-07,PTS,mgm,8.5,-135.0,100.0
Luguentz Dort,OKC,@SAC,2025-11-07,PTS,mgm,7.5,-125.0,-105.0
Simone Fontecchio,MIA,CHA,2025-11-07,PTS,mgm,8.5,-118.0,-110.0
Tim Hardaway,DEN,GSW,2025-11-07,PTS,mgm,7.5,-135.0,100.0
Sam Hauser,BOS,@ORL,2025-11-07,PTS,mgm,8.5,100.0,-135.0
Corey Kispert,WAS,CLE,2025-11-07,PTS,mgm,8.5,-110.0,-120.0
Svi Mykhailiuk,UTA,@MIN,2025-11-07,PTS,mgm,8.5,100.0,-135.0
Josh Okogie,HOU,@SAS,2025-11-07,PTS,mgm,7.5,-135.0,100.0
Jakob Poeltl,TOR,@ATL,2025-11-07,PTS,mgm,7.5,-145.0,105.0
Jalen Smith,CHI,@MIL,2025-11-07,PTS,mgm,8.5,100.0,-130.0
Jeremy Sochan,SAS,HOU,2025-11-07,PTS,mgm,8.5,-115.0,-115.0
Cam Spencer,MEM,DAL,2025-11-07,PTS,mgm,7.5,-135.0,100.0
Jaylon Tyson,CLE,@WAS,2025-11-07,PTS,mgm,8.5,100.0,-135.0
Tristan da Silva,ORL,BOS,2025-11-07,PTS,mgm,7.5,-125.0,-105.0
Ace Bailey,UTA,@MIN,2025-11-07,PTS,mgm,7.5,100.0,-135.0
Alex Caruso,OKC,@SAC,2025-11-07,PTS,mgm,6.5,-120.0,-110.0
Moussa Diabate,CHA,@MIA,2025-11-07,PTS,mgm,7.5,100.0,-130.0
Gradey Dick,TOR,@ATL,2025-11-07,PTS,mgm,6.5,-115.0,-115.0
Kyle Filipowski,UTA,@MIN,2025-11-07,PTS,mgm,7.5,-118.0,-115.0
Al Horford,GSW,@DEN,2025-11-07,PTS,mgm,7.5,-110.0,-118.0
Sandro Mamukelashvili,TOR,@ATL,2025-11-07,PTS,mgm,7.5,110.0,-145.0
Isaac Okoro,CHI,@MIL,2025-11-07,PTS,mgm,6.5,-118.0,-110.0
Quinten Post,GSW,@DEN,2025-11-07,PTS,mgm,6.5,105.0,-140.0
Reed Sheppard,HOU,@SAS,2025-11-07,PTS,mgm,7.5,-105.0,-130.0
Patrick Williams,CHI,@MIL,2025-11-07,PTS,mgm,7.5,-105.0,-125.0
Jalen Wilson,BKN,DET,2025-11-07,PTS,mgm,7.5,-120.0,-110.0
Mike Conley,MIN,UTA,2025-11-07,PTS,mgm,5.5,-135.0,100.0
Egor Demin,BKN,DET,2025-11-07,PTS,mgm,6.5,-110.0,-120.0
Sion James,CHA,@MIA,2025-11-07,PTS,mgm,6.5,-135.0,100.0
Collin Murray-Boyles,TOR,@ATL,2025-11-07,PTS,mgm,6.5,-115.0,-115.0
Larry Nance,CLE,@WAS,2025-11-07,PTS,mgm,6.5,-110.0,-120.0
Day'Ron Sharpe,BKN,DET,2025-11-07,PTS,mgm,6.5,-110.0,-118.0
Jamal Shead,TOR,@ATL,2025-11-07,PTS,mgm,6.5,100.0,-135.0
Jonas Valanciunas,DEN,GSW,2025-11-07,PTS,mgm,6.5,100.0,-135.0
Vince Williams,MEM,DAL,2025-11-07,PTS,mgm,6.5,100.0,-135.0
Walter Clayton,UTA,@MIN,2025-11-07,PTS,mgm,5.5,-118.0,-110.0
Keon Ellis,SAC,OKC,2025-11-07,PTS,mgm,5.5,-118.0,-110.0
Taylor Hendricks,UTA,@MIN,2025-11-07,PTS,mgm,5.5,110.0,-145.0
Kevin Love,UTA,@MIN,2025-11-07,PTS,mgm,5.5,100.0,-130.0
Craig Porter,CLE,@WAS,2025-11-07,PTS,mgm,5.5,-115.0,-118.0
Dru Smith,MIA,CHA,2025-11-07,PTS,mgm,5.5,-125.0,-105.0
Steven Adams,HOU,@SAS,2025-11-07,PTS,mgm,4.5,100.0,-135.0
Goga Bitadze,ORL,BOS,2025-11-07,PTS,mgm,4.5,-110.0,-120.0
Giannis Antetokounmpo,MIL,CHI,2025-11-07,PTS,mgm,32.5,,
Shai Gilgeous-Alexander,OKC,@SAC,2025-11-07,PTS,mgm,32.5,,
Cade Cunningham,DET,@BKN,2025-11-07,PTS,mgm,26.5,,
Anthony Edwards,MIN,UTA,2025-11-07,PTS,mgm,26.5,,
Nikola Jokic,DEN,GSW,2025-11-07,PTS,mgm,26.5,,
Jaylen Brown,BOS,@ORL,2025-11-07,PTS,mgm,26.5,,
Donovan Mitchell,CLE,@WAS,2025-11-07,PTS,mgm,26.5,,
Victor Wembanyama,SAS,HOU,2025-11-07,PTS,mgm,26.5,,
LaMelo Ball,CHA,@MIA,2025-11-07,PTS,mgm,23.5,,
Kevin Durant,HOU,@SAS,2025-11-07,PTS,mgm,25.5,,
Lauri Markkanen,UTA,@MIN,2025-11-07,PTS,mgm,24.5,,
Paolo Banchero,ORL,BOS,2025-11-07,PTS,mgm,23.5,,
Ja Morant,MEM,DAL,2025-11-07,PTS,mgm,24.5,,
Norman Powell,MIA,CHA,2025-11-07,PTS,mgm,23.5,,
Miles Bridges,CHA,@MIA,2025-11-07,PTS,mgm,21.5,,
Josh Giddey,CHI,@MIL,2025-11-07,PTS,mgm,22.5,,
Jonathan Kuminga,GSW,@DEN,2025-11-07,PTS,mgm,21.5,,
Zach LaVine,SAC,OKC,2025-11-07,PTS,mgm,21.5,,
Julius Randle,MIN,UTA,2025-11-07,PTS,mgm,22.5,,
Jalen Johnson,ATL,TOR,2025-11-07,PTS,mgm,21.5,,
Jamal Murray,DEN,GSW,2025-11-07,PTS,mgm,21.5,,
Jimmy Butler,GSW,@DEN,2025-11-07,PTS,mgm,19.5,,
DeMar DeRozan,SAC,OKC,2025-11-07,PTS,mgm,20.5,,
Brandon Ingram,TOR,@ATL,2025-11-07,PTS,mgm,20.5,,
Michael Porter,BKN,DET,2025-11-07,PTS,mgm,20.5,,
Alperen Sengun,HOU,@SAS,2025-11-07,PTS,mgm,19.5,,
Franz Wagner,ORL,BOS,2025-11-07,PTS,mgm,20.5,,
RJ Barrett,TOR,@ATL,2025-11-07,PTS,mgm,18.5,,
Stephon Castle,SAS,HOU,2025-11-07,PTS,mgm,19.5,,
Keyonte George,UTA,@MIN,2025-11-07,PTS,mgm,19.5,,
Jaren Jackson,MEM,DAL,2025-11-07,PTS,mgm,19.5,,
Evan Mobley,CLE,@WAS,2025-11-07,PTS,mgm,19.5,,
Kristaps Porzingis,ATL,TOR,2025-11-07,PTS,mgm,18.5,,
Nikola Vucevic,CHI,@MIL,2025-11-07,PTS,mgm,17.5,,
Andrew Wiggins,MIA,CHA,2025-11-07,PTS,mgm,19.5,,
Nickeil Alexander-Walker,ATL,TOR,2025-11-07,PTS,mgm,17.5,,
Scottie Barnes,TOR,@ATL,2025-11-07,PTS,mgm,18.5,,
Cooper Flagg,DAL,@MEM,2025-11-07,PTS,mgm,17.5,,
Chet Holmgren,OKC,@SAC,2025-11-07,PTS,mgm,17.5,,
Collin Sexton,CHA,@MIA,2025-11-07,PTS,mgm,18.5,,
P.J. Washington,DAL,@MEM,2025-11-07,PTS,mgm,17.5,,
Jalen Duren,DET,@BKN,2025-11-07,PTS,mgm,16.5,,
Aaron Gordon,DEN,GSW,2025-11-07,PTS,mgm,16.5,,
Alex Sarr,WAS,CLE,2025-11-07,PTS,mgm,16.5,,
Amen Thompson,HOU,@SAS,2025-11-07,PTS,mgm,16.5,,
Derrick White,BOS,@ORL,2025-11-07,PTS,mgm,16.5,,
Desmond Bane,ORL,BOS,2025-11-07,PTS,mgm,15.5,,
Darius Garland,CLE,@WAS,2025-11-07,PTS,mgm,15.5,,
De'Andre Hunter,CLE,@WAS,2025-11-07,PTS,mgm,16.5,,
Immanuel Quickley,TOR,@ATL,2025-11-07,PTS,mgm,15.5,,
Ausar Thompson,DET,@BKN,2025-11-07,PTS,mgm,15.5,,
Matas Buzelis,CHI,@MIL,2025-11-07,PTS,mgm,15.5,,
Donte DiVincenzo,MIN,UTA,2025-11-07,PTS,mgm,15.5,,
Jaime Jaquez,MIA,CHA,2025-11-07,PTS,mgm,14.5,,
Ajay Mitchell,OKC,@SAC,2025-11-07,PTS,mgm,15.5,,
Payton Pritchard,BOS,@ORL,2025-11-07,PTS,mgm,14.5,,
D'Angelo Russell,DAL,@MEM,2025-11-07,PTS,mgm,15.5,,
Domantas Sabonis,SAC,OKC,2025-11-07,PTS,mgm,15.5,,
Devin Vassell,SAS,HOU,2025-11-07,PTS,mgm,15.5,,
Nic Claxton,BKN,DET,2025-11-07,PTS,mgm,13.5,,
Dyson Daniels,ATL,TOR,2025-11-07,PTS,mgm,13.5,,
Kyshawn George,WAS,CLE,2025-11-07,PTS,mgm,13.5,,
Kon Knueppel,CHA,@MIA,2025-11-07,PTS,mgm,13.5,,
CJ McCollum,WAS,CLE,2025-11-07,PTS,mgm,14.5,,
Brandin Podziemski,GSW,@DEN,2025-11-07,PTS,mgm,13.5,,
Ryan Rollins,MIL,CHI,2025-11-07,PTS,mgm,13.5,,
Anfernee Simons,BOS,@ORL,2025-11-07,PTS,mgm,14.5,,
Jabari Smith,HOU,@SAS,2025-11-07,PTS,mgm,13.5,,
Myles Turner,MIL,CHI,2025-11-07,PTS,mgm,13.5,,
Kel'el Ware,MIA,CHA,2025-11-07,PTS,mgm,13.5,,
Jarrett Allen,CLE,@WAS,2025-11-07,PTS,mgm,13.5,,
Christian Braun,DEN,GSW,2025-11-07,PTS,mgm,12.5,,
Noah Clowney,BKN,DET,2025-11-07,PTS,mgm,12.5,,
Jaden McDaniels,MIN,UTA,2025-11-07,PTS,mgm,13.5,,
Onyeka Okongwu,ATL,TOR,2025-11-07,PTS,mgm,12.5,,
Gary Trent,MIL,CHI,2025-11-07,PTS,mgm,12.5,,
Russell Westbrook,SAC,OKC,2025-11-07,PTS,mgm,13.5,,
Santi Aldama,MEM,DAL,2025-11-07,PTS,mgm,11.5,,
Max Christie,DAL,@MEM,2025-11-07,PTS,mgm,12.5,,
Cedric Coward,MEM,DAL,2025-11-07,PTS,mgm,12.5,,
Ayo Dosunmu,CHI,@MIL,2025-11-07,PTS,mgm,12.5,,
Daniel Gafford,DAL,@MEM,2025-11-07,PTS,mgm,12.5,,
Kevin Huerter,CHI,@MIL,2025-11-07,PTS,mgm,12.5,,
Tre Johnson,WAS,CLE,2025-11-07,PTS,mgm,12.5,,
Tre Jones,CHI,@MIL,2025-11-07,PTS,mgm,11.5,,
Terance Mann,BKN,DET,2025-11-07,PTS,mgm,11.5,,
Tre Mann,CHA,@MIA,2025-11-07,PTS,mgm,12.5,,
Khris Middleton,WAS,CLE,2025-11-07,PTS,mgm,12.5,,
Malik Monk,SAC,OKC,2025-11-07,PTS,mgm,11.5,,
Duncan Robinson,DET,@BKN,2025-11-07,PTS,mgm,11.5,,
Isaiah Stewart,DET,@BKN,2025-11-07,PTS,mgm,12.5,,
Wendell Carter,ORL,BOS,2025-11-07,PTS,mgm,10.5,,
Tari Eason,HOU,@SAS,2025-11-07,PTS,mgm,11.5,,
Rudy Gobert,MIN,UTA,2025-11-07,PTS,mgm,11.5,,
Ronald Holland,DET,@BKN,2025-11-07,PTS,mgm,10.5,,
Isaiah Joe,OKC,@SAC,2025-11-07,PTS,mgm,11.5,,
Cameron Johnson,DEN,GSW,2025-11-07,PTS,mgm,10.5,,
Keldon Johnson,SAS,HOU,2025-11-07,PTS,mgm,10.5,,
Kyle Kuzma,MIL,CHI,2025-11-07,PTS,mgm,11.5,,
Caris LeVert,DET,@BKN,2025-11-07,PTS,mgm,11.5,,
Tyrese Martin,BKN,DET,2025-11-07,PTS,mgm,11.5,,
Davion Mitchell,MIA,CHA,2025-11-07,PTS,mgm,10.5,,
Jusuf Nurkic,UTA,@MIN,2025-11-07,PTS,mgm,10.5,,
Naz Reid,MIN,UTA,2025-11-07,PTS,mgm,11.5,,
Zaccharie Risacher,ATL,TOR,2025-11-07,PTS,mgm,10.5,,
Dennis Schroder,SAC,OKC,2025-11-07,PTS,mgm,11.5,,
Ziaire Williams,BKN,DET,2025-11-07,PTS,mgm,11.5,,
Harrison Barnes,SAS,HOU,2025-11-07,PTS,mgm,9.5,,
Anthony Black,ORL,BOS,2025-11-07,PTS,mgm,9.5,,
Isaiah Hartenstein,OKC,@SAC,2025-11-07,PTS,mgm,10.5,,
Nikola Jovic,MIA,CHA,2025-11-07,PTS,mgm,10.5,,
Sam Merrill,CLE,@WAS,2025-11-07,PTS,mgm,9.5,,
Bobby Portis,MIL,CHI,2025-11-07,PTS,mgm,10.5,,
Jalen Suggs,ORL,BOS,2025-11-07,PTS,mgm,9.5,,
Klay Thompson,DAL,@MEM,2025-11-07,PTS,mgm,9.5,,
Cole Anthony,MIL,CHI,2025-11-07,PTS,mgm,9.5,,
Kentavious Caldwell-Pope,MEM,DAL,2025-11-07,PTS,mgm,9.5,,
Julian Champagnie,SAS,HOU,2025-11-07,PTS,mgm,9.5,,
Draymond Green,GSW,@DEN,2025-11-07,PTS,mgm,8.5,,
AJ Green,MIL,CHI,2025-11-07,PTS,mgm,8.5,,
Buddy Hield,GSW,@DEN,2025-11-07,PTS,mgm,8.5,,
Ryan Kalkbrenner,CHA,@MIA,2025-11-07,PTS,mgm,8.5,,
Luke Kennard,ATL,TOR,2025-11-07,PTS,mgm,8.5,,
Jock Landale,MEM,DAL,2025-11-07,PTS,mgm,9.5,,
Pelle Larsson,MIA,CHA,2025-11-07,PTS,mgm,9.5,,
Naji Marshall,DAL,@MEM,2025-11-07,PTS,mgm,8.5,,
Neemias Queta,BOS,@ORL,2025-11-07,PTS,mgm,8.5,,
Cason Wallace,OKC,@SAC,2025-11-07,PTS,mgm,9.5,,
Jaylen Wells,MEM,DAL,2025-11-07,PTS,mgm,9.5,,
Bub Carrington,WAS,CLE,2025-11-07,PTS,mgm,8.5,,
Luguentz Dort,OKC,@SAC,2025-11-07,PTS,mgm,7.5,,
Simone Fontecchio,MIA,CHA,2025-11-07,PTS,mgm,8.5,,
Tim Hardaway,DEN,GSW,2025-11-07,PTS,mgm,7.5,,
Sam Hauser,BOS,@ORL,2025-11-07,PTS,mgm,8.5,,
Corey Kispert,WAS,CLE,2025-11-07,PTS,mgm,8.5,,
Svi Mykhailiuk,UTA,@MIN,2025-11-07,PTS,mgm,8.5,,
Josh Okogie,HOU,@SAS,2025-11-07,PTS,mgm,7.5,,
Jakob Poeltl,TOR,@ATL,2025-11-07,PTS,mgm,7.5,,
Jalen Smith,CHI,@MIL,2025-11-07,PTS,mgm,8.5,,
Jeremy Sochan,SAS,HOU,2025-11-07,PTS,mgm,8.5,,
Cam Spencer,MEM,DAL,2025-11-07,PTS,mgm,7.5,,
Jaylon Tyson,CLE,@WAS,2025-11-07,PTS,mgm,8.5,,
Tristan da Silva,ORL,BOS,2025-11-07,PTS,mgm,7.5,,
Ace Bailey,UTA,@MIN,2025-11-07,PTS,mgm,7.5,,
Alex Caruso,OKC,@SAC,2025-11-07,PTS,mgm,6.5,,
Moussa Diabate,CHA,@MIA,2025-11-07,PTS,mgm,7.5,,
Gradey Dick,TOR,@ATL,2025-11-07,PTS,mgm,6.5,,
Kyle Filipowski,UTA,@MIN,2025-11-07,PTS,mgm,7.5,,
Al Horford,GSW,@DEN,2025-11-07,PTS,mgm,7.5,,
Sandro Mamukelashvili,TOR,@ATL,2025-11-07,PTS,mgm,7.5,,
Isaac Okoro,CHI,@MIL,2025-11-07,PTS,mgm,6.5,,
Quinten Post,GSW,@DEN,2025-11-07,PTS,mgm,6.5,,
Reed Sheppard,HOU,@SAS,2025-11-07,PTS,mgm,7.5,,
Patrick Williams,CHI,@MIL,2025-11-07,PTS,mgm,7.5,,
Jalen Wilson,BKN,DET,2025-11-07,PTS,mgm,7.5,,
Mike Conley,MIN,UTA,2025-11-07,PTS,mgm,5.5,,
Egor Demin,BKN,DET,2025-11-07,PTS,mgm,6.5,,
Sion James,CHA,@MIA,2025-11-07,PTS,mgm,6.5,,
