player,team,opponent,game_date,market,book,line,over_odds,under_odds
Shai Gilgeous-Alexander,OKC,MIN,2025-11-26,PTS,draftkings,31.5,-109.0,-117.0
Giannis Antetokounmpo,MIL,@MIA,2025-11-26,PTS,draftkings,28.5,-116.0,-110.0
Devin Booker,PHX,@SAC,2025-11-26,PTS,draftkings,28.5,-116.0,-110.0
Jalen Brunson,NYK,@CHA,2025-11-26,PTS,draftkings,28.5,-106.0,-120.0
Jaylen Brown,BOS,DET,2025-11-26,PTS,draftkings,27.5,-104.0,-122.0
Stephen Curry,GSW,HOU,2025-11-26,PTS,draftkings,27.5,-103.0,-124.0
Cade Cunningham,DET,@BOS,2025-11-26,PTS,draftkings,25.5,-122.0,-105.0
Anthony Edwards,MIN,@OKC,2025-11-26,PTS,draftkings,25.5,-107.0,-119.0
Karl-Anthony Towns,NYK,@CHA,2025-11-26,PTS,draftkings,24.5,-109.0,-117.0
Brandon Ingram,TOR,IND,2025-11-26,PTS,draftkings,23.5,-104.0,-123.0
Alperen Sengun,HOU,@GSW,2025-11-26,PTS,draftkings,22.5,-124.0,-103.0
Pascal Siakam,IND,@TOR,2025-11-26,PTS,draftkings,23.5,-107.0,-119.0
Jaren Jackson,MEM,@NOP,2025-11-26,PTS,draftkings,22.5,-111.0,-115.0
Zion Williamson,NOP,MEM,2025-11-26,PTS,draftkings,21.5,-124.0,-103.0
Jimmy Butler,GSW,HOU,2025-11-26,PTS,draftkings,19.5,-124.0,-103.0
Julius Randle,MIN,@OKC,2025-11-26,PTS,draftkings,21.5,-110.0,-116.0
Miles Bridges,CHA,NYK,2025-11-26,PTS,draftkings,19.5,-119.0,-107.0
Dillon Brooks,PHX,@SAC,2025-11-26,PTS,draftkings,20.5,-109.0,-117.0
Bennedict Mathurin,IND,@TOR,2025-11-26,PTS,draftkings,20.5,-119.0,-107.0
LaMelo Ball,CHA,NYK,2025-11-26,PTS,draftkings,19.5,-112.0,-114.0
Scottie Barnes,TOR,IND,2025-11-26,PTS,draftkings,19.5,-126.0,-101.0
Jalen Duren,DET,@BOS,2025-11-26,PTS,draftkings,19.5,-102.0,-125.0
Tyler Herro,MIA,MIL,2025-11-26,PTS,draftkings,19.5,-110.0,-116.0
Chet Holmgren,OKC,MIN,2025-11-26,PTS,draftkings,19.5,-110.0,-115.0
Zach LaVine,SAC,PHX,2025-11-26,PTS,draftkings,19.5,-120.0,-106.0
Trey Murphy,NOP,MEM,2025-11-26,PTS,draftkings,18.5,-122.0,-104.0
Norman Powell,MIA,MIL,2025-11-26,PTS,draftkings,19.5,-106.0,-120.0
Amen Thompson,HOU,@GSW,2025-11-26,PTS,draftkings,19.5,-114.0,-112.0
DeMar DeRozan,SAC,PHX,2025-11-26,PTS,draftkings,18.5,-113.0,-112.0
Brandon Miller,CHA,NYK,2025-11-26,PTS,draftkings,17.5,-125.0,-102.0
Ryan Rollins,MIL,@MIA,2025-11-26,PTS,draftkings,18.5,-106.0,-120.0
Bam Adebayo,MIA,MIL,2025-11-26,PTS,draftkings,17.5,-112.0,-114.0
Kon Knueppel,CHA,NYK,2025-11-26,PTS,draftkings,17.5,-109.0,-117.0
Mikal Bridges,NYK,@CHA,2025-11-26,PTS,draftkings,16.5,100.0,-127.0
Ajay Mitchell,OKC,MIN,2025-11-26,PTS,draftkings,16.5,-107.0,-120.0
Andrew Nembhard,IND,@TOR,2025-11-26,PTS,draftkings,16.5,-101.0,-126.0
Payton Pritchard,BOS,DET,2025-11-26,PTS,draftkings,16.5,-114.0,-112.0
Immanuel Quickley,TOR,IND,2025-11-26,PTS,draftkings,15.5,-122.0,-105.0
Derrick White,BOS,DET,2025-11-26,PTS,draftkings,16.5,-126.0,-102.0
Jabari Smith,HOU,@GSW,2025-11-26,PTS,draftkings,15.5,-117.0,-109.0
Saddiq Bey,NOP,MEM,2025-11-26,PTS,draftkings,14.5,-104.0,-122.0
Jeremiah Fears,NOP,MEM,2025-11-26,PTS,draftkings,14.5,-114.0,-112.0
Keegan Murray,SAC,PHX,2025-11-26,PTS,draftkings,14.5,-110.0,-116.0
Reed Sheppard,HOU,@GSW,2025-11-26,PTS,draftkings,14.5,-112.0,-114.0
Cedric Coward,MEM,@NOP,2025-11-26,PTS,draftkings,13.5,-110.0,-116.0
Kyle Kuzma,MIL,@MIA,2025-11-26,PTS,draftkings,12.5,-110.0,-116.0
Jaden McDaniels,MIN,@OKC,2025-11-26,PTS,draftkings,13.5,-110.0,-115.0
Bobby Portis,MIL,@MIA,2025-11-26,PTS,draftkings,13.5,-107.0,-119.0
Anfernee Simons,BOS,DET,2025-11-26,PTS,draftkings,13.5,-125.0,-102.0
Myles Turner,MIL,@MIA,2025-11-26,PTS,draftkings,13.5,-108.0,-118.0
Kel'el Ware,MIA,MIL,2025-11-26,PTS,draftkings,12.5,-121.0,-105.0
Jaylen Wells,MEM,@NOP,2025-11-26,PTS,draftkings,13.5,-114.0,-112.0
Russell Westbrook,SAC,PHX,2025-11-26,PTS,draftkings,13.5,-102.0,-125.0
Andrew Wiggins,MIA,MIL,2025-11-26,PTS,draftkings,13.5,-115.0,-111.0
Mark Williams,PHX,@SAC,2025-11-26,PTS,draftkings,13.5,-107.0,-119.0
Jordan Clarkson,NYK,@CHA,2025-11-26,PTS,draftkings,12.5,-114.0,-111.0
Donte DiVincenzo,MIN,@OKC,2025-11-26,PTS,draftkings,12.5,-113.0,-113.0
Isaiah Hartenstein,OKC,MIN,2025-11-26,PTS,draftkings,12.5,-105.0,-121.0
Malik Monk,SAC,PHX,2025-11-26,PTS,draftkings,12.5,-107.0,-119.0
Jakob Poeltl,TOR,IND,2025-11-26,PTS,draftkings,12.5,-119.0,-107.0
Zach Edey,MEM,@NOP,2025-11-26,PTS,draftkings,11.5,-112.0,-113.0
Tobias Harris,DET,@BOS,2025-11-26,PTS,draftkings,11.5,-109.0,-117.0
Josh Hart,NYK,@CHA,2025-11-26,PTS,draftkings,11.5,-106.0,-120.0
Miles McBride,NYK,@CHA,2025-11-26,PTS,draftkings,11.5,-102.0,-125.0
Moses Moody,GSW,HOU,2025-11-26,PTS,draftkings,11.5,-109.0,-116.0
Royce O'Neale,PHX,@SAC,2025-11-26,PTS,draftkings,11.5,-114.0,-112.0
Brandin Podziemski,GSW,HOU,2025-11-26,PTS,draftkings,11.5,-101.0,-127.0
Naz Reid,MIN,@OKC,2025-11-26,PTS,draftkings,11.5,-116.0,-110.0
Ausar Thompson,DET,@BOS,2025-11-26,PTS,draftkings,10.5,-124.0,-103.0
Luka Garza,BOS,DET,2025-11-26,PTS,draftkings,9.5,-107.0,-119.0
Duncan Robinson,DET,@BOS,2025-11-26,PTS,draftkings,10.5,-105.0,-121.0
Dennis Schroder,SAC,PHX,2025-11-26,PTS,draftkings,9.5,-131.0,102.0
Gary Trent,MIL,@MIA,2025-11-26,PTS,draftkings,10.5,-107.0,-119.0
Vince Williams,MEM,@NOP,2025-11-26,PTS,draftkings,10.5,-105.0,-121.0
Luguentz Dort,OKC,MIN,2025-11-26,PTS,draftkings,9.5,-106.0,-121.0
Rudy Gobert,MIN,@OKC,2025-11-26,PTS,draftkings,9.5,-122.0,-104.0
AJ Green,MIL,@MIA,2025-11-26,PTS,draftkings,9.5,103.0,-131.0
Aaron Holiday,HOU,@GSW,2025-11-26,PTS,draftkings,9.5,-118.0,-108.0
Pelle Larsson,MIA,MIL,2025-11-26,PTS,draftkings,8.5,-130.0,102.0
Josh Okogie,HOU,@GSW,2025-11-26,PTS,draftkings,9.5,-107.0,-119.0
Cason Wallace,OKC,MIN,2025-11-26,PTS,draftkings,9.5,-108.0,-118.0
Draymond Green,GSW,HOU,2025-11-26,PTS,draftkings,8.5,-114.0,-112.0
Jaden Ivey,DET,@BOS,2025-11-26,PTS,draftkings,8.5,-127.0,-101.0
Davion Mitchell,MIA,MIL,2025-11-26,PTS,draftkings,8.5,-126.0,-102.0
Quinten Post,GSW,HOU,2025-11-26,PTS,draftkings,8.5,-101.0,-126.0
Precious Achiuwa,SAC,PHX,2025-11-26,PTS,draftkings,7.5,-132.0,104.0
Kentavious Caldwell-Pope,MEM,@NOP,2025-11-26,PTS,draftkings,7.5,-102.0,-125.0
Alex Caruso,OKC,MIN,2025-11-26,PTS,draftkings,7.5,-112.0,-113.0
Drew Eubanks,SAC,PHX,2025-11-26,PTS,draftkings,7.5,-110.0,-116.0
Isaiah Jackson,IND,@TOR,2025-11-26,PTS,draftkings,7.5,-109.0,-117.0
Ryan Kalkbrenner,CHA,NYK,2025-11-26,PTS,draftkings,6.5,-125.0,-102.0
Yves Missi,NOP,MEM,2025-11-26,PTS,draftkings,7.5,-112.0,-114.0
Will Richard,GSW,HOU,2025-11-26,PTS,draftkings,6.5,-128.0,101.0
Isaiah Stewart,DET,@BOS,2025-11-26,PTS,draftkings,7.5,-118.0,-108.0
Clint Capela,HOU,@GSW,2025-11-26,PTS,draftkings,5.5,-129.0,101.0
Jordan Walsh,BOS,DET,2025-11-26,PTS,draftkings,5.5,-107.0,-120.0
Shai Gilgeous-Alexander,OKC,MIN,2025-11-26,PTS,draftkings,31.5,,
Giannis Antetokounmpo,MIL,@MIA,2025-11-26,PTS,draftkings,28.5,,
Devin Booker,PHX,@SAC,2025-11-26,PTS,draftkings,28.5,,
Jalen Brunson,NYK,@CHA,2025-11-26,PTS,draftkings,28.5,,
Jaylen Brown,BOS,DET,2025-11-26,PTS,draftkings,27.5,,
Stephen Curry,GSW,HOU,2025-11-26,PTS,draftkings,27.5,,
Cade Cunningham,DET,@BOS,2025-11-26,PTS,draftkings,25.5,,
Anthony Edwards,MIN,@OKC,2025-11-26,PTS,draftkings,25.5,,
Karl-Anthony Towns,NYK,@CHA,2025-11-26,PTS,draftkings,24.5,,
Brandon Ingram,TOR,IND,2025-11-26,PTS,draftkings,23.5,,
Alperen Sengun,HOU,@GSW,2025-11-26,PTS,draftkings,22.5,,
Pascal Siakam,IND,@TOR,2025-11-26,PTS,draftkings,23.5,,
Jaren Jackson,MEM,@NOP,2025-11-26,PTS,draftkings,22.5,,
Zion Williamson,NOP,MEM,2025-11-26,PTS,draftkings,21.5,,
Jimmy Butler,GSW,HOU,2025-11-26,PTS,draftkings,19.5,,
Julius Randle,MIN,@OKC,2025-11-26,PTS,draftkings,21.5,,
Miles Bridges,CHA,NYK,2025-11-26,PTS,draftkings,19.5,,
Dillon Brooks,PHX,@SAC,2025-11-26,PTS,draftkings,20.5,,
Bennedict Mathurin,IND,@TOR,2025-11-26,PTS,draftkings,20.5,,
LaMelo Ball,CHA,NYK,2025-11-26,PTS,draftkings,19.5,,
Scottie Barnes,TOR,IND,2025-11-26,PTS,draftkings,19.5,,
Jalen Duren,DET,@BOS,2025-11-26,PTS,draftkings,19.5,,
Tyler Herro,MIA,MIL,2025-11-26,PTS,draftkings,19.5,,
Chet Holmgren,OKC,MIN,2025-11-26,PTS,draftkings,19.5,,
Zach LaVine,SAC,PHX,2025-11-26,PTS,draftkings,19.5,,
Trey Murphy,NOP,MEM,2025-11-26,PTS,draftkings,18.5,,
Norman Powell,MIA,MIL,2025-11-26,PTS,draftkings,19.5,,
Amen Thompson,HOU,@GSW,2025-11-26,PTS,draftkings,19.5,,
DeMar DeRozan,SAC,PHX,2025-11-26,PTS,draftkings,18.5,,
Brandon Miller,CHA,NYK,2025-11-26,PTS,draftkings,17.5,,
Ryan Rollins,MIL,@MIA,2025-11-26,PTS,draftkings,18.5,,
Bam Adebayo,MIA,MIL,2025-11-26,PTS,draftkings,17.5,,
Kon Knueppel,CHA,NYK,2025-11-26,PTS,draftkings,17.5,,
Mikal Bridges,NYK,@CHA,2025-11-26,PTS,draftkings,16.5,,
Ajay Mitchell,OKC,MIN,2025-11-26,PTS,draftkings,16.5,,
Andrew Nembhard,IND,@TOR,2025-11-26,PTS,draftkings,16.5,,
Payton Pritchard,BOS,DET,2025-11-26,PTS,draftkings,16.5,,
Immanuel Quickley,TOR,IND,2025-11-26,PTS,draftkings,15.5,,
Derrick White,BOS,DET,2025-11-26,PTS,draftkings,16.5,,
Jabari Smith,HOU,@GSW,2025-11-26,PTS,draftkings,15.5,,
Saddiq Bey,NOP,MEM,2025-11-26,PTS,draftkings,14.5,,
Jeremiah Fears,NOP,MEM,2025-11-26,PTS,draftkings,14.5,,
Keegan Murray,SAC,PHX,2025-11-26,PTS,draftkings,14.5,,
Reed Sheppard,HOU,@GSW,2025-11-26,PTS,draftkings,14.5,,
Cedric Coward,MEM,@NOP,2025-11-26,PTS,draftkings,13.5,,
Kyle Kuzma,MIL,@MIA,2025-11-26,PTS,draftkings,12.5,,
Jaden McDaniels,MIN,@OKC,2025-11-26,PTS,draftkings,13.5,,
Bobby Portis,MIL,@MIA,2025-11-26,PTS,draftkings,13.5,,
Anfernee Simons,BOS,DET,2025-11-26,PTS,draftkings,13.5,,
Myles Turner,MIL,@MIA,2025-11-26,PTS,draftkings,13.5,,
Kel'el Ware,MIA,MIL,2025-11-26,PTS,draftkings,12.5,,
Jaylen Wells,MEM,@NOP,2025-11-26,PTS,draftkings,13.5,,
Russell Westbrook,SAC,PHX,2025-11-26,PTS,draftkings,13.5,,
Andrew Wiggins,MIA,MIL,2025-11-26,PTS,draftkings,13.5,,
Mark Williams,PHX,@SAC,2025-11-26,PTS,draftkings,13.5,,
Jordan Clarkson,NYK,@CHA,2025-11-26,PTS,draftkings,12.5,,
Donte DiVincenzo,MIN,@OKC,2025-11-26,PTS,draftkings,12.5,,
Isaiah Hartenstein,OKC,MIN,2025-11-26,PTS,draftkings,12.5,,
Malik Monk,SAC,PHX,2025-11-26,PTS,draftkings,12.5,,
Jakob Poeltl,TOR,IND,2025-11-26,PTS,draftkings,12.5,,
Zach Edey,MEM,@NOP,2025-11-26,PTS,draftkings,11.5,,
Tobias Harris,DET,@BOS,2025-11-26,PTS,draftkings,11.5,,
Josh Hart,NYK,@CHA,2025-11-26,PTS,draftkings,11.5,,
