player,team,opponent,game_date,market,book,line,over_odds,under_odds
Cam Whitmore,WAS,ATL,2025-11-25,PTS,mgm,10.5,-130.0,100.0
Bilal Coulibaly,WAS,ATL,2025-11-25,PTS,mgm,10.5,-110.0,-118.0
Trendon Watford,PHI,ORL,2025-11-25,PTS,mgm,9.5,-118.0,-110.0
Bogdan Bogdanovic,LAC,@LAL,2025-11-25,PTS,mgm,7.5,-120.0,-110.0
Vit Krejci,ATL,@WAS,2025-11-25,PTS,mgm,9.5,-125.0,-105.0
Khris Middleton,WAS,ATL,2025-11-25,PTS,mgm,8.5,-135.0,100.0
Bub Carrington,WAS,ATL,2025-11-25,PTS,mgm,8.5,120.0,-160.0
Corey Kispert,WAS,ATL,2025-11-25,PTS,mgm,8.5,100.0,-135.0
Marvin Bagley,WAS,ATL,2025-11-25,PTS,mgm,7.5,115.0,-155.0
Kris Dunn,LAC,@LAL,2025-11-25,PTS,mgm,6.5,-120.0,-110.0
Jaxson Hayes,LAL,LAC,2025-11-25,PTS,mgm,6.5,-145.0,105.0
Jake LaRavia,LAL,LAC,2025-11-25,PTS,mgm,6.5,-135.0,100.0
Marcus Smart,LAL,LAC,2025-11-25,PTS,mgm,6.5,-105.0,-125.0
Nicolas Batum,LAC,@LAL,2025-11-25,PTS,mgm,5.5,100.0,-135.0
Goga Bitadze,ORL,@PHI,2025-11-25,PTS,mgm,4.5,-118.0,-110.0
Brook Lopez,LAC,@LAL,2025-11-25,PTS,mgm,5.5,-130.0,-105.0
Gabe Vincent,LAL,LAC,2025-11-25,PTS,mgm,4.5,-130.0,-105.0
Luka Doncic,LAL,LAC,2025-11-25,PTS,mgm,32.5,,
Tyrese Maxey,PHI,ORL,2025-11-25,PTS,mgm,32.5,,
James Harden,LAC,@LAL,2025-11-25,PTS,mgm,24.5,,
Franz Wagner,ORL,@PHI,2025-11-25,PTS,mgm,24.5,,
Jalen Johnson,ATL,@WAS,2025-11-25,PTS,mgm,23.5,,
Austin Reaves,LAL,LAC,2025-11-25,PTS,mgm,22.5,,
Desmond Bane,ORL,@PHI,2025-11-25,PTS,mgm,20.5,,
LeBron James,LAL,LAC,2025-11-25,PTS,mgm,21.5,,
Kawhi Leonard,LAC,@LAL,2025-11-25,PTS,mgm,20.5,,
Kristaps Porzingis,ATL,@WAS,2025-11-25,PTS,mgm,18.5,,
Nickeil Alexander-Walker,ATL,@WAS,2025-11-25,PTS,mgm,18.5,,
CJ McCollum,WAS,ATL,2025-11-25,PTS,mgm,17.5,,
Alex Sarr,WAS,ATL,2025-11-25,PTS,mgm,18.5,,
Quentin Grimes,PHI,ORL,2025-11-25,PTS,mgm,17.5,,
Jalen Suggs,ORL,@PHI,2025-11-25,PTS,mgm,16.5,,
Ivica Zubac,LAC,@LAL,2025-11-25,PTS,mgm,17.5,,
Kyshawn George,WAS,ATL,2025-11-25,PTS,mgm,13.5,,
Onyeka Okongwu,ATL,@WAS,2025-11-25,PTS,mgm,14.5,,
Anthony Black,ORL,@PHI,2025-11-25,PTS,mgm,12.5,,
Jared McCain,PHI,ORL,2025-11-25,PTS,mgm,12.5,,
Tristan da Silva,ORL,@PHI,2025-11-25,PTS,mgm,12.5,,
Wendell Carter,ORL,@PHI,2025-11-25,PTS,mgm,12.5,,
John Collins,LAC,@LAL,2025-11-25,PTS,mgm,11.5,,
Andre Drummond,PHI,ORL,2025-11-25,PTS,mgm,11.5,,
Dyson Daniels,ATL,@WAS,2025-11-25,PTS,mgm,11.5,,
Justin Edwards,PHI,ORL,2025-11-25,PTS,mgm,9.5,,
Rui Hachimura,LAL,LAC,2025-11-25,PTS,mgm,11.5,,
Zaccharie Risacher,ATL,@WAS,2025-11-25,PTS,mgm,11.5,,
Cam Whitmore,WAS,ATL,2025-11-25,PTS,mgm,10.5,,
Bilal Coulibaly,WAS,ATL,2025-11-25,PTS,mgm,10.5,,
Trendon Watford,PHI,ORL,2025-11-25,PTS,mgm,9.5,,
Bogdan Bogdanovic,LAC,@LAL,2025-11-25,PTS,mgm,7.5,,
Vit Krejci,ATL,@WAS,2025-11-25,PTS,mgm,9.5,,
Khris Middleton,WAS,ATL,2025-11-25,PTS,mgm,8.5,,
Bub Carrington,WAS,ATL,2025-11-25,PTS,mgm,8.5,,
Corey Kispert,WAS,ATL,2025-11-25,PTS,mgm,8.5,,
Marvin Bagley,WAS,ATL,2025-11-25,PTS,mgm,7.5,,
Kris Dunn,LAC,@LAL,2025-11-25,PTS,mgm,6.5,,
Jaxson Hayes,LAL,LAC,2025-11-25,PTS,mgm,6.5,,
Jake LaRavia,LAL,LAC,2025-11-25,PTS,mgm,6.5,,
Marcus Smart,LAL,LAC,2025-11-25,PTS,mgm,6.5,,
Nicolas Batum,LAC,@LAL,2025-11-25,PTS,mgm,5.5,,
Goga Bitadze,ORL,@PHI,2025-11-25,PTS,mgm,4.5,,
Brook Lopez,LAC,@LAL,2025-11-25,PTS,mgm,5.5,,
Gabe Vincent,LAL,LAC,2025-11-25,PTS,mgm,4.5,,
Luka Doncic,LAL,LAC,2025-11-25,PTS,mgm,32.5,,
Tyrese Maxey,PHI,ORL,2025-11-25,PTS,mgm,32.5,,
James Harden,LAC,@LAL,2025-11-25,PTS,mgm,24.5,,
Franz Wagner,ORL,@PHI,2025-11-25,PTS,mgm,24.5,,
Jalen Johnson,ATL,@WAS,2025-11-25,PTS,mgm,23.5,,
Austin Reaves,LAL,LAC,2025-11-25,PTS,mgm,22.5,,
Desmond Bane,ORL,@PHI,2025-11-25,PTS,mgm,20.5,,
LeBron James,LAL,LAC,2025-11-25,PTS,mgm,21.5,,
Kawhi Leonard,LAC,@LAL,2025-11-25,PTS,mgm,20.5,,
Kristaps Porzingis,ATL,@WAS,2025-11-25,PTS,mgm,18.5,,
Nickeil Alexander-Walker,ATL,@WAS,2025-11-25,PTS,mgm,18.5,,
CJ McCollum,WAS,ATL,2025-11-25,PTS,mgm,17.5,,
Alex Sarr,WAS,ATL,2025-11-25,PTS,mgm,18.5,,
Quentin Grimes,PHI,ORL,2025-11-25,PTS,mgm,17.5,,
Jalen Suggs,ORL,@PHI,2025-11-25,PTS,mgm,16.5,,
Ivica Zubac,LAC,@LAL,2025-11-25,PTS,mgm,17.5,,
Kyshawn George,WAS,ATL,2025-11-25,PTS,mgm,13.5,,
Onyeka Okongwu,ATL,@WAS,2025-11-25,PTS,mgm,14.5,,
Anthony Black,ORL,@PHI,2025-11-25,PTS,mgm,12.5,,
Jared McCain,PHI,ORL,2025-11-25,PTS,mgm,12.5,,
Tristan da Silva,ORL,@PHI,2025-11-25,PTS,mgm,12.5,,
Wendell Carter,ORL,@PHI,2025-11-25,PTS,mgm,12.5,,
John Collins,LAC,@LAL,2025-11-25,PTS,mgm,11.5,,
Andre Drummond,PHI,ORL,2025-11-25,PTS,mgm,11.5,,
Dyson Daniels,ATL,@WAS,2025-11-25,PTS,mgm,11.5,,
Justin Edwards,PHI,ORL,2025-11-25,PTS,mgm,9.5,,
Rui Hachimura,LAL,LAC,2025-11-25,PTS,mgm,11.5,,
Zaccharie Risacher,ATL,@WAS,2025-11-25,PTS,mgm,11.5,,
Cam Whitmore,WAS,ATL,2025-11-25,PTS,mgm,10.5,,
Bilal Coulibaly,WAS,ATL,2025-11-25,PTS,mgm,10.5,,
Trendon Watford,PHI,ORL,2025-11-25,PTS,mgm,9.5,,
Bogdan Bogdanovic,LAC,@LAL,2025-11-25,PTS,mgm,7.5,,
Vit Krejci,ATL,@WAS,2025-11-25,PTS,mgm,9.5,,
Khris Middleton,WAS,ATL,2025-11-25,PTS,mgm,8.5,,
Bub Carrington,WAS,ATL,2025-11-25,PTS,mgm,8.5,,
Corey Kispert,WAS,ATL,2025-11-25,PTS,mgm,8.5,,
Marvin Bagley,WAS,ATL,2025-11-25,PTS,mgm,7.5,,
Kris Dunn,LAC,@LAL,2025-11-25,PTS,mgm,6.5,,
Jaxson Hayes,LAL,LAC,2025-11-25,PTS,mgm,6.5,,
Jake LaRavia,LAL,LAC,2025-11-25,PTS,mgm,6.5,,
Marcus Smart,LAL,LAC,2025-11-25,PTS,mgm,6.5,,
Nicolas Batum,LAC,@LAL,2025-11-25,PTS,mgm,5.5,,
Goga Bitadze,ORL,@PHI,2025-11-25,PTS,mgm,4.5,,
Brook Lopez,LAC,@LAL,2025-11-25,PTS,mgm,5.5,,
Gabe Vincent,LAL,LAC,2025-11-25,PTS,mgm,4.5,,
Luka Doncic,LAL,LAC,2025-11-25,PTS,draftkings,32.5,-110.0,-115.0
Tyrese Maxey,PHI,ORL,2025-11-25,PTS,draftkings,32.5,-111.0,-115.0
James Harden,LAC,@LAL,2025-11-25,PTS,draftkings,23.5,-123.0,-104.0
Franz Wagner,ORL,@PHI,2025-11-25,PTS,draftkings,24.5,-111.0,-114.0
Jalen Johnson,ATL,@WAS,2025-11-25,PTS,draftkings,23.5,-120.0,-107.0
Austin Reaves,LAL,LAC,2025-11-25,PTS,draftkings,22.5,-102.0,-125.0
Desmond Bane,ORL,@PHI,2025-11-25,PTS,draftkings,20.5,-125.0,-102.0
LeBron James,LAL,LAC,2025-11-25,PTS,draftkings,20.5,-110.0,-116.0
Kawhi Leonard,LAC,@LAL,2025-11-25,PTS,draftkings,20.5,-112.0,-114.0
Kristaps Porzingis,ATL,@WAS,2025-11-25,PTS,draftkings,19.5,-105.0,-121.0
Nickeil Alexander-Walker,ATL,@WAS,2025-11-25,PTS,draftkings,18.5,-109.0,-117.0
CJ McCollum,WAS,ATL,2025-11-25,PTS,draftkings,17.5,-114.0,-112.0
Alex Sarr,WAS,ATL,2025-11-25,PTS,draftkings,17.5,-126.0,-101.0
Quentin Grimes,PHI,ORL,2025-11-25,PTS,draftkings,16.5,-120.0,-106.0
Jalen Suggs,ORL,@PHI,2025-11-25,PTS,draftkings,16.5,-114.0,-111.0
Ivica Zubac,LAC,@LAL,2025-11-25,PTS,draftkings,17.5,-111.0,-115.0
Kyshawn George,WAS,ATL,2025-11-25,PTS,draftkings,14.5,-125.0,-102.0
Onyeka Okongwu,ATL,@WAS,2025-11-25,PTS,draftkings,14.5,-117.0,-109.0
Anthony Black,ORL,@PHI,2025-11-25,PTS,draftkings,12.5,-114.0,-112.0
Jared McCain,PHI,ORL,2025-11-25,PTS,draftkings,13.5,-103.0,-123.0
Tristan da Silva,ORL,@PHI,2025-11-25,PTS,draftkings,12.5,101.0,-129.0
Wendell Carter,ORL,@PHI,2025-11-25,PTS,draftkings,12.5,-111.0,-115.0
John Collins,LAC,@LAL,2025-11-25,PTS,draftkings,11.5,-126.0,-102.0
Andre Drummond,PHI,ORL,2025-11-25,PTS,draftkings,11.5,-106.0,-120.0
Dyson Daniels,ATL,@WAS,2025-11-25,PTS,draftkings,11.5,-123.0,-104.0
Justin Edwards,PHI,ORL,2025-11-25,PTS,draftkings,10.5,-110.0,-116.0
Rui Hachimura,LAL,LAC,2025-11-25,PTS,draftkings,11.5,-101.0,-127.0
Zaccharie Risacher,ATL,@WAS,2025-11-25,PTS,draftkings,11.5,-101.0,-127.0
Cam Whitmore,WAS,ATL,2025-11-25,PTS,draftkings,11.5,-102.0,-125.0
Bilal Coulibaly,WAS,ATL,2025-11-25,PTS,draftkings,10.5,-101.0,-126.0
Trendon Watford,PHI,ORL,2025-11-25,PTS,draftkings,10.5,-102.0,-125.0
Bogdan Bogdanovic,LAC,@LAL,2025-11-25,PTS,draftkings,8.5,-104.0,-122.0
Vit Krejci,ATL,@WAS,2025-11-25,PTS,draftkings,9.5,-112.0,-114.0
Khris Middleton,WAS,ATL,2025-11-25,PTS,draftkings,9.5,102.0,-131.0
Bub Carrington,WAS,ATL,2025-11-25,PTS,draftkings,7.5,-107.0,-120.0
Corey Kispert,WAS,ATL,2025-11-25,PTS,draftkings,8.5,-104.0,-123.0
Kris Dunn,LAC,@LAL,2025-11-25,PTS,draftkings,6.5,-117.0,-109.0
Jaxson Hayes,LAL,LAC,2025-11-25,PTS,draftkings,7.5,-103.0,-124.0
Jake LaRavia,LAL,LAC,2025-11-25,PTS,draftkings,7.5,-103.0,-123.0
Marcus Smart,LAL,LAC,2025-11-25,PTS,draftkings,6.5,103.0,-132.0
Nicolas Batum,LAC,@LAL,2025-11-25,PTS,draftkings,5.5,100.0,-128.0
Goga Bitadze,ORL,@PHI,2025-11-25,PTS,draftkings,5.5,-104.0,-122.0
Brook Lopez,LAC,@LAL,2025-11-25,PTS,draftkings,5.5,-113.0,-113.0
Luka Doncic,LAL,LAC,2025-11-25,PTS,draftkings,32.5,,
Tyrese Maxey,PHI,ORL,2025-11-25,PTS,draftkings,32.5,,
James Harden,LAC,@LAL,2025-11-25,PTS,draftkings,23.5,,
Franz Wagner,ORL,@PHI,2025-11-25,PTS,draftkings,24.5,,
Jalen Johnson,ATL,@WAS,2025-11-25,PTS,draftkings,23.5,,
Austin Reaves,LAL,LAC,2025-11-25,PTS,draftkings,22.5,,
Desmond Bane,ORL,@PHI,2025-11-25,PTS,draftkings,20.5,,
LeBron James,LAL,LAC,2025-11-25,PTS,draftkings,20.5,,
Kawhi Leonard,LAC,@LAL,2025-11-25,PTS,draftkings,20.5,,
Kristaps Porzingis,ATL,@WAS,2025-11-25,PTS,draftkings,19.5,,
Nickeil Alexander-Walker,ATL,@WAS,2025-11-25,PTS,draftkings,18.5,,
CJ McCollum,WAS,ATL,2025-11-25,PTS,draftkings,17.5,,
Alex Sarr,WAS,ATL,2025-11-25,PTS,draftkings,17.5,,
Quentin Grimes,PHI,ORL,2025-11-25,PTS,draftkings,16.5,,
Jalen Suggs,ORL,@PHI,2025-11-25,PTS,draftkings,16.5,,
Ivica Zubac,LAC,@LAL,2025-11-25,PTS,draftkings,17.5,,
Kyshawn George,WAS,ATL,2025-11-25,PTS,draftkings,14.5,,
Onyeka Okongwu,ATL,@WAS,2025-11-25,PTS,draftkings,14.5,,
Anthony Black,ORL,@PHI,2025-11-25,PTS,draftkings,12.5,,
Jared McCain,PHI,ORL,2025-11-25,PTS,draftkings,13.5,,
Tristan da Silva,ORL,@PHI,2025-11-25,PTS,draftkings,12.5,,
Wendell Carter,ORL,@PHI,2025-11-25,PTS,draftkings,12.5,,
John Collins,LAC,@LAL,2025-11-25,PTS,draftkings,11.5,,
Andre Drummond,PHI,ORL,2025-11-25,PTS,draftkings,11.5,,
Dyson Daniels,ATL,@WAS,2025-11-25,PTS,draftkings,11.5,,
Justin Edwards,PHI,ORL,2025-11-25,PTS,draftkings,10.5,,
Rui Hachimura,LAL,LAC,2025-11-25,PTS,draftkings,11.5,,
Zaccharie Risacher,ATL,@WAS,2025-11-25,PTS,draftkings,11.5,,
Cam Whitmore,WAS,ATL,2025-11-25,PTS,draftkings,11.5,,
Bilal Coulibaly,WAS,ATL,2025-11-25,PTS,draftkings,10.5,,
Trendon Watford,PHI,ORL,2025-11-25,PTS,draftkings,10.5,,
Bogdan Bogdanovic,LAC,@LAL,2025-11-25,PTS,draftkings,8.5,,
Vit Krejci,ATL,@WAS,2025-11-25,PTS,draftkings,9.5,,
Khris Middleton,WAS,ATL,2025-11-25,PTS,draftkings,9.5,,
Bub Carrington,WAS,ATL,2025-11-25,PTS,draftkings,7.5,,
Corey Kispert,WAS,ATL,2025-11-25,PTS,draftkings,8.5,,
Kris Dunn,LAC,@LAL,2025-11-25,PTS,draftkings,6.5,,
Jaxson Hayes,LAL,LAC,2025-11-25,PTS,draftkings,7.5,,
Jake LaRavia,LAL,LAC,2025-11-25,PTS,draftkings,7.5,,
Marcus Smart,LAL,LAC,2025-11-25,PTS,draftkings,6.5,,
Nicolas Batum,LAC,@LAL,2025-11-25,PTS,draftkings,5.5,,
Goga Bitadze,ORL,@PHI,2025-11-25,PTS,draftkings,5.5,,
Brook Lopez,LAC,@LAL,2025-11-25,PTS,draftkings,5.5,,
Luka Doncic,LAL,LAC,2025-11-25,PTS,draftkings,32.5,,
Tyrese Maxey,PHI,ORL,2025-11-25,PTS,draftkings,32.5,,
James Harden,LAC,@LAL,2025-11-25,PTS,draftkings,23.5,,
Franz Wagner,ORL,@PHI,2025-11-25,PTS,draftkings,24.5,,
Jalen Johnson,ATL,@WAS,2025-11-25,PTS,draftkings,23.5,,
Austin Reaves,LAL,LAC,2025-11-25,PTS,draftkings,22.5,,
Desmond Bane,ORL,@PHI,2025-11-25,PTS,draftkings,20.5,,
LeBron James,LAL,LAC,2025-11-25,PTS,draftkings,20.5,,
Kawhi Leonard,LAC,@LAL,2025-11-25,PTS,draftkings,20.5,,
Kristaps Porzingis,ATL,@WAS,2025-11-25,PTS,draftkings,19.5,,
Nickeil Alexander-Walker,ATL,@WAS,2025-11-25,PTS,draftkings,18.5,,
CJ McCollum,WAS,ATL,2025-11-25,PTS,draftkings,17.5,,
Alex Sarr,WAS,ATL,2025-11-25,PTS,draftkings,17.5,,
Quentin Grimes,PHI,ORL,2025-11-25,PTS,draftkings,16.5,,
Jalen Suggs,ORL,@PHI,2025-11-25,PTS,draftkings,16.5,,
Ivica Zubac,LAC,@LAL,2025-11-25,PTS,draftkings,17.5,,
Kyshawn George,WAS,ATL,2025-11-25,PTS,draftkings,14.5,,
Onyeka Okongwu,ATL,@WAS,2025-11-25,PTS,draftkings,14.5,,
Anthony Black,ORL,@PHI,2025-11-25,PTS,draftkings,12.5,,
Jared McCain,PHI,ORL,2025-11-25,PTS,draftkings,13.5,,
Tristan da Silva,ORL,@PHI,2025-11-25,PTS,draftkings,12.5,,
Wendell Carter,ORL,@PHI,2025-11-25,PTS,draftkings,12.5,,
John Collins,LAC,@LAL,2025-11-25,PTS,draftkings,11.5,,
Andre Drummond,PHI,ORL,2025-11-25,PTS,draftkings,11.5,,
Dyson Daniels,ATL,@WAS,2025-11-25,PTS,draftkings,11.5,,
Justin Edwards,PHI,ORL,2025-11-25,PTS,draftkings,10.5,,
Rui Hachimura,LAL,LAC,2025-11-25,PTS,draftkings,11.5,,
Zaccharie Risacher,ATL,@WAS,2025-11-25,PTS,draftkings,11.5,,
Cam Whitmore,WAS,ATL,2025-11-25,PTS,draftkings,11.5,,
Bilal Coulibaly,WAS,ATL,2025-11-25,PTS,draftkings,10.5,,
Trendon Watford,PHI,ORL,2025-11-25,PTS,draftkings,10.5,,
Bogdan Bogdanovic,LAC,@LAL,2025-11-25,PTS,draftkings,8.5,,
Vit Krejci,ATL,@WAS,2025-11-25,PTS,draftkings,9.5,,
Khris Middleton,WAS,ATL,2025-11-25,PTS,draftkings,9.5,,
Bub Carrington,WAS,ATL,2025-11-25,PTS,draftkings,7.5,,
Corey Kispert,WAS,ATL,2025-11-25,PTS,draftkings,8.5,,
Kris Dunn,LAC,@LAL,2025-11-25,PTS,draftkings,6.5,,
Jaxson Hayes,LAL,LAC,2025-11-25,PTS,draftkings,7.5,,
Jake LaRavia,LAL,LAC,2025-11-25,PTS,draftkings,7.5,,
Marcus Smart,LAL,LAC,2025-11-25,PTS,draftkings,6.5,,
Nicolas Batum,LAC,@LAL,2025-11-25,PTS,draftkings,5.5,,
Goga Bitadze,ORL,@PHI,2025-11-25,PTS,draftkings,5.5,,
Brook Lopez,LAC,@LAL,2025-11-25,PTS,draftkings,5.5,,
Luka Doncic,LAL,LAC,2025-11-25,PTS,fanduel,32.5,-114.0,-114.0
Tyrese Maxey,PHI,ORL,2025-11-25,PTS,fanduel,32.5,-102.0,-125.0
James Harden,LAC,@LAL,2025-11-25,PTS,fanduel,23.5,-108.0,-122.0
Franz Wagner,ORL,@PHI,2025-11-25,PTS,fanduel,24.5,-111.0,-115.0
Jalen Johnson,ATL,@WAS,2025-11-25,PTS,fanduel,23.5,-115.0,-113.0
Austin Reaves,LAL,LAC,2025-11-25,PTS,fanduel,22.5,-106.0,-125.0
Desmond Bane,ORL,@PHI,2025-11-25,PTS,fanduel,20.5,-125.0,-102.0
LeBron James,LAL,LAC,2025-11-25,PTS,fanduel,20.5,-102.0,-130.0
Kawhi Leonard,LAC,@LAL,2025-11-25,PTS,fanduel,20.5,-118.0,-112.0
Kristaps Porzingis,ATL,@WAS,2025-11-25,PTS,fanduel,19.5,-113.0,-113.0
Nickeil Alexander-Walker,ATL,@WAS,2025-11-25,PTS,fanduel,17.5,-130.0,102.0
CJ McCollum,WAS,ATL,2025-11-25,PTS,fanduel,17.5,-120.0,-106.0
Alex Sarr,WAS,ATL,2025-11-25,PTS,fanduel,17.5,-111.0,-115.0
Quentin Grimes,PHI,ORL,2025-11-25,PTS,fanduel,16.5,-125.0,-102.0
Jalen Suggs,ORL,@PHI,2025-11-25,PTS,fanduel,16.5,-113.0,-113.0
Ivica Zubac,LAC,@LAL,2025-11-25,PTS,fanduel,17.5,-110.0,-120.0
Kyshawn George,WAS,ATL,2025-11-25,PTS,fanduel,14.5,-120.0,-106.0
Onyeka Okongwu,ATL,@WAS,2025-11-25,PTS,fanduel,14.5,-122.0,-104.0
Anthony Black,ORL,@PHI,2025-11-25,PTS,fanduel,12.5,-122.0,-104.0
Jared McCain,PHI,ORL,2025-11-25,PTS,fanduel,13.5,100.0,-128.0
Tristan da Silva,ORL,@PHI,2025-11-25,PTS,fanduel,12.5,-104.0,-122.0
Wendell Carter,ORL,@PHI,2025-11-25,PTS,fanduel,12.5,-106.0,-120.0
John Collins,LAC,@LAL,2025-11-25,PTS,fanduel,11.5,-130.0,-102.0
Andre Drummond,PHI,ORL,2025-11-25,PTS,fanduel,11.5,-102.0,-125.0
Dyson Daniels,ATL,@WAS,2025-11-25,PTS,fanduel,11.5,-122.0,-104.0
Justin Edwards,PHI,ORL,2025-11-25,PTS,fanduel,10.5,-102.0,-125.0
Rui Hachimura,LAL,LAC,2025-11-25,PTS,fanduel,11.5,-102.0,-130.0
Zaccharie Risacher,ATL,@WAS,2025-11-25,PTS,fanduel,11.5,102.0,-130.0
Cam Whitmore,WAS,ATL,2025-11-25,PTS,fanduel,11.5,-102.0,-125.0
Bilal Coulibaly,WAS,ATL,2025-11-25,PTS,fanduel,10.5,104.0,-132.0
Trendon Watford,PHI,ORL,2025-11-25,PTS,fanduel,10.5,-106.0,-120.0
Bogdan Bogdanovic,LAC,@LAL,2025-11-25,PTS,fanduel,8.5,-118.0,-112.0
Vit Krejci,ATL,@WAS,2025-11-25,PTS,fanduel,9.5,-113.0,-113.0
Khris Middleton,WAS,ATL,2025-11-25,PTS,fanduel,9.5,104.0,-132.0
Bub Carrington,WAS,ATL,2025-11-25,PTS,fanduel,7.5,100.0,-128.0
Corey Kispert,WAS,ATL,2025-11-25,PTS,fanduel,8.5,106.0,-136.0
Jaxson Hayes,LAL,LAC,2025-11-25,PTS,fanduel,7.5,-106.0,-125.0
Jake LaRavia,LAL,LAC,2025-11-25,PTS,fanduel,7.5,-104.0,-128.0
Marcus Smart,LAL,LAC,2025-11-25,PTS,fanduel,6.5,100.0,-132.0
Nicolas Batum,LAC,@LAL,2025-11-25,PTS,fanduel,5.5,102.0,-136.0
Brook Lopez,LAC,@LAL,2025-11-25,PTS,fanduel,5.5,-110.0,-120.0
Luka Doncic,LAL,LAC,2025-11-25,PTS,fanduel,32.5,,
Tyrese Maxey,PHI,ORL,2025-11-25,PTS,fanduel,32.5,,
James Harden,LAC,@LAL,2025-11-25,PTS,fanduel,23.5,,
Franz Wagner,ORL,@PHI,2025-11-25,PTS,fanduel,24.5,,
Jalen Johnson,ATL,@WAS,2025-11-25,PTS,fanduel,23.5,,
Austin Reaves,LAL,LAC,2025-11-25,PTS,fanduel,22.5,,
Desmond Bane,ORL,@PHI,2025-11-25,PTS,fanduel,20.5,,
LeBron James,LAL,LAC,2025-11-25,PTS,fanduel,20.5,,
Kawhi Leonard,LAC,@LAL,2025-11-25,PTS,fanduel,20.5,,
Kristaps Porzingis,ATL,@WAS,2025-11-25,PTS,fanduel,19.5,,
Nickeil Alexander-Walker,ATL,@WAS,2025-11-25,PTS,fanduel,17.5,,
CJ McCollum,WAS,ATL,2025-11-25,PTS,fanduel,17.5,,
Alex Sarr,WAS,ATL,2025-11-25,PTS,fanduel,17.5,,
Quentin Grimes,PHI,ORL,2025-11-25,PTS,fanduel,16.5,,
Jalen Suggs,ORL,@PHI,2025-11-25,PTS,fanduel,16.5,,
Ivica Zubac,LAC,@LAL,2025-11-25,PTS,fanduel,17.5,,
Kyshawn George,WAS,ATL,2025-11-25,PTS,fanduel,14.5,,
Onyeka Okongwu,ATL,@WAS,2025-11-25,PTS,fanduel,14.5,,
Anthony Black,ORL,@PHI,2025-11-25,PTS,fanduel,12.5,,
Jared McCain,PHI,ORL,2025-11-25,PTS,fanduel,13.5,,
Tristan da Silva,ORL,@PHI,2025-11-25,PTS,fanduel,12.5,,
Wendell Carter,ORL,@PHI,2025-11-25,PTS,fanduel,12.5,,
John Collins,LAC,@LAL,2025-11-25,PTS,fanduel,11.5,,
Andre Drummond,PHI,ORL,2025-11-25,PTS,fanduel,11.5,,
Dyson Daniels,ATL,@WAS,2025-11-25,PTS,fanduel,11.5,,
Justin Edwards,PHI,ORL,2025-11-25,PTS,fanduel,10.5,,
Rui Hachimura,LAL,LAC,2025-11-25,PTS,fanduel,11.5,,
Zaccharie Risacher,ATL,@WAS,2025-11-25,PTS,fanduel,11.5,,
