player,team,opponent,game_date,market,book,line,over_odds,under_odds
Dean Wade,CLE,TOR,2025-11-13,PTS,fanduel,5.5,-106.0,-120.0
Devin Booker,PHX,IND,2025-11-13,PTS,fanduel,28.5,,
Donovan Mitchell,CLE,TOR,2025-11-13,PTS,fanduel,27.5,,
Lauri Markkanen,UTA,ATL,2025-11-13,PTS,fanduel,25.5,,
Pascal Siakam,IND,@PHX,2025-11-13,PTS,fanduel,25.5,,
Keyonte George,UTA,ATL,2025-11-13,PTS,fanduel,19.5,,
Brandon Ingram,TOR,@CLE,2025-11-13,PTS,fanduel,19.5,,
Evan Mobley,CLE,TOR,2025-11-13,PTS,fanduel,19.5,,
RJ Barrett,TOR,@CLE,2025-11-13,PTS,fanduel,19.5,,
Nickeil Alexander-Walker,ATL,@UTA,2025-11-13,PTS,fanduel,17.5,,
Scottie Barnes,TOR,@CLE,2025-11-13,PTS,fanduel,17.5,,
De'Andre Hunter,CLE,TOR,2025-11-13,PTS,fanduel,18.5,,
Grayson Allen,PHX,IND,2025-11-13,PTS,fanduel,16.5,,
Dillon Brooks,PHX,IND,2025-11-13,PTS,fanduel,16.5,,
Andrew Nembhard,IND,@PHX,2025-11-13,PTS,fanduel,16.5,,
Aaron Nesmith,IND,@PHX,2025-11-13,PTS,fanduel,17.5,,
Onyeka Okongwu,ATL,@UTA,2025-11-13,PTS,fanduel,16.5,,
Immanuel Quickley,TOR,@CLE,2025-11-13,PTS,fanduel,15.5,,
Jarrett Allen,CLE,TOR,2025-11-13,PTS,fanduel,14.5,,
Dyson Daniels,ATL,@UTA,2025-11-13,PTS,fanduel,14.5,,
Zaccharie Risacher,ATL,@UTA,2025-11-13,PTS,fanduel,13.5,,
Ace Bailey,UTA,ATL,2025-11-13,PTS,fanduel,12.5,,
Sam Merrill,CLE,TOR,2025-11-13,PTS,fanduel,10.5,,
Jusuf Nurkic,UTA,ATL,2025-11-13,PTS,fanduel,10.5,,
Royce O'Neale,PHX,IND,2025-11-13,PTS,fanduel,11.5,,
Kyle Filipowski,UTA,ATL,2025-11-13,PTS,fanduel,9.5,,
Collin Gillespie,PHX,IND,2025-11-13,PTS,fanduel,9.5,,
T.J. McConnell,IND,@PHX,2025-11-13,PTS,fanduel,9.5,,
Svi Mykhailiuk,UTA,ATL,2025-11-13,PTS,fanduel,9.5,,
Jakob Poeltl,TOR,@CLE,2025-11-13,PTS,fanduel,9.5,,
Jarace Walker,IND,@PHX,2025-11-13,PTS,fanduel,9.5,,
Isaiah Collier,UTA,ATL,2025-11-13,PTS,fanduel,8.5,,
Ryan Dunn,PHX,IND,2025-11-13,PTS,fanduel,7.5,,
Isaiah Jackson,IND,@PHX,2025-11-13,PTS,fanduel,8.5,,
Sandro Mamukelashvili,TOR,@CLE,2025-11-13,PTS,fanduel,8.5,,
Collin Murray-Boyles,TOR,@CLE,2025-11-13,PTS,fanduel,7.5,,
Gradey Dick,TOR,@CLE,2025-11-13,PTS,fanduel,7.5,,
Ben Sheppard,IND,@PHX,2025-11-13,PTS,fanduel,5.5,,
Dean Wade,CLE,TOR,2025-11-13,PTS,fanduel,5.5,,
Devin Booker,PHX,IND,2025-11-13,PTS,fanduel,28.5,,
Donovan Mitchell,CLE,TOR,2025-11-13,PTS,fanduel,27.5,,
Lauri Markkanen,UTA,ATL,2025-11-13,PTS,fanduel,25.5,,
Pascal Siakam,IND,@PHX,2025-11-13,PTS,fanduel,25.5,,
Keyonte George,UTA,ATL,2025-11-13,PTS,fanduel,19.5,,
Brandon Ingram,TOR,@CLE,2025-11-13,PTS,fanduel,19.5,,
