player,team,opponent,game_date,market,book,line,over_odds,under_odds
Nique Clifford,SAC,DEN,2025-11-11,PTS,mgm,5.5,-130.0,100.0
Al Horford,GSW,@OKC,2025-11-11,PTS,mgm,5.5,-105.0,-125.0
Mitchell Robinson,NYK,MEM,2025-11-11,PTS,mgm,5.5,-110.0,-120.0
Taylor Hendricks,UTA,IND,2025-11-11,PTS,mgm,4.5,-120.0,-110.0
Shai Gilgeous-Alexander,OKC,GSW,2025-11-11,PTS,mgm,31.5,,
Tyrese Maxey,PHI,BOS,2025-11-11,PTS,mgm,27.5,,
Jaylen Brown,BOS,@PHI,2025-11-11,PTS,mgm,27.5,,
Nikola Jokic,DEN,@SAC,2025-11-11,PTS,mgm,26.5,,
Jalen Brunson,NYK,MEM,2025-11-11,PTS,mgm,26.5,,
Lauri Markkanen,UTA,IND,2025-11-11,PTS,mgm,26.5,,
Pascal Siakam,IND,@UTA,2025-11-11,PTS,mgm,25.5,,
Stephen Curry,GSW,@OKC,2025-11-11,PTS,mgm,23.5,,
Jamal Murray,DEN,@SAC,2025-11-11,PTS,mgm,20.5,,
Michael Porter,BKN,TOR,2025-11-11,PTS,mgm,22.5,,
Joel Embiid,PHI,BOS,2025-11-11,PTS,mgm,21.5,,
Keyonte George,UTA,IND,2025-11-11,PTS,mgm,21.5,,
Zach LaVine,SAC,DEN,2025-11-11,PTS,mgm,20.5,,
Karl-Anthony Towns,NYK,MEM,2025-11-11,PTS,mgm,21.5,,
RJ Barrett,TOR,@BKN,2025-11-11,PTS,mgm,20.5,,
DeMar DeRozan,SAC,DEN,2025-11-11,PTS,mgm,20.5,,
Brandon Ingram,TOR,@BKN,2025-11-11,PTS,mgm,20.5,,
Ja Morant,MEM,@NYK,2025-11-11,PTS,mgm,20.5,,
Scottie Barnes,TOR,@BKN,2025-11-11,PTS,mgm,18.5,,
Jimmy Butler,GSW,@OKC,2025-11-11,PTS,mgm,17.5,,
Aaron Gordon,DEN,@SAC,2025-11-11,PTS,mgm,16.5,,
Chet Holmgren,OKC,GSW,2025-11-11,PTS,mgm,16.5,,
Jaren Jackson,MEM,@NYK,2025-11-11,PTS,mgm,16.5,,
Aaron Nesmith,IND,@UTA,2025-11-11,PTS,mgm,17.5,,
Domantas Sabonis,SAC,DEN,2025-11-11,PTS,mgm,17.5,,
Derrick White,BOS,@PHI,2025-11-11,PTS,mgm,16.5,,
OG Anunoby,NYK,MEM,2025-11-11,PTS,mgm,16.5,,
Ajay Mitchell,OKC,GSW,2025-11-11,PTS,mgm,16.5,,
Payton Pritchard,BOS,@PHI,2025-11-11,PTS,mgm,16.5,,
Mikal Bridges,NYK,MEM,2025-11-11,PTS,mgm,14.5,,
Andrew Nembhard,IND,@UTA,2025-11-11,PTS,mgm,15.5,,
Immanuel Quickley,TOR,@BKN,2025-11-11,PTS,mgm,15.5,,
Nic Claxton,BKN,TOR,2025-11-11,PTS,mgm,13.5,,
Quentin Grimes,PHI,BOS,2025-11-11,PTS,mgm,13.5,,
Jonathan Kuminga,GSW,@OKC,2025-11-11,PTS,mgm,14.5,,
Kelly Oubre,PHI,BOS,2025-11-11,PTS,mgm,13.5,,
Anfernee Simons,BOS,@PHI,2025-11-11,PTS,mgm,13.5,,
Christian Braun,DEN,@SAC,2025-11-11,PTS,mgm,12.5,,
VJ Edgecombe,PHI,BOS,2025-11-11,PTS,mgm,12.5,,
Santi Aldama,MEM,@NYK,2025-11-11,PTS,mgm,12.5,,
Noah Clowney,BKN,TOR,2025-11-11,PTS,mgm,12.5,,
Cedric Coward,MEM,@NYK,2025-11-11,PTS,mgm,12.5,,
Malik Monk,SAC,DEN,2025-11-11,PTS,mgm,11.5,,
Dennis Schroder,SAC,DEN,2025-11-11,PTS,mgm,11.5,,
Jarace Walker,IND,@UTA,2025-11-11,PTS,mgm,12.5,,
Isaiah Hartenstein,OKC,GSW,2025-11-11,PTS,mgm,10.5,,
Isaiah Joe,OKC,GSW,2025-11-11,PTS,mgm,11.5,,
Ace Bailey,UTA,IND,2025-11-11,PTS,mgm,10.5,,
Cameron Johnson,DEN,@SAC,2025-11-11,PTS,mgm,10.5,,
Brandin Podziemski,GSW,@OKC,2025-11-11,PTS,mgm,10.5,,
Jordan Clarkson,NYK,MEM,2025-11-11,PTS,mgm,9.5,,
Tim Hardaway,DEN,@SAC,2025-11-11,PTS,mgm,9.5,,
Josh Hart,NYK,MEM,2025-11-11,PTS,mgm,9.5,,
Jock Landale,MEM,@NYK,2025-11-11,PTS,mgm,9.5,,
Terance Mann,BKN,TOR,2025-11-11,PTS,mgm,9.5,,
Tyrese Martin,BKN,TOR,2025-11-11,PTS,mgm,9.5,,
T.J. McConnell,IND,@UTA,2025-11-11,PTS,mgm,9.5,,
Svi Mykhailiuk,UTA,IND,2025-11-11,PTS,mgm,8.5,,
Jusuf Nurkic,UTA,IND,2025-11-11,PTS,mgm,9.5,,
Jakob Poeltl,TOR,@BKN,2025-11-11,PTS,mgm,9.5,,
Neemias Queta,BOS,@PHI,2025-11-11,PTS,mgm,8.5,,
Trendon Watford,PHI,BOS,2025-11-11,PTS,mgm,8.5,,
Ziaire Williams,BKN,TOR,2025-11-11,PTS,mgm,9.5,,
Kentavious Caldwell-Pope,MEM,@NYK,2025-11-11,PTS,mgm,8.5,,
Egor Demin,BKN,TOR,2025-11-11,PTS,mgm,7.5,,
Kyle Filipowski,UTA,IND,2025-11-11,PTS,mgm,7.5,,
Sandro Mamukelashvili,TOR,@BKN,2025-11-11,PTS,mgm,7.5,,
Miles McBride,NYK,MEM,2025-11-11,PTS,mgm,7.5,,
Moses Moody,GSW,@OKC,2025-11-11,PTS,mgm,8.5,,
Cam Spencer,MEM,@NYK,2025-11-11,PTS,mgm,8.5,,
Cason Wallace,OKC,GSW,2025-11-11,PTS,mgm,8.5,,
Jaylen Wells,MEM,@NYK,2025-11-11,PTS,mgm,8.5,,
Alex Caruso,OKC,GSW,2025-11-11,PTS,mgm,7.5,,
Draymond Green,GSW,@OKC,2025-11-11,PTS,mgm,7.5,,
Buddy Hield,GSW,@OKC,2025-11-11,PTS,mgm,7.5,,
Ben Sheppard,IND,@UTA,2025-11-11,PTS,mgm,7.5,,
Jonas Valanciunas,DEN,@SAC,2025-11-11,PTS,mgm,6.5,,
Isaiah Collier,UTA,IND,2025-11-11,PTS,mgm,6.5,,
Sam Hauser,BOS,@PHI,2025-11-11,PTS,mgm,6.5,,
Jay Huff,IND,@UTA,2025-11-11,PTS,mgm,6.5,,
Jamal Shead,TOR,@BKN,2025-11-11,PTS,mgm,6.5,,
Nique Clifford,SAC,DEN,2025-11-11,PTS,mgm,5.5,,
Al Horford,GSW,@OKC,2025-11-11,PTS,mgm,5.5,,
Mitchell Robinson,NYK,MEM,2025-11-11,PTS,mgm,5.5,,
Taylor Hendricks,UTA,IND,2025-11-11,PTS,mgm,4.5,,
Shai Gilgeous-Alexander,OKC,GSW,2025-11-11,PTS,mgm,31.5,,
Tyrese Maxey,PHI,BOS,2025-11-11,PTS,mgm,27.5,,
Jaylen Brown,BOS,@PHI,2025-11-11,PTS,mgm,27.5,,
Nikola Jokic,DEN,@SAC,2025-11-11,PTS,mgm,26.5,,
Jalen Brunson,NYK,MEM,2025-11-11,PTS,mgm,26.5,,
Lauri Markkanen,UTA,IND,2025-11-11,PTS,mgm,26.5,,
Pascal Siakam,IND,@UTA,2025-11-11,PTS,mgm,25.5,,
Stephen Curry,GSW,@OKC,2025-11-11,PTS,mgm,23.5,,
Jamal Murray,DEN,@SAC,2025-11-11,PTS,mgm,20.5,,
Michael Porter,BKN,TOR,2025-11-11,PTS,mgm,22.5,,
Joel Embiid,PHI,BOS,2025-11-11,PTS,mgm,21.5,,
Keyonte George,UTA,IND,2025-11-11,PTS,mgm,21.5,,
Zach LaVine,SAC,DEN,2025-11-11,PTS,mgm,20.5,,
Karl-Anthony Towns,NYK,MEM,2025-11-11,PTS,mgm,21.5,,
RJ Barrett,TOR,@BKN,2025-11-11,PTS,mgm,20.5,,
DeMar DeRozan,SAC,DEN,2025-11-11,PTS,mgm,20.5,,
Brandon Ingram,TOR,@BKN,2025-11-11,PTS,mgm,20.5,,
Ja Morant,MEM,@NYK,2025-11-11,PTS,mgm,20.5,,
Scottie Barnes,TOR,@BKN,2025-11-11,PTS,mgm,18.5,,
Jimmy Butler,GSW,@OKC,2025-11-11,PTS,mgm,17.5,,
Aaron Gordon,DEN,@SAC,2025-11-11,PTS,mgm,16.5,,
Chet Holmgren,OKC,GSW,2025-11-11,PTS,mgm,16.5,,
Jaren Jackson,MEM,@NYK,2025-11-11,PTS,mgm,16.5,,
Aaron Nesmith,IND,@UTA,2025-11-11,PTS,mgm,17.5,,
Domantas Sabonis,SAC,DEN,2025-11-11,PTS,mgm,17.5,,
Derrick White,BOS,@PHI,2025-11-11,PTS,mgm,16.5,,
OG Anunoby,NYK,MEM,2025-11-11,PTS,mgm,16.5,,
Ajay Mitchell,OKC,GSW,2025-11-11,PTS,mgm,16.5,,
Payton Pritchard,BOS,@PHI,2025-11-11,PTS,mgm,16.5,,
Mikal Bridges,NYK,MEM,2025-11-11,PTS,mgm,14.5,,
Andrew Nembhard,IND,@UTA,2025-11-11,PTS,mgm,15.5,,
Immanuel Quickley,TOR,@BKN,2025-11-11,PTS,mgm,15.5,,
Nic Claxton,BKN,TOR,2025-11-11,PTS,mgm,13.5,,
Quentin Grimes,PHI,BOS,2025-11-11,PTS,mgm,13.5,,
Jonathan Kuminga,GSW,@OKC,2025-11-11,PTS,mgm,14.5,,
Kelly Oubre,PHI,BOS,2025-11-11,PTS,mgm,13.5,,
Anfernee Simons,BOS,@PHI,2025-11-11,PTS,mgm,13.5,,
Christian Braun,DEN,@SAC,2025-11-11,PTS,mgm,12.5,,
VJ Edgecombe,PHI,BOS,2025-11-11,PTS,mgm,12.5,,
Santi Aldama,MEM,@NYK,2025-11-11,PTS,mgm,12.5,,
Noah Clowney,BKN,TOR,2025-11-11,PTS,mgm,12.5,,
Cedric Coward,MEM,@NYK,2025-11-11,PTS,mgm,12.5,,
Malik Monk,SAC,DEN,2025-11-11,PTS,mgm,11.5,,
Dennis Schroder,SAC,DEN,2025-11-11,PTS,mgm,11.5,,
Jarace Walker,IND,@UTA,2025-11-11,PTS,mgm,12.5,,
Isaiah Hartenstein,OKC,GSW,2025-11-11,PTS,mgm,10.5,,
Isaiah Joe,OKC,GSW,2025-11-11,PTS,mgm,11.5,,
Ace Bailey,UTA,IND,2025-11-11,PTS,mgm,10.5,,
Cameron Johnson,DEN,@SAC,2025-11-11,PTS,mgm,10.5,,
Brandin Podziemski,GSW,@OKC,2025-11-11,PTS,mgm,10.5,,
Jordan Clarkson,NYK,MEM,2025-11-11,PTS,mgm,9.5,,
Tim Hardaway,DEN,@SAC,2025-11-11,PTS,mgm,9.5,,
Josh Hart,NYK,MEM,2025-11-11,PTS,mgm,9.5,,
Jock Landale,MEM,@NYK,2025-11-11,PTS,mgm,9.5,,
Terance Mann,BKN,TOR,2025-11-11,PTS,mgm,9.5,,
Tyrese Martin,BKN,TOR,2025-11-11,PTS,mgm,9.5,,
T.J. McConnell,IND,@UTA,2025-11-11,PTS,mgm,9.5,,
Svi Mykhailiuk,UTA,IND,2025-11-11,PTS,mgm,8.5,,
Jusuf Nurkic,UTA,IND,2025-11-11,PTS,mgm,9.5,,
Jakob Poeltl,TOR,@BKN,2025-11-11,PTS,mgm,9.5,,
Neemias Queta,BOS,@PHI,2025-11-11,PTS,mgm,8.5,,
Trendon Watford,PHI,BOS,2025-11-11,PTS,mgm,8.5,,
Ziaire Williams,BKN,TOR,2025-11-11,PTS,mgm,9.5,,
Kentavious Caldwell-Pope,MEM,@NYK,2025-11-11,PTS,mgm,8.5,,
Egor Demin,BKN,TOR,2025-11-11,PTS,mgm,7.5,,
Kyle Filipowski,UTA,IND,2025-11-11,PTS,mgm,7.5,,
Sandro Mamukelashvili,TOR,@BKN,2025-11-11,PTS,mgm,7.5,,
Miles McBride,NYK,MEM,2025-11-11,PTS,mgm,7.5,,
Moses Moody,GSW,@OKC,2025-11-11,PTS,mgm,8.5,,
Cam Spencer,MEM,@NYK,2025-11-11,PTS,mgm,8.5,,
Cason Wallace,OKC,GSW,2025-11-11,PTS,mgm,8.5,,
Jaylen Wells,MEM,@NYK,2025-11-11,PTS,mgm,8.5,,
Alex Caruso,OKC,GSW,2025-11-11,PTS,mgm,7.5,,
Draymond Green,GSW,@OKC,2025-11-11,PTS,mgm,7.5,,
Buddy Hield,GSW,@OKC,2025-11-11,PTS,mgm,7.5,,
Ben Sheppard,IND,@UTA,2025-11-11,PTS,mgm,7.5,,
Jonas Valanciunas,DEN,@SAC,2025-11-11,PTS,mgm,6.5,,
Isaiah Collier,UTA,IND,2025-11-11,PTS,mgm,6.5,,
Sam Hauser,BOS,@PHI,2025-11-11,PTS,mgm,6.5,,
Jay Huff,IND,@UTA,2025-11-11,PTS,mgm,6.5,,
Jamal Shead,TOR,@BKN,2025-11-11,PTS,mgm,6.5,,
Nique Clifford,SAC,DEN,2025-11-11,PTS,mgm,5.5,,
Al Horford,GSW,@OKC,2025-11-11,PTS,mgm,5.5,,
Mitchell Robinson,NYK,MEM,2025-11-11,PTS,mgm,5.5,,
Taylor Hendricks,UTA,IND,2025-11-11,PTS,mgm,4.5,,
Shai Gilgeous-Alexander,OKC,GSW,2025-11-11,PTS,draftkings,32.5,-108.0,-118.0
Tyrese Maxey,PHI,BOS,2025-11-11,PTS,draftkings,28.5,-115.0,-111.0
Jaylen Brown,BOS,@PHI,2025-11-11,PTS,draftkings,26.5,-119.0,-107.0
Nikola Jokic,DEN,@SAC,2025-11-11,PTS,draftkings,27.5,-109.0,-117.0
Jalen Brunson,NYK,MEM,2025-11-11,PTS,draftkings,26.5,-120.0,-106.0
Lauri Markkanen,UTA,IND,2025-11-11,PTS,draftkings,26.5,-117.0,-109.0
Pascal Siakam,IND,@UTA,2025-11-11,PTS,draftkings,25.5,-108.0,-118.0
Stephen Curry,GSW,@OKC,2025-11-11,PTS,draftkings,23.5,-114.0,-112.0
Jamal Murray,DEN,@SAC,2025-11-11,PTS,draftkings,22.5,-102.0,-125.0
Michael Porter,BKN,TOR,2025-11-11,PTS,draftkings,22.5,-108.0,-118.0
Joel Embiid,PHI,BOS,2025-11-11,PTS,draftkings,21.5,-113.0,-112.0
Keyonte George,UTA,IND,2025-11-11,PTS,draftkings,21.5,-102.0,-125.0
Zach LaVine,SAC,DEN,2025-11-11,PTS,draftkings,21.5,-103.0,-124.0
Karl-Anthony Towns,NYK,MEM,2025-11-11,PTS,draftkings,21.5,-121.0,-106.0
RJ Barrett,TOR,@BKN,2025-11-11,PTS,draftkings,20.5,-104.0,-123.0
DeMar DeRozan,SAC,DEN,2025-11-11,PTS,draftkings,20.5,-108.0,-118.0
Brandon Ingram,TOR,@BKN,2025-11-11,PTS,draftkings,20.5,-107.0,-119.0
Ja Morant,MEM,@NYK,2025-11-11,PTS,draftkings,20.5,-114.0,-112.0
Scottie Barnes,TOR,@BKN,2025-11-11,PTS,draftkings,18.5,-121.0,-106.0
Jimmy Butler,GSW,@OKC,2025-11-11,PTS,draftkings,16.5,-116.0,-110.0
Aaron Gordon,DEN,@SAC,2025-11-11,PTS,draftkings,16.5,-119.0,-107.0
Chet Holmgren,OKC,GSW,2025-11-11,PTS,draftkings,17.5,-106.0,-120.0
Jaren Jackson,MEM,@NYK,2025-11-11,PTS,draftkings,17.5,-107.0,-119.0
Aaron Nesmith,IND,@UTA,2025-11-11,PTS,draftkings,17.5,-105.0,-121.0
Domantas Sabonis,SAC,DEN,2025-11-11,PTS,draftkings,16.5,-104.0,-122.0
Derrick White,BOS,@PHI,2025-11-11,PTS,draftkings,17.5,-110.0,-116.0
OG Anunoby,NYK,MEM,2025-11-11,PTS,draftkings,16.5,-116.0,-110.0
Ajay Mitchell,OKC,GSW,2025-11-11,PTS,draftkings,15.5,-121.0,-105.0
Payton Pritchard,BOS,@PHI,2025-11-11,PTS,draftkings,16.5,-102.0,-125.0
Mikal Bridges,NYK,MEM,2025-11-11,PTS,draftkings,15.5,-107.0,-119.0
Andrew Nembhard,IND,@UTA,2025-11-11,PTS,draftkings,15.5,-107.0,-119.0
Immanuel Quickley,TOR,@BKN,2025-11-11,PTS,draftkings,15.5,-118.0,-108.0
Nic Claxton,BKN,TOR,2025-11-11,PTS,draftkings,14.5,-103.0,-124.0
Quentin Grimes,PHI,BOS,2025-11-11,PTS,draftkings,14.5,-108.0,-118.0
Jonathan Kuminga,GSW,@OKC,2025-11-11,PTS,draftkings,14.5,-105.0,-122.0
Kelly Oubre,PHI,BOS,2025-11-11,PTS,draftkings,13.5,-116.0,-110.0
Anfernee Simons,BOS,@PHI,2025-11-11,PTS,draftkings,14.5,-114.0,-112.0
Christian Braun,DEN,@SAC,2025-11-11,PTS,draftkings,13.5,-102.0,-125.0
VJ Edgecombe,PHI,BOS,2025-11-11,PTS,draftkings,13.5,-118.0,-108.0
Santi Aldama,MEM,@NYK,2025-11-11,PTS,draftkings,11.5,-122.0,-105.0
Noah Clowney,BKN,TOR,2025-11-11,PTS,draftkings,12.5,-101.0,-126.0
Cedric Coward,MEM,@NYK,2025-11-11,PTS,draftkings,12.5,-121.0,-105.0
Malik Monk,SAC,DEN,2025-11-11,PTS,draftkings,12.5,-103.0,-124.0
Dennis Schroder,SAC,DEN,2025-11-11,PTS,draftkings,12.5,-107.0,-119.0
Jarace Walker,IND,@UTA,2025-11-11,PTS,draftkings,12.5,-109.0,-117.0
Isaiah Hartenstein,OKC,GSW,2025-11-11,PTS,draftkings,11.5,-103.0,-124.0
Isaiah Joe,OKC,GSW,2025-11-11,PTS,draftkings,11.5,-119.0,-107.0
Ace Bailey,UTA,IND,2025-11-11,PTS,draftkings,10.5,-114.0,-112.0
Cameron Johnson,DEN,@SAC,2025-11-11,PTS,draftkings,10.5,-115.0,-111.0
Brandin Podziemski,GSW,@OKC,2025-11-11,PTS,draftkings,9.5,-125.0,-102.0
Jordan Clarkson,NYK,MEM,2025-11-11,PTS,draftkings,8.5,-127.0,100.0
Tim Hardaway,DEN,@SAC,2025-11-11,PTS,draftkings,8.5,-125.0,-102.0
Josh Hart,NYK,MEM,2025-11-11,PTS,draftkings,9.5,-103.0,-124.0
Isaiah Jackson,IND,@UTA,2025-11-11,PTS,draftkings,9.5,-108.0,-118.0
Jock Landale,MEM,@NYK,2025-11-11,PTS,draftkings,9.5,-111.0,-115.0
Terance Mann,BKN,TOR,2025-11-11,PTS,draftkings,9.5,-124.0,-102.0
Tyrese Martin,BKN,TOR,2025-11-11,PTS,draftkings,9.5,101.0,-129.0
T.J. McConnell,IND,@UTA,2025-11-11,PTS,draftkings,9.5,-111.0,-115.0
Svi Mykhailiuk,UTA,IND,2025-11-11,PTS,draftkings,9.5,-101.0,-127.0
Jusuf Nurkic,UTA,IND,2025-11-11,PTS,draftkings,9.5,-120.0,-106.0
Jakob Poeltl,TOR,@BKN,2025-11-11,PTS,draftkings,9.5,-126.0,-101.0
Neemias Queta,BOS,@PHI,2025-11-11,PTS,draftkings,8.5,-115.0,-111.0
Trendon Watford,PHI,BOS,2025-11-11,PTS,draftkings,9.5,-102.0,-125.0
Ziaire Williams,BKN,TOR,2025-11-11,PTS,draftkings,9.5,-112.0,-113.0
Kentavious Caldwell-Pope,MEM,@NYK,2025-11-11,PTS,draftkings,8.5,-104.0,-123.0
Egor Demin,BKN,TOR,2025-11-11,PTS,draftkings,8.5,-103.0,-124.0
Kyle Filipowski,UTA,IND,2025-11-11,PTS,draftkings,8.5,-110.0,-116.0
Sandro Mamukelashvili,TOR,@BKN,2025-11-11,PTS,draftkings,8.5,-119.0,-107.0
Miles McBride,NYK,MEM,2025-11-11,PTS,draftkings,8.5,-109.0,-117.0
Josh Minott,BOS,@PHI,2025-11-11,PTS,draftkings,8.5,101.0,-129.0
Moses Moody,GSW,@OKC,2025-11-11,PTS,draftkings,8.5,-103.0,-123.0
Drake Powell,BKN,TOR,2025-11-11,PTS,draftkings,8.5,-106.0,-121.0
Cason Wallace,OKC,GSW,2025-11-11,PTS,draftkings,8.5,-117.0,-109.0
Jaylen Wells,MEM,@NYK,2025-11-11,PTS,draftkings,8.5,-122.0,-105.0
