player,team,opponent,game_date,market,book,line,over_odds,under_odds
Luka Doncic,LAL,@CHA,2025-11-10,PTS,mgm,33.5,-110.0,-118.0
Giannis Antetokounmpo,MIL,@DAL,2025-11-10,PTS,mgm,30.5,-110.0,-118.0
Devin Booker,PHX,NOP,2025-11-10,PTS,mgm,28.5,-120.0,-110.0
Cade Cunningham,DET,WAS,2025-11-10,PTS,mgm,27.5,-125.0,-105.0
Anthony Edwards,MIN,@UTA,2025-11-10,PTS,mgm,27.5,-135.0,100.0
Donovan Mitchell,CLE,@MIA,2025-11-10,PTS,mgm,26.5,-105.0,-125.0
Victor Wembanyama,SAS,@CHI,2025-11-10,PTS,mgm,25.5,-125.0,-105.0
Lauri Markkanen,UTA,MIN,2025-11-10,PTS,mgm,24.5,-110.0,-118.0
Deni Avdija,POR,@ORL,2025-11-10,PTS,mgm,23.5,-105.0,-125.0
Paolo Banchero,ORL,POR,2025-11-10,PTS,mgm,24.5,-105.0,-125.0
James Harden,LAC,ATL,2025-11-10,PTS,mgm,23.5,-125.0,-105.0
Austin Reaves,LAL,@CHA,2025-11-10,PTS,mgm,24.5,-105.0,-130.0
Miles Bridges,CHA,LAL,2025-11-10,PTS,mgm,22.5,-110.0,-120.0
Norman Powell,MIA,CLE,2025-11-10,PTS,mgm,22.5,100.0,-135.0
Franz Wagner,ORL,POR,2025-11-10,PTS,mgm,23.5,-110.0,-120.0
Trey Murphy,NOP,@PHX,2025-11-10,PTS,mgm,22.5,-115.0,-115.0
Julius Randle,MIN,@UTA,2025-11-10,PTS,mgm,21.5,-125.0,-105.0
Anthony Davis,DAL,MIL,2025-11-10,PTS,mgm,21.5,-120.0,-110.0
Jalen Duren,DET,WAS,2025-11-10,PTS,mgm,20.5,-105.0,-125.0
Keyonte George,UTA,MIN,2025-11-10,PTS,mgm,21.5,-115.0,-118.0
Jalen Johnson,ATL,@LAC,2025-11-10,PTS,mgm,20.5,-115.0,-115.0
De'Aaron Fox,SAS,@CHI,2025-11-10,PTS,mgm,19.5,-135.0,100.0
Josh Giddey,CHI,SAS,2025-11-10,PTS,mgm,20.5,-105.0,-125.0
Evan Mobley,CLE,@MIA,2025-11-10,PTS,mgm,18.5,-110.0,-120.0
Kristaps Porzingis,ATL,@LAC,2025-11-10,PTS,mgm,19.5,-105.0,-125.0
Collin Sexton,CHA,LAL,2025-11-10,PTS,mgm,18.5,-105.0,-125.0
Shaedon Sharpe,POR,@ORL,2025-11-10,PTS,mgm,18.5,-120.0,-110.0
Nikola Vucevic,CHI,SAS,2025-11-10,PTS,mgm,18.5,-110.0,-120.0
Andrew Wiggins,MIA,CLE,2025-11-10,PTS,mgm,18.5,-120.0,-110.0
Ivica Zubac,LAC,ATL,2025-11-10,PTS,mgm,17.5,-125.0,-105.0
Desmond Bane,ORL,POR,2025-11-10,PTS,mgm,17.5,-115.0,-115.0
Darius Garland,CLE,@MIA,2025-11-10,PTS,mgm,18.5,-105.0,-130.0
Kon Knueppel,CHA,LAL,2025-11-10,PTS,mgm,17.5,-115.0,-115.0
Jeremiah Fears,NOP,@PHX,2025-11-10,PTS,mgm,15.5,-125.0,-105.0
Jerami Grant,POR,@ORL,2025-11-10,PTS,mgm,16.5,-118.0,-110.0
