player,team,opponent,game_date,market,book,line,over_odds,under_odds
Immanuel Quickley,TOR,CHA,2025-11-17,PTS,mgm,16.5,-105.0,-125.0
Nikola Vucevic,CHI,@DEN,2025-11-17,PTS,mgm,16.5,-110.0,-120.0
P.J. Washington,DAL,@MIN,2025-11-17,PTS,mgm,15.5,-125.0,-105.0
Ausar Thompson,DET,IND,2025-11-17,PTS,mgm,15.5,-105.0,-130.0
Jarrett Allen,CLE,MIL,2025-11-17,PTS,mgm,14.5,-105.0,-125.0
Matas Buzelis,CHI,@DEN,2025-11-17,PTS,mgm,14.5,-118.0,-110.0
VJ Edgecombe,PHI,LAC,2025-11-17,PTS,mgm,14.5,-105.0,-125.0
Jeremiah Fears,NOP,OKC,2025-11-17,PTS,mgm,14.5,-110.0,-120.0
Miles McBride,NYK,@MIA,2025-11-17,PTS,mgm,14.5,105.0,-145.0
Jaden McDaniels,MIN,DAL,2025-11-17,PTS,mgm,14.5,-115.0,-118.0
Ajay Mitchell,OKC,@NOP,2025-11-17,PTS,mgm,14.5,-118.0,-110.0
Ryan Rollins,MIL,@CLE,2025-11-17,PTS,mgm,13.5,-130.0,-105.0
Donte DiVincenzo,MIN,DAL,2025-11-17,PTS,mgm,13.5,-110.0,-120.0
Tim Hardaway,DEN,CHI,2025-11-17,PTS,mgm,13.5,100.0,-130.0
Kevin Huerter,CHI,@DEN,2025-11-17,PTS,mgm,13.5,-105.0,-125.0
Isaiah Joe,OKC,@NOP,2025-11-17,PTS,mgm,11.5,-125.0,-105.0
Derik Queen,NOP,OKC,2025-11-17,PTS,mgm,13.5,100.0,-130.0
Duncan Robinson,DET,IND,2025-11-17,PTS,mgm,13.5,-120.0,-110.0
Landry Shamet,NYK,@MIA,2025-11-17,PTS,mgm,12.5,-120.0,-110.0
Kel'el Ware,MIA,NYK,2025-11-17,PTS,mgm,12.5,-130.0,-105.0
Saddiq Bey,NOP,OKC,2025-11-17,PTS,mgm,12.5,100.0,-135.0
Paul George,PHI,LAC,2025-11-17,PTS,mgm,12.5,-118.0,-110.0
Josh Hart,NYK,@MIA,2025-11-17,PTS,mgm,12.5,-110.0,-118.0
Kyle Kuzma,MIL,@CLE,2025-11-17,PTS,mgm,12.5,-115.0,-115.0
Jakob Poeltl,TOR,CHA,2025-11-17,PTS,mgm,11.5,-175.0,130.0
Naz Reid,MIN,DAL,2025-11-17,PTS,mgm,12.5,-105.0,-125.0
Myles Turner,MIL,@CLE,2025-11-17,PTS,mgm,12.5,-110.0,-120.0
Max Christie,DAL,@MIN,2025-11-17,PTS,mgm,10.5,-130.0,100.0
Andre Drummond,PHI,LAC,2025-11-17,PTS,mgm,10.5,-130.0,100.0
Rudy Gobert,MIN,DAL,2025-11-17,PTS,mgm,10.5,-145.0,110.0
Isaiah Hartenstein,OKC,@NOP,2025-11-17,PTS,mgm,11.5,-120.0,-110.0
Herbert Jones,NOP,OKC,2025-11-17,PTS,mgm,10.5,-118.0,-110.0
Tre Mann,CHA,@TOR,2025-11-17,PTS,mgm,11.5,-105.0,-125.0
Sam Merrill,CLE,MIL,2025-11-17,PTS,mgm,11.5,100.0,-130.0
Ronald Holland,DET,IND,2025-11-17,PTS,mgm,10.5,-110.0,-120.0
Nikola Jovic,MIA,NYK,2025-11-17,PTS,mgm,10.5,100.0,-135.0
Davion Mitchell,MIA,NYK,2025-11-17,PTS,mgm,10.5,-105.0,-125.0
Isaiah Stewart,DET,IND,2025-11-17,PTS,mgm,10.5,100.0,-135.0
Jarace Walker,IND,@DET,2025-11-17,PTS,mgm,10.5,100.0,-135.0
Simone Fontecchio,MIA,NYK,2025-11-17,PTS,mgm,8.5,-125.0,-110.0
Daniel Gafford,DAL,@MIN,2025-11-17,PTS,mgm,9.5,-135.0,100.0
AJ Green,MIL,@CLE,2025-11-17,PTS,mgm,8.5,-155.0,115.0
Javonte Green,DET,IND,2025-11-17,PTS,mgm,9.5,-118.0,-115.0
Cameron Johnson,DEN,CHI,2025-11-17,PTS,mgm,9.5,-115.0,-115.0
Ryan Kalkbrenner,CHA,@TOR,2025-11-17,PTS,mgm,8.5,-130.0,-105.0
Pelle Larsson,MIA,NYK,2025-11-17,PTS,mgm,9.5,-110.0,-120.0
T.J. McConnell,IND,@DET,2025-11-17,PTS,mgm,9.5,100.0,-135.0
Gary Trent,MIL,@CLE,2025-11-17,PTS,mgm,9.5,-105.0,-130.0
Jose Alvarado,NOP,OKC,2025-11-17,PTS,mgm,8.5,105.0,-140.0
Cole Anthony,MIL,@CLE,2025-11-17,PTS,mgm,8.5,100.0,-135.0
Moussa Diabate,CHA,@TOR,2025-11-17,PTS,mgm,7.5,-130.0,-105.0
Luguentz Dort,OKC,@NOP,2025-11-17,PTS,mgm,7.5,-135.0,100.0
Kris Dunn,LAC,@PHI,2025-11-17,PTS,mgm,7.5,-135.0,100.0
Bobby Portis,MIL,@CLE,2025-11-17,PTS,mgm,8.5,-130.0,-105.0
Jonas Valanciunas,DEN,CHI,2025-11-17,PTS,mgm,8.5,100.0,-135.0
Cason Wallace,OKC,@NOP,2025-11-17,PTS,mgm,8.5,100.0,-130.0
Trendon Watford,PHI,LAC,2025-11-17,PTS,mgm,7.5,-130.0,-105.0
Lonzo Ball,CLE,MIL,2025-11-17,PTS,mgm,7.5,105.0,-140.0
Gradey Dick,TOR,CHA,2025-11-17,PTS,mgm,6.5,-125.0,-105.0
Sion James,CHA,@TOR,2025-11-17,PTS,mgm,7.5,-110.0,-120.0
Sandro Mamukelashvili,TOR,CHA,2025-11-17,PTS,mgm,7.5,-118.0,-115.0
Collin Murray-Boyles,TOR,CHA,2025-11-17,PTS,mgm,6.5,-110.0,-118.0
Isaac Okoro,CHI,@DEN,2025-11-17,PTS,mgm,6.5,-140.0,105.0
Jamal Shead,TOR,CHA,2025-11-17,PTS,mgm,6.5,-105.0,-125.0
Tony Bradley,IND,@DET,2025-11-17,PTS,mgm,5.5,-110.0,-120.0
Mike Conley,MIN,DAL,2025-11-17,PTS,mgm,5.5,-110.0,-120.0
Mitchell Robinson,NYK,@MIA,2025-11-17,PTS,mgm,5.5,-105.0,-130.0
Dean Wade,CLE,MIL,2025-11-17,PTS,mgm,5.5,-118.0,-110.0
Jaylen Clark,MIN,DAL,2025-11-17,PTS,mgm,4.5,105.0,-140.0
Craig Porter,CLE,MIL,2025-11-17,PTS,mgm,4.5,-118.0,-110.0
Dru Smith,MIA,NYK,2025-11-17,PTS,mgm,4.5,-135.0,100.0
Giannis Antetokounmpo,MIL,@CLE,2025-11-17,PTS,mgm,31.5,,
Shai Gilgeous-Alexander,OKC,@NOP,2025-11-17,PTS,mgm,30.5,,
Tyrese Maxey,PHI,LAC,2025-11-17,PTS,mgm,29.5,,
Karl-Anthony Towns,NYK,@MIA,2025-11-17,PTS,mgm,29.5,,
Anthony Edwards,MIN,DAL,2025-11-17,PTS,mgm,26.5,,
Donovan Mitchell,CLE,MIL,2025-11-17,PTS,mgm,27.5,,
Cade Cunningham,DET,IND,2025-11-17,PTS,mgm,27.5,,
James Harden,LAC,@PHI,2025-11-17,PTS,mgm,27.5,,
Nikola Jokic,DEN,CHI,2025-11-17,PTS,mgm,27.5,,
Norman Powell,MIA,NYK,2025-11-17,PTS,mgm,25.5,,
Julius Randle,MIN,DAL,2025-11-17,PTS,mgm,23.5,,
Pascal Siakam,IND,@DET,2025-11-17,PTS,mgm,23.5,,
Jamal Murray,DEN,CHI,2025-11-17,PTS,mgm,22.5,,
Josh Giddey,CHI,@DEN,2025-11-17,PTS,mgm,21.5,,
LaMelo Ball,CHA,@TOR,2025-11-17,PTS,mgm,20.5,,
Miles Bridges,CHA,@TOR,2025-11-17,PTS,mgm,20.5,,
Brandon Ingram,TOR,CHA,2025-11-17,PTS,mgm,20.5,,
RJ Barrett,TOR,CHA,2025-11-17,PTS,mgm,18.5,,
Mikal Bridges,NYK,@MIA,2025-11-17,PTS,mgm,19.5,,
Jalen Duren,DET,IND,2025-11-17,PTS,mgm,19.5,,
Evan Mobley,CLE,MIL,2025-11-17,PTS,mgm,19.5,,
Scottie Barnes,TOR,CHA,2025-11-17,PTS,mgm,18.5,,
Aaron Gordon,DEN,CHI,2025-11-17,PTS,mgm,18.5,,
Chet Holmgren,OKC,@NOP,2025-11-17,PTS,mgm,18.5,,
De'Andre Hunter,CLE,MIL,2025-11-17,PTS,mgm,17.5,,
Andrew Nembhard,IND,@DET,2025-11-17,PTS,mgm,18.5,,
Andrew Wiggins,MIA,NYK,2025-11-17,PTS,mgm,18.5,,
Zion Williamson,NOP,OKC,2025-11-17,PTS,mgm,18.5,,
Kon Knueppel,CHA,@TOR,2025-11-17,PTS,mgm,17.5,,
Bennedict Mathurin,IND,@DET,2025-11-17,PTS,mgm,16.5,,
Trey Murphy,NOP,OKC,2025-11-17,PTS,mgm,17.5,,
Ivica Zubac,LAC,@PHI,2025-11-17,PTS,mgm,17.5,,
John Collins,LAC,@PHI,2025-11-17,PTS,mgm,15.5,,
Cooper Flagg,DAL,@MIN,2025-11-17,PTS,mgm,15.5,,
Jaime Jaquez,MIA,NYK,2025-11-17,PTS,mgm,16.5,,
Immanuel Quickley,TOR,CHA,2025-11-17,PTS,mgm,16.5,,
Nikola Vucevic,CHI,@DEN,2025-11-17,PTS,mgm,16.5,,
P.J. Washington,DAL,@MIN,2025-11-17,PTS,mgm,15.5,,
Ausar Thompson,DET,IND,2025-11-17,PTS,mgm,15.5,,
Jarrett Allen,CLE,MIL,2025-11-17,PTS,mgm,14.5,,
Matas Buzelis,CHI,@DEN,2025-11-17,PTS,mgm,14.5,,
VJ Edgecombe,PHI,LAC,2025-11-17,PTS,mgm,14.5,,
Jeremiah Fears,NOP,OKC,2025-11-17,PTS,mgm,14.5,,
Miles McBride,NYK,@MIA,2025-11-17,PTS,mgm,14.5,,
Jaden McDaniels,MIN,DAL,2025-11-17,PTS,mgm,14.5,,
Ajay Mitchell,OKC,@NOP,2025-11-17,PTS,mgm,14.5,,
Ryan Rollins,MIL,@CLE,2025-11-17,PTS,mgm,13.5,,
Donte DiVincenzo,MIN,DAL,2025-11-17,PTS,mgm,13.5,,
Tim Hardaway,DEN,CHI,2025-11-17,PTS,mgm,13.5,,
Kevin Huerter,CHI,@DEN,2025-11-17,PTS,mgm,13.5,,
Isaiah Joe,OKC,@NOP,2025-11-17,PTS,mgm,11.5,,
Derik Queen,NOP,OKC,2025-11-17,PTS,mgm,13.5,,
Duncan Robinson,DET,IND,2025-11-17,PTS,mgm,13.5,,
Landry Shamet,NYK,@MIA,2025-11-17,PTS,mgm,12.5,,
Kel'el Ware,MIA,NYK,2025-11-17,PTS,mgm,12.5,,
Saddiq Bey,NOP,OKC,2025-11-17,PTS,mgm,12.5,,
Paul George,PHI,LAC,2025-11-17,PTS,mgm,12.5,,
Josh Hart,NYK,@MIA,2025-11-17,PTS,mgm,12.5,,
Kyle Kuzma,MIL,@CLE,2025-11-17,PTS,mgm,12.5,,
Jakob Poeltl,TOR,CHA,2025-11-17,PTS,mgm,11.5,,
Naz Reid,MIN,DAL,2025-11-17,PTS,mgm,12.5,,
Myles Turner,MIL,@CLE,2025-11-17,PTS,mgm,12.5,,
Max Christie,DAL,@MIN,2025-11-17,PTS,mgm,10.5,,
Andre Drummond,PHI,LAC,2025-11-17,PTS,mgm,10.5,,
Rudy Gobert,MIN,DAL,2025-11-17,PTS,mgm,10.5,,
Isaiah Hartenstein,OKC,@NOP,2025-11-17,PTS,mgm,11.5,,
Herbert Jones,NOP,OKC,2025-11-17,PTS,mgm,10.5,,
Tre Mann,CHA,@TOR,2025-11-17,PTS,mgm,11.5,,
Sam Merrill,CLE,MIL,2025-11-17,PTS,mgm,11.5,,
Ronald Holland,DET,IND,2025-11-17,PTS,mgm,10.5,,
Nikola Jovic,MIA,NYK,2025-11-17,PTS,mgm,10.5,,
Davion Mitchell,MIA,NYK,2025-11-17,PTS,mgm,10.5,,
Isaiah Stewart,DET,IND,2025-11-17,PTS,mgm,10.5,,
Jarace Walker,IND,@DET,2025-11-17,PTS,mgm,10.5,,
Simone Fontecchio,MIA,NYK,2025-11-17,PTS,mgm,8.5,,
Daniel Gafford,DAL,@MIN,2025-11-17,PTS,mgm,9.5,,
AJ Green,MIL,@CLE,2025-11-17,PTS,mgm,8.5,,
Javonte Green,DET,IND,2025-11-17,PTS,mgm,9.5,,
Cameron Johnson,DEN,CHI,2025-11-17,PTS,mgm,9.5,,
Ryan Kalkbrenner,CHA,@TOR,2025-11-17,PTS,mgm,8.5,,
Pelle Larsson,MIA,NYK,2025-11-17,PTS,mgm,9.5,,
T.J. McConnell,IND,@DET,2025-11-17,PTS,mgm,9.5,,
Gary Trent,MIL,@CLE,2025-11-17,PTS,mgm,9.5,,
Jose Alvarado,NOP,OKC,2025-11-17,PTS,mgm,8.5,,
Cole Anthony,MIL,@CLE,2025-11-17,PTS,mgm,8.5,,
Moussa Diabate,CHA,@TOR,2025-11-17,PTS,mgm,7.5,,
Luguentz Dort,OKC,@NOP,2025-11-17,PTS,mgm,7.5,,
Kris Dunn,LAC,@PHI,2025-11-17,PTS,mgm,7.5,,
Bobby Portis,MIL,@CLE,2025-11-17,PTS,mgm,8.5,,
Jonas Valanciunas,DEN,CHI,2025-11-17,PTS,mgm,8.5,,
Cason Wallace,OKC,@NOP,2025-11-17,PTS,mgm,8.5,,
Trendon Watford,PHI,LAC,2025-11-17,PTS,mgm,7.5,,
Lonzo Ball,CLE,MIL,2025-11-17,PTS,mgm,7.5,,
Gradey Dick,TOR,CHA,2025-11-17,PTS,mgm,6.5,,
Sion James,CHA,@TOR,2025-11-17,PTS,mgm,7.5,,
Sandro Mamukelashvili,TOR,CHA,2025-11-17,PTS,mgm,7.5,,
Collin Murray-Boyles,TOR,CHA,2025-11-17,PTS,mgm,6.5,,
Isaac Okoro,CHI,@DEN,2025-11-17,PTS,mgm,6.5,,
Jamal Shead,TOR,CHA,2025-11-17,PTS,mgm,6.5,,
Tony Bradley,IND,@DET,2025-11-17,PTS,mgm,5.5,,
Mike Conley,MIN,DAL,2025-11-17,PTS,mgm,5.5,,
Mitchell Robinson,NYK,@MIA,2025-11-17,PTS,mgm,5.5,,
Dean Wade,CLE,MIL,2025-11-17,PTS,mgm,5.5,,
Jaylen Clark,MIN,DAL,2025-11-17,PTS,mgm,4.5,,
Craig Porter,CLE,MIL,2025-11-17,PTS,mgm,4.5,,
Dru Smith,MIA,NYK,2025-11-17,PTS,mgm,4.5,,
Giannis Antetokounmpo,MIL,@CLE,2025-11-17,PTS,mgm,31.5,,
Shai Gilgeous-Alexander,OKC,@NOP,2025-11-17,PTS,mgm,30.5,,
Tyrese Maxey,PHI,LAC,2025-11-17,PTS,mgm,29.5,,
Karl-Anthony Towns,NYK,@MIA,2025-11-17,PTS,mgm,29.5,,
Anthony Edwards,MIN,DAL,2025-11-17,PTS,mgm,26.5,,
Donovan Mitchell,CLE,MIL,2025-11-17,PTS,mgm,27.5,,
Cade Cunningham,DET,IND,2025-11-17,PTS,mgm,27.5,,
James Harden,LAC,@PHI,2025-11-17,PTS,mgm,27.5,,
Nikola Jokic,DEN,CHI,2025-11-17,PTS,mgm,27.5,,
Norman Powell,MIA,NYK,2025-11-17,PTS,mgm,25.5,,
Julius Randle,MIN,DAL,2025-11-17,PTS,mgm,23.5,,
Pascal Siakam,IND,@DET,2025-11-17,PTS,mgm,23.5,,
Jamal Murray,DEN,CHI,2025-11-17,PTS,mgm,22.5,,
Josh Giddey,CHI,@DEN,2025-11-17,PTS,mgm,21.5,,
LaMelo Ball,CHA,@TOR,2025-11-17,PTS,mgm,20.5,,
Miles Bridges,CHA,@TOR,2025-11-17,PTS,mgm,20.5,,
Brandon Ingram,TOR,CHA,2025-11-17,PTS,mgm,20.5,,
RJ Barrett,TOR,CHA,2025-11-17,PTS,mgm,18.5,,
Mikal Bridges,NYK,@MIA,2025-11-17,PTS,mgm,19.5,,
Jalen Duren,DET,IND,2025-11-17,PTS,mgm,19.5,,
Evan Mobley,CLE,MIL,2025-11-17,PTS,mgm,19.5,,
Scottie Barnes,TOR,CHA,2025-11-17,PTS,mgm,18.5,,
Aaron Gordon,DEN,CHI,2025-11-17,PTS,mgm,18.5,,
Chet Holmgren,OKC,@NOP,2025-11-17,PTS,mgm,18.5,,
De'Andre Hunter,CLE,MIL,2025-11-17,PTS,mgm,17.5,,
Andrew Nembhard,IND,@DET,2025-11-17,PTS,mgm,18.5,,
Andrew Wiggins,MIA,NYK,2025-11-17,PTS,mgm,18.5,,
Zion Williamson,NOP,OKC,2025-11-17,PTS,mgm,18.5,,
Kon Knueppel,CHA,@TOR,2025-11-17,PTS,mgm,17.5,,
Bennedict Mathurin,IND,@DET,2025-11-17,PTS,mgm,16.5,,
Trey Murphy,NOP,OKC,2025-11-17,PTS,mgm,17.5,,
Ivica Zubac,LAC,@PHI,2025-11-17,PTS,mgm,17.5,,
John Collins,LAC,@PHI,2025-11-17,PTS,mgm,15.5,,
Cooper Flagg,DAL,@MIN,2025-11-17,PTS,mgm,15.5,,
Jaime Jaquez,MIA,NYK,2025-11-17,PTS,mgm,16.5,,
Immanuel Quickley,TOR,CHA,2025-11-17,PTS,mgm,16.5,,
Nikola Vucevic,CHI,@DEN,2025-11-17,PTS,mgm,16.5,,
P.J. Washington,DAL,@MIN,2025-11-17,PTS,mgm,15.5,,
Ausar Thompson,DET,IND,2025-11-17,PTS,mgm,15.5,,
Jarrett Allen,CLE,MIL,2025-11-17,PTS,mgm,14.5,,
Matas Buzelis,CHI,@DEN,2025-11-17,PTS,mgm,14.5,,
VJ Edgecombe,PHI,LAC,2025-11-17,PTS,mgm,14.5,,
Jeremiah Fears,NOP,OKC,2025-11-17,PTS,mgm,14.5,,
Miles McBride,NYK,@MIA,2025-11-17,PTS,mgm,14.5,,
Jaden McDaniels,MIN,DAL,2025-11-17,PTS,mgm,14.5,,
Ajay Mitchell,OKC,@NOP,2025-11-17,PTS,mgm,14.5,,
Ryan Rollins,MIL,@CLE,2025-11-17,PTS,mgm,13.5,,
Donte DiVincenzo,MIN,DAL,2025-11-17,PTS,mgm,13.5,,
Tim Hardaway,DEN,CHI,2025-11-17,PTS,mgm,13.5,,
Kevin Huerter,CHI,@DEN,2025-11-17,PTS,mgm,13.5,,
Isaiah Joe,OKC,@NOP,2025-11-17,PTS,mgm,11.5,,
Derik Queen,NOP,OKC,2025-11-17,PTS,mgm,13.5,,
Duncan Robinson,DET,IND,2025-11-17,PTS,mgm,13.5,,
Landry Shamet,NYK,@MIA,2025-11-17,PTS,mgm,12.5,,
Kel'el Ware,MIA,NYK,2025-11-17,PTS,mgm,12.5,,
Saddiq Bey,NOP,OKC,2025-11-17,PTS,mgm,12.5,,
Paul George,PHI,LAC,2025-11-17,PTS,mgm,12.5,,
Josh Hart,NYK,@MIA,2025-11-17,PTS,mgm,12.5,,
Kyle Kuzma,MIL,@CLE,2025-11-17,PTS,mgm,12.5,,
Jakob Poeltl,TOR,CHA,2025-11-17,PTS,mgm,11.5,,
Naz Reid,MIN,DAL,2025-11-17,PTS,mgm,12.5,,
Myles Turner,MIL,@CLE,2025-11-17,PTS,mgm,12.5,,
Max Christie,DAL,@MIN,2025-11-17,PTS,mgm,10.5,,
Andre Drummond,PHI,LAC,2025-11-17,PTS,mgm,10.5,,
Rudy Gobert,MIN,DAL,2025-11-17,PTS,mgm,10.5,,
Isaiah Hartenstein,OKC,@NOP,2025-11-17,PTS,mgm,11.5,,
Herbert Jones,NOP,OKC,2025-11-17,PTS,mgm,10.5,,
Tre Mann,CHA,@TOR,2025-11-17,PTS,mgm,11.5,,
Sam Merrill,CLE,MIL,2025-11-17,PTS,mgm,11.5,,
Ronald Holland,DET,IND,2025-11-17,PTS,mgm,10.5,,
Nikola Jovic,MIA,NYK,2025-11-17,PTS,mgm,10.5,,
Davion Mitchell,MIA,NYK,2025-11-17,PTS,mgm,10.5,,
Isaiah Stewart,DET,IND,2025-11-17,PTS,mgm,10.5,,
Jarace Walker,IND,@DET,2025-11-17,PTS,mgm,10.5,,
Simone Fontecchio,MIA,NYK,2025-11-17,PTS,mgm,8.5,,
Daniel Gafford,DAL,@MIN,2025-11-17,PTS,mgm,9.5,,
AJ Green,MIL,@CLE,2025-11-17,PTS,mgm,8.5,,
Javonte Green,DET,IND,2025-11-17,PTS,mgm,9.5,,
Cameron Johnson,DEN,CHI,2025-11-17,PTS,mgm,9.5,,
Ryan Kalkbrenner,CHA,@TOR,2025-11-17,PTS,mgm,8.5,,
Pelle Larsson,MIA,NYK,2025-11-17,PTS,mgm,9.5,,
T.J. McConnell,IND,@DET,2025-11-17,PTS,mgm,9.5,,
Gary Trent,MIL,@CLE,2025-11-17,PTS,mgm,9.5,,
Jose Alvarado,NOP,OKC,2025-11-17,PTS,mgm,8.5,,
Cole Anthony,MIL,@CLE,2025-11-17,PTS,mgm,8.5,,
Moussa Diabate,CHA,@TOR,2025-11-17,PTS,mgm,7.5,,
Luguentz Dort,OKC,@NOP,2025-11-17,PTS,mgm,7.5,,
Kris Dunn,LAC,@PHI,2025-11-17,PTS,mgm,7.5,,
Bobby Portis,MIL,@CLE,2025-11-17,PTS,mgm,8.5,,
Jonas Valanciunas,DEN,CHI,2025-11-17,PTS,mgm,8.5,,
Cason Wallace,OKC,@NOP,2025-11-17,PTS,mgm,8.5,,
Trendon Watford,PHI,LAC,2025-11-17,PTS,mgm,7.5,,
Lonzo Ball,CLE,MIL,2025-11-17,PTS,mgm,7.5,,
Gradey Dick,TOR,CHA,2025-11-17,PTS,mgm,6.5,,
Sion James,CHA,@TOR,2025-11-17,PTS,mgm,7.5,,
Sandro Mamukelashvili,TOR,CHA,2025-11-17,PTS,mgm,7.5,,
Collin Murray-Boyles,TOR,CHA,2025-11-17,PTS,mgm,6.5,,
Isaac Okoro,CHI,@DEN,2025-11-17,PTS,mgm,6.5,,
Jamal Shead,TOR,CHA,2025-11-17,PTS,mgm,6.5,,
Tony Bradley,IND,@DET,2025-11-17,PTS,mgm,5.5,,
Mike Conley,MIN,DAL,2025-11-17,PTS,mgm,5.5,,
Mitchell Robinson,NYK,@MIA,2025-11-17,PTS,mgm,5.5,,
Dean Wade,CLE,MIL,2025-11-17,PTS,mgm,5.5,,
Jaylen Clark,MIN,DAL,2025-11-17,PTS,mgm,4.5,,
Craig Porter,CLE,MIL,2025-11-17,PTS,mgm,4.5,,
Dru Smith,MIA,NYK,2025-11-17,PTS,mgm,4.5,,
Giannis Antetokounmpo,MIL,@CLE,2025-11-17,PTS,draftkings,30.5,-115.0,-111.0
Shai Gilgeous-Alexander,OKC,@NOP,2025-11-17,PTS,draftkings,30.5,-118.0,-108.0
Tyrese Maxey,PHI,LAC,2025-11-17,PTS,draftkings,30.5,-108.0,-118.0
Karl-Anthony Towns,NYK,@MIA,2025-11-17,PTS,draftkings,28.5,-108.0,-118.0
Anthony Edwards,MIN,DAL,2025-11-17,PTS,draftkings,28.5,-103.0,-123.0
Donovan Mitchell,CLE,MIL,2025-11-17,PTS,draftkings,28.5,-117.0,-109.0
Cade Cunningham,DET,IND,2025-11-17,PTS,draftkings,27.5,-108.0,-119.0
James Harden,LAC,@PHI,2025-11-17,PTS,draftkings,26.5,-115.0,-110.0
Nikola Jokic,DEN,CHI,2025-11-17,PTS,draftkings,27.5,-109.0,-117.0
Norman Powell,MIA,NYK,2025-11-17,PTS,draftkings,25.5,-120.0,-107.0
Julius Randle,MIN,DAL,2025-11-17,PTS,draftkings,22.5,-123.0,-104.0
Pascal Siakam,IND,@DET,2025-11-17,PTS,draftkings,23.5,-103.0,-123.0
Jamal Murray,DEN,CHI,2025-11-17,PTS,draftkings,22.5,-107.0,-119.0
Josh Giddey,CHI,@DEN,2025-11-17,PTS,draftkings,20.5,-106.0,-120.0
LaMelo Ball,CHA,@TOR,2025-11-17,PTS,draftkings,20.5,-113.0,-113.0
Miles Bridges,CHA,@TOR,2025-11-17,PTS,draftkings,20.5,-106.0,-120.0
Brandon Ingram,TOR,CHA,2025-11-17,PTS,draftkings,20.5,-104.0,-123.0
RJ Barrett,TOR,CHA,2025-11-17,PTS,draftkings,19.5,-104.0,-122.0
Mikal Bridges,NYK,@MIA,2025-11-17,PTS,draftkings,19.5,-106.0,-120.0
Jalen Duren,DET,IND,2025-11-17,PTS,draftkings,18.5,-124.0,-103.0
Evan Mobley,CLE,MIL,2025-11-17,PTS,draftkings,18.5,-119.0,-107.0
Scottie Barnes,TOR,CHA,2025-11-17,PTS,draftkings,18.5,-123.0,-103.0
