game_time,team,side,lineup_status,starters,may_not_play,may_not_play_count,lineup_confirmed,starter_1,starter_2,starter_3,starter_4,starter_5
,ATL,AWAY,EXPECTED,"['Dyson Daniels', 'N. Alexander-Walker', 'Z. Risacher', 'Jalen Johnson', 'K. Porzingis']","['L. Kennard', 'Trae Young', 'CJ McCollum', 'K. George', 'B. Coulibaly', 'K. Middleton', 'Alex Sarr']",7,0,Dyson Daniels,N. Alexander-Walker,Z. Risacher,Jalen Johnson,K. Porzingis
,WAS,HOME,EXPECTED,"['CJ McCollum', 'B. Coulibaly', 'K. Middleton', 'Alex Sarr', 'CJ McCollum']","['M. Bagley', 'K. George', 'T. Johnson', 'Jalen Suggs', 'Desmond Bane', 'Franz Wagner', 'T. da Silva', 'W. Carter']",8,0,CJ McCollum,B. Coulibaly,K. Middleton,Alex Sarr,CJ McCollum
,ORL,AWAY,EXPECTED,"['Jalen Suggs', 'Desmond Bane', 'Franz Wagner', 'T. da Silva', 'W. Carter']","['G. Bitadze', 'P. Banchero', 'M. Wagner', 'Tyrese Maxey', 'Q. Grimes', 'J. Edwards', 'D. Barlow', 'A. Drummond']",8,0,Jalen Suggs,Desmond Bane,Franz Wagner,T. da Silva,W. Carter
,PHI,HOME,EXPECTED,"['Tyrese Maxey', 'Q. Grimes', 'J. Edwards', 'D. Barlow', 'A. Drummond']","['Adem Bona', 'V. Edgecombe', 'J. Embiid', 'P. George', 'K. Oubre', 'James Harden', 'Kris Dunn', 'Kawhi Leonard', 'John Collins', 'Ivica Zubac']",10,0,Tyrese Maxey,Q. Grimes,J. Edwards,D. Barlow,A. Drummond
,LAC,AWAY,EXPECTED,"['James Harden', 'Kris Dunn', 'Kawhi Leonard', 'John Collins', 'Ivica Zubac']","['B. Beal', 'B. Bogdanovic', 'D. Jones', 'J. Miller', 'Luka Doncic', 'Austin Reaves', 'Rui Hachimura', 'LeBron James', 'Jaxson Hayes']",9,0,James Harden,Kris Dunn,Kawhi Leonard,John Collins,Ivica Zubac
,LAL,HOME,EXPECTED,"['Luka Doncic', 'Austin Reaves', 'Rui Hachimura', 'LeBron James', 'Jaxson Hayes']",['D. Ayton'],1,0,Luka Doncic,Austin Reaves,Rui Hachimura,LeBron James,Jaxson Hayes
