player,team,opponent,game_date,market,book,line,over_odds,under_odds
Luka Doncic,LAL,UTA,2025-11-18,PTS,mgm,31.5,-118.0,-110.0
Devin Booker,PHX,@POR,2025-11-18,PTS,mgm,29.5,-110.0,-120.0
Jaylen Brown,BOS,@BKN,2025-11-18,PTS,mgm,26.5,-110.0,-120.0
Cade Cunningham,DET,@ATL,2025-11-18,PTS,mgm,27.5,-110.0,-120.0
Stephen Curry,GSW,@ORL,2025-11-18,PTS,mgm,26.5,-120.0,-110.0
Lauri Markkanen,UTA,@LAL,2025-11-18,PTS,mgm,26.5,-110.0,-120.0
De'Aaron Fox,SAS,MEM,2025-11-18,PTS,mgm,25.5,-115.0,-115.0
Deni Avdija,POR,PHX,2025-11-18,PTS,mgm,25.5,-105.0,-125.0
Shaedon Sharpe,POR,PHX,2025-11-18,PTS,mgm,25.5,-105.0,-125.0
Franz Wagner,ORL,GSW,2025-11-18,PTS,mgm,24.5,-115.0,-115.0
Michael Porter,BKN,BOS,2025-11-18,PTS,mgm,23.5,-125.0,-105.0
Austin Reaves,LAL,UTA,2025-11-18,PTS,mgm,23.5,-115.0,-115.0
Jaren Jackson,MEM,@SAS,2025-11-18,PTS,mgm,22.5,-115.0,-115.0
Keyonte George,UTA,@LAL,2025-11-18,PTS,mgm,19.5,-120.0,-110.0
Jalen Johnson,ATL,DET,2025-11-18,PTS,mgm,21.5,-105.0,-125.0
Desmond Bane,ORL,GSW,2025-11-18,PTS,mgm,19.5,-110.0,-120.0
Jimmy Butler,GSW,@ORL,2025-11-18,PTS,mgm,19.5,-120.0,-110.0
Jalen Duren,DET,@ATL,2025-11-18,PTS,mgm,20.5,100.0,-135.0
Dillon Brooks,PHX,@POR,2025-11-18,PTS,mgm,18.5,-125.0,-105.0
Jerami Grant,POR,PHX,2025-11-18,PTS,mgm,18.5,-115.0,-115.0
Kristaps Porzingis,ATL,DET,2025-11-18,PTS,mgm,16.5,-130.0,-105.0
Devin Vassell,SAS,MEM,2025-11-18,PTS,mgm,17.5,-110.0,-118.0
Derrick White,BOS,@BKN,2025-11-18,PTS,mgm,17.5,-125.0,-105.0
Nickeil Alexander-Walker,ATL,DET,2025-11-18,PTS,mgm,17.5,-115.0,-115.0
LeBron James,LAL,UTA,2025-11-18,PTS,mgm,16.5,100.0,-130.0
Payton Pritchard,BOS,@BKN,2025-11-18,PTS,mgm,16.5,-110.0,-120.0
Santi Aldama,MEM,@SAS,2025-11-18,PTS,mgm,13.5,-115.0,-115.0
Deandre Ayton,LAL,UTA,2025-11-18,PTS,mgm,14.5,-105.0,-125.0
Nic Claxton,BKN,BOS,2025-11-18,PTS,mgm,13.5,-120.0,
Keldon Johnson,SAS,MEM,2025-11-18,PTS,mgm,13.5,-105.0,-125.0
Jalen Suggs,ORL,GSW,2025-11-18,PTS,mgm,13.5,-110.0,-120.0
Ausar Thompson,DET,@ATL,2025-11-18,PTS,mgm,14.5,100.0,-130.0
Harrison Barnes,SAS,MEM,2025-11-18,PTS,mgm,13.5,-110.0,-120.0
Toumani Camara,POR,PHX,2025-11-18,PTS,mgm,13.5,-110.0,-120.0
Wendell Carter,ORL,GSW,2025-11-18,PTS,mgm,12.5,-105.0,-125.0
Cedric Coward,MEM,@SAS,2025-11-18,PTS,mgm,12.5,-135.0,100.0
