player,team,opponent,game_date,market,book,line,over_odds,under_odds
Russell Westbrook,SAC,@DEN,2025-11-22,PTS,mgm,13.5,-118.0,-115.0
Tristan da Silva,ORL,NYK,2025-11-22,PTS,mgm,12.5,-135.0,100.0
Zach Edey,MEM,@DAL,2025-11-22,PTS,mgm,12.5,-110.0,-120.0
Cameron Johnson,DEN,SAC,2025-11-22,PTS,mgm,12.5,-130.0,100.0
D'Angelo Russell,DAL,MEM,2025-11-22,PTS,mgm,13.5,-110.0,-120.0
Bogdan Bogdanovic,LAC,@CHA,2025-11-22,PTS,mgm,11.5,-110.0,-120.0
Wendell Carter,ORL,NYK,2025-11-22,PTS,mgm,11.5,-125.0,-105.0
Max Christie,DAL,MEM,2025-11-22,PTS,mgm,11.5,-110.0,-120.0
Naji Marshall,DAL,MEM,2025-11-22,PTS,mgm,11.5,-130.0,-105.0
Malik Monk,SAC,@DEN,2025-11-22,PTS,mgm,11.5,-110.0,-120.0
Zaccharie Risacher,ATL,@NOP,2025-11-22,PTS,mgm,11.5,-125.0,-105.0
Duncan Robinson,DET,@MIL,2025-11-22,PTS,mgm,10.5,-135.0,100.0
Dennis Schroder,SAC,@DEN,2025-11-22,PTS,mgm,11.5,-110.0,-118.0
Gary Trent,MIL,DET,2025-11-22,PTS,mgm,12.5,-105.0,-130.0
Jaylen Wells,MEM,@DAL,2025-11-22,PTS,mgm,10.5,-135.0,100.0
Vince Williams,MEM,@DAL,2025-11-22,PTS,mgm,10.5,-135.0,100.0
Anthony Black,ORL,NYK,2025-11-22,PTS,mgm,11.5,-110.0,-118.0
Bilal Coulibaly,WAS,@CHI,2025-11-22,PTS,mgm,11.5,100.0,-130.0
Daniel Gafford,DAL,MEM,2025-11-22,PTS,mgm,10.5,100.0,-135.0
Josh Hart,NYK,@ORL,2025-11-22,PTS,mgm,10.5,-118.0,-110.0
Keegan Murray,SAC,@DEN,2025-11-22,PTS,mgm,11.5,100.0,-130.0
Collin Sexton,CHA,LAC,2025-11-22,PTS,mgm,11.5,-105.0,-130.0
Cole Anthony,MIL,DET,2025-11-22,PTS,mgm,10.5,-110.0,-118.0
Dyson Daniels,ATL,@NOP,2025-11-22,PTS,mgm,10.5,-118.0,-115.0
Tim Hardaway,DEN,SAC,2025-11-22,PTS,mgm,10.5,-130.0,-105.0
Tobias Harris,DET,@MIL,2025-11-22,PTS,mgm,10.5,-120.0,-110.0
Tre Johnson,WAS,@CHI,2025-11-22,PTS,mgm,10.5,-125.0,-105.0
Cam Spencer,MEM,@DAL,2025-11-22,PTS,mgm,10.5,-120.0,-110.0
Ausar Thompson,DET,@MIL,2025-11-22,PTS,mgm,10.5,-105.0,-125.0
Klay Thompson,DAL,MEM,2025-11-22,PTS,mgm,10.5,-115.0,-115.0
Cam Whitmore,WAS,@CHI,2025-11-22,PTS,mgm,9.5,-130.0,-105.0
Jordan Clarkson,NYK,@ORL,2025-11-22,PTS,mgm,9.5,-105.0,-125.0
AJ Green,MIL,DET,2025-11-22,PTS,mgm,9.5,-120.0,-110.0
Herbert Jones,NOP,ATL,2025-11-22,PTS,mgm,9.5,-130.0,100.0
Miles McBride,NYK,@ORL,2025-11-22,PTS,mgm,8.5,-115.0,-115.0
Landry Shamet,NYK,@ORL,2025-11-22,PTS,mgm,8.5,-135.0,100.0
Jalen Smith,CHI,WAS,2025-11-22,PTS,mgm,9.5,100.0,-130.0
Bruce Brown,DEN,SAC,2025-11-22,PTS,mgm,8.5,-125.0,-105.0
Kentavious Caldwell-Pope,MEM,@DAL,2025-11-22,PTS,mgm,6.5,-130.0,-105.0
Kris Dunn,LAC,@CHA,2025-11-22,PTS,mgm,7.5,-115.0,-115.0
Drew Eubanks,SAC,@DEN,2025-11-22,PTS,mgm,7.5,-105.0,-125.0
Ryan Kalkbrenner,CHA,LAC,2025-11-22,PTS,mgm,8.5,100.0,-135.0
Vit Krejci,ATL,@NOP,2025-11-22,PTS,mgm,8.5,100.0,-130.0
Jock Landale,MEM,@DAL,2025-11-22,PTS,mgm,8.5,-110.0,-120.0
Caris LeVert,DET,@MIL,2025-11-22,PTS,mgm,8.5,-130.0,-105.0
Tre Mann,CHA,LAC,2025-11-22,PTS,mgm,8.5,-105.0,-125.0
Isaiah Stewart,DET,@MIL,2025-11-22,PTS,mgm,8.5,100.0,-130.0
Patrick Williams,CHI,WAS,2025-11-22,PTS,mgm,8.5,-110.0,-120.0
Moussa Diabate,CHA,LAC,2025-11-22,PTS,mgm,7.5,-118.0,-110.0
Jonas Valanciunas,DEN,SAC,2025-11-22,PTS,mgm,7.5,-115.0,-115.0
Luke Kennard,ATL,@NOP,2025-11-22,PTS,mgm,6.5,-125.0,-105.0
Brook Lopez,LAC,@CHA,2025-11-22,PTS,mgm,5.5,-110.0,-120.0
Nicolas Batum,LAC,@CHA,2025-11-22,PTS,mgm,5.5,100.0,-135.0
Goga Bitadze,ORL,NYK,2025-11-22,PTS,mgm,5.5,100.0,-135.0
John Konchar,MEM,@DAL,2025-11-22,PTS,mgm,4.5,-105.0,-125.0
Mitchell Robinson,NYK,@ORL,2025-11-22,PTS,mgm,4.5,-105.0,-125.0
Cade Cunningham,DET,@MIL,2025-11-22,PTS,mgm,28.5,,
Nikola Jokic,DEN,SAC,2025-11-22,PTS,mgm,29.5,,
Jalen Brunson,NYK,@ORL,2025-11-22,PTS,mgm,27.5,,
James Harden,LAC,@CHA,2025-11-22,PTS,mgm,27.5,,
Jalen Johnson,ATL,@NOP,2025-11-22,PTS,mgm,23.5,,
Franz Wagner,ORL,NYK,2025-11-22,PTS,mgm,23.5,,
Jamal Murray,DEN,SAC,2025-11-22,PTS,mgm,23.5,,
LaMelo Ball,CHA,LAC,2025-11-22,PTS,mgm,20.5,,
Josh Giddey,CHI,WAS,2025-11-22,PTS,mgm,21.5,,
Ryan Rollins,MIL,DET,2025-11-22,PTS,mgm,22.5,,
Karl-Anthony Towns,NYK,@ORL,2025-11-22,PTS,mgm,21.5,,
Desmond Bane,ORL,NYK,2025-11-22,PTS,mgm,20.5,,
Coby White,CHI,WAS,2025-11-22,PTS,mgm,21.5,,
Trey Murphy,NOP,ATL,2025-11-22,PTS,mgm,20.5,,
Nickeil Alexander-Walker,ATL,@NOP,2025-11-22,PTS,mgm,18.5,,
Miles Bridges,CHA,LAC,2025-11-22,PTS,mgm,18.5,,
Zach LaVine,SAC,@DEN,2025-11-22,PTS,mgm,18.5,,
Nikola Vucevic,CHI,WAS,2025-11-22,PTS,mgm,18.5,,
Santi Aldama,MEM,@DAL,2025-11-22,PTS,mgm,16.5,,
DeMar DeRozan,SAC,@DEN,2025-11-22,PTS,mgm,17.5,,
Jalen Duren,DET,@MIL,2025-11-22,PTS,mgm,18.5,,
CJ McCollum,WAS,@CHI,2025-11-22,PTS,mgm,18.5,,
Ivica Zubac,LAC,@CHA,2025-11-22,PTS,mgm,17.5,,
Cedric Coward,MEM,@DAL,2025-11-22,PTS,mgm,15.5,,
Cooper Flagg,DAL,MEM,2025-11-22,PTS,mgm,17.5,,
Kon Knueppel,CHA,LAC,2025-11-22,PTS,mgm,16.5,,
Kristaps Porzingis,ATL,@NOP,2025-11-22,PTS,mgm,16.5,,
Alex Sarr,WAS,@CHI,2025-11-22,PTS,mgm,17.5,,
P.J. Washington,DAL,MEM,2025-11-22,PTS,mgm,16.5,,
Mikal Bridges,NYK,@ORL,2025-11-22,PTS,mgm,15.5,,
Brandon Miller,CHA,LAC,2025-11-22,PTS,mgm,15.5,,
John Collins,LAC,@CHA,2025-11-22,PTS,mgm,15.5,,
Ayo Dosunmu,CHI,WAS,2025-11-22,PTS,mgm,14.5,,
Kyshawn George,WAS,@CHI,2025-11-22,PTS,mgm,15.5,,
Onyeka Okongwu,ATL,@NOP,2025-11-22,PTS,mgm,15.5,,
Derik Queen,NOP,ATL,2025-11-22,PTS,mgm,15.5,,
Myles Turner,MIL,DET,2025-11-22,PTS,mgm,15.5,,
Jeremiah Fears,NOP,ATL,2025-11-22,PTS,mgm,14.5,,
Kevin Huerter,CHI,WAS,2025-11-22,PTS,mgm,13.5,,
Kyle Kuzma,MIL,DET,2025-11-22,PTS,mgm,14.5,,
Bobby Portis,MIL,DET,2025-11-22,PTS,mgm,14.5,,
Jalen Suggs,ORL,NYK,2025-11-22,PTS,mgm,13.5,,
Russell Westbrook,SAC,@DEN,2025-11-22,PTS,mgm,13.5,,
Tristan da Silva,ORL,NYK,2025-11-22,PTS,mgm,12.5,,
Zach Edey,MEM,@DAL,2025-11-22,PTS,mgm,12.5,,
Cameron Johnson,DEN,SAC,2025-11-22,PTS,mgm,12.5,,
D'Angelo Russell,DAL,MEM,2025-11-22,PTS,mgm,13.5,,
Bogdan Bogdanovic,LAC,@CHA,2025-11-22,PTS,mgm,11.5,,
Wendell Carter,ORL,NYK,2025-11-22,PTS,mgm,11.5,,
Max Christie,DAL,MEM,2025-11-22,PTS,mgm,11.5,,
Naji Marshall,DAL,MEM,2025-11-22,PTS,mgm,11.5,,
Malik Monk,SAC,@DEN,2025-11-22,PTS,mgm,11.5,,
Zaccharie Risacher,ATL,@NOP,2025-11-22,PTS,mgm,11.5,,
Duncan Robinson,DET,@MIL,2025-11-22,PTS,mgm,10.5,,
Dennis Schroder,SAC,@DEN,2025-11-22,PTS,mgm,11.5,,
Gary Trent,MIL,DET,2025-11-22,PTS,mgm,12.5,,
Jaylen Wells,MEM,@DAL,2025-11-22,PTS,mgm,10.5,,
Vince Williams,MEM,@DAL,2025-11-22,PTS,mgm,10.5,,
Anthony Black,ORL,NYK,2025-11-22,PTS,mgm,11.5,,
Bilal Coulibaly,WAS,@CHI,2025-11-22,PTS,mgm,11.5,,
Daniel Gafford,DAL,MEM,2025-11-22,PTS,mgm,10.5,,
Josh Hart,NYK,@ORL,2025-11-22,PTS,mgm,10.5,,
Keegan Murray,SAC,@DEN,2025-11-22,PTS,mgm,11.5,,
Collin Sexton,CHA,LAC,2025-11-22,PTS,mgm,11.5,,
Cole Anthony,MIL,DET,2025-11-22,PTS,mgm,10.5,,
Dyson Daniels,ATL,@NOP,2025-11-22,PTS,mgm,10.5,,
Tim Hardaway,DEN,SAC,2025-11-22,PTS,mgm,10.5,,
Tobias Harris,DET,@MIL,2025-11-22,PTS,mgm,10.5,,
Tre Johnson,WAS,@CHI,2025-11-22,PTS,mgm,10.5,,
Cam Spencer,MEM,@DAL,2025-11-22,PTS,mgm,10.5,,
Ausar Thompson,DET,@MIL,2025-11-22,PTS,mgm,10.5,,
Klay Thompson,DAL,MEM,2025-11-22,PTS,mgm,10.5,,
Cam Whitmore,WAS,@CHI,2025-11-22,PTS,mgm,9.5,,
Jordan Clarkson,NYK,@ORL,2025-11-22,PTS,mgm,9.5,,
AJ Green,MIL,DET,2025-11-22,PTS,mgm,9.5,,
Herbert Jones,NOP,ATL,2025-11-22,PTS,mgm,9.5,,
Miles McBride,NYK,@ORL,2025-11-22,PTS,mgm,8.5,,
Landry Shamet,NYK,@ORL,2025-11-22,PTS,mgm,8.5,,
Jalen Smith,CHI,WAS,2025-11-22,PTS,mgm,9.5,,
Bruce Brown,DEN,SAC,2025-11-22,PTS,mgm,8.5,,
Kentavious Caldwell-Pope,MEM,@DAL,2025-11-22,PTS,mgm,6.5,,
Kris Dunn,LAC,@CHA,2025-11-22,PTS,mgm,7.5,,
Drew Eubanks,SAC,@DEN,2025-11-22,PTS,mgm,7.5,,
Ryan Kalkbrenner,CHA,LAC,2025-11-22,PTS,mgm,8.5,,
Vit Krejci,ATL,@NOP,2025-11-22,PTS,mgm,8.5,,
Jock Landale,MEM,@DAL,2025-11-22,PTS,mgm,8.5,,
Caris LeVert,DET,@MIL,2025-11-22,PTS,mgm,8.5,,
Tre Mann,CHA,LAC,2025-11-22,PTS,mgm,8.5,,
Isaiah Stewart,DET,@MIL,2025-11-22,PTS,mgm,8.5,,
Patrick Williams,CHI,WAS,2025-11-22,PTS,mgm,8.5,,
Moussa Diabate,CHA,LAC,2025-11-22,PTS,mgm,7.5,,
Jonas Valanciunas,DEN,SAC,2025-11-22,PTS,mgm,7.5,,
Luke Kennard,ATL,@NOP,2025-11-22,PTS,mgm,6.5,,
Brook Lopez,LAC,@CHA,2025-11-22,PTS,mgm,5.5,,
Nicolas Batum,LAC,@CHA,2025-11-22,PTS,mgm,5.5,,
Goga Bitadze,ORL,NYK,2025-11-22,PTS,mgm,5.5,,
John Konchar,MEM,@DAL,2025-11-22,PTS,mgm,4.5,,
Mitchell Robinson,NYK,@ORL,2025-11-22,PTS,mgm,4.5,,
Cade Cunningham,DET,@MIL,2025-11-22,PTS,mgm,28.5,,
Nikola Jokic,DEN,SAC,2025-11-22,PTS,mgm,29.5,,
Jalen Brunson,NYK,@ORL,2025-11-22,PTS,mgm,27.5,,
James Harden,LAC,@CHA,2025-11-22,PTS,mgm,27.5,,
Jalen Johnson,ATL,@NOP,2025-11-22,PTS,mgm,23.5,,
Franz Wagner,ORL,NYK,2025-11-22,PTS,mgm,23.5,,
Jamal Murray,DEN,SAC,2025-11-22,PTS,mgm,23.5,,
LaMelo Ball,CHA,LAC,2025-11-22,PTS,mgm,20.5,,
Josh Giddey,CHI,WAS,2025-11-22,PTS,mgm,21.5,,
Ryan Rollins,MIL,DET,2025-11-22,PTS,mgm,22.5,,
Karl-Anthony Towns,NYK,@ORL,2025-11-22,PTS,mgm,21.5,,
Desmond Bane,ORL,NYK,2025-11-22,PTS,mgm,20.5,,
Coby White,CHI,WAS,2025-11-22,PTS,mgm,21.5,,
Trey Murphy,NOP,ATL,2025-11-22,PTS,mgm,20.5,,
Nickeil Alexander-Walker,ATL,@NOP,2025-11-22,PTS,mgm,18.5,,
Miles Bridges,CHA,LAC,2025-11-22,PTS,mgm,18.5,,
Zach LaVine,SAC,@DEN,2025-11-22,PTS,mgm,18.5,,
Nikola Vucevic,CHI,WAS,2025-11-22,PTS,mgm,18.5,,
Santi Aldama,MEM,@DAL,2025-11-22,PTS,mgm,16.5,,
DeMar DeRozan,SAC,@DEN,2025-11-22,PTS,mgm,17.5,,
Jalen Duren,DET,@MIL,2025-11-22,PTS,mgm,18.5,,
CJ McCollum,WAS,@CHI,2025-11-22,PTS,mgm,18.5,,
Ivica Zubac,LAC,@CHA,2025-11-22,PTS,mgm,17.5,,
Cedric Coward,MEM,@DAL,2025-11-22,PTS,mgm,15.5,,
Cooper Flagg,DAL,MEM,2025-11-22,PTS,mgm,17.5,,
Kon Knueppel,CHA,LAC,2025-11-22,PTS,mgm,16.5,,
Kristaps Porzingis,ATL,@NOP,2025-11-22,PTS,mgm,16.5,,
Alex Sarr,WAS,@CHI,2025-11-22,PTS,mgm,17.5,,
P.J. Washington,DAL,MEM,2025-11-22,PTS,mgm,16.5,,
Mikal Bridges,NYK,@ORL,2025-11-22,PTS,mgm,15.5,,
Brandon Miller,CHA,LAC,2025-11-22,PTS,mgm,15.5,,
John Collins,LAC,@CHA,2025-11-22,PTS,mgm,15.5,,
Ayo Dosunmu,CHI,WAS,2025-11-22,PTS,mgm,14.5,,
Kyshawn George,WAS,@CHI,2025-11-22,PTS,mgm,15.5,,
Onyeka Okongwu,ATL,@NOP,2025-11-22,PTS,mgm,15.5,,
Derik Queen,NOP,ATL,2025-11-22,PTS,mgm,15.5,,
Myles Turner,MIL,DET,2025-11-22,PTS,mgm,15.5,,
Jeremiah Fears,NOP,ATL,2025-11-22,PTS,mgm,14.5,,
Kevin Huerter,CHI,WAS,2025-11-22,PTS,mgm,13.5,,
Kyle Kuzma,MIL,DET,2025-11-22,PTS,mgm,14.5,,
Bobby Portis,MIL,DET,2025-11-22,PTS,mgm,14.5,,
Jalen Suggs,ORL,NYK,2025-11-22,PTS,mgm,13.5,,
Russell Westbrook,SAC,@DEN,2025-11-22,PTS,mgm,13.5,,
Tristan da Silva,ORL,NYK,2025-11-22,PTS,mgm,12.5,,
Zach Edey,MEM,@DAL,2025-11-22,PTS,mgm,12.5,,
Cameron Johnson,DEN,SAC,2025-11-22,PTS,mgm,12.5,,
D'Angelo Russell,DAL,MEM,2025-11-22,PTS,mgm,13.5,,
Bogdan Bogdanovic,LAC,@CHA,2025-11-22,PTS,mgm,11.5,,
Wendell Carter,ORL,NYK,2025-11-22,PTS,mgm,11.5,,
Max Christie,DAL,MEM,2025-11-22,PTS,mgm,11.5,,
Naji Marshall,DAL,MEM,2025-11-22,PTS,mgm,11.5,,
Malik Monk,SAC,@DEN,2025-11-22,PTS,mgm,11.5,,
Zaccharie Risacher,ATL,@NOP,2025-11-22,PTS,mgm,11.5,,
Duncan Robinson,DET,@MIL,2025-11-22,PTS,mgm,10.5,,
Dennis Schroder,SAC,@DEN,2025-11-22,PTS,mgm,11.5,,
Gary Trent,MIL,DET,2025-11-22,PTS,mgm,12.5,,
Jaylen Wells,MEM,@DAL,2025-11-22,PTS,mgm,10.5,,
Vince Williams,MEM,@DAL,2025-11-22,PTS,mgm,10.5,,
Anthony Black,ORL,NYK,2025-11-22,PTS,mgm,11.5,,
Bilal Coulibaly,WAS,@CHI,2025-11-22,PTS,mgm,11.5,,
Daniel Gafford,DAL,MEM,2025-11-22,PTS,mgm,10.5,,
Josh Hart,NYK,@ORL,2025-11-22,PTS,mgm,10.5,,
Keegan Murray,SAC,@DEN,2025-11-22,PTS,mgm,11.5,,
Collin Sexton,CHA,LAC,2025-11-22,PTS,mgm,11.5,,
Cole Anthony,MIL,DET,2025-11-22,PTS,mgm,10.5,,
Dyson Daniels,ATL,@NOP,2025-11-22,PTS,mgm,10.5,,
Tim Hardaway,DEN,SAC,2025-11-22,PTS,mgm,10.5,,
Tobias Harris,DET,@MIL,2025-11-22,PTS,mgm,10.5,,
Tre Johnson,WAS,@CHI,2025-11-22,PTS,mgm,10.5,,
Cam Spencer,MEM,@DAL,2025-11-22,PTS,mgm,10.5,,
Ausar Thompson,DET,@MIL,2025-11-22,PTS,mgm,10.5,,
Klay Thompson,DAL,MEM,2025-11-22,PTS,mgm,10.5,,
Cam Whitmore,WAS,@CHI,2025-11-22,PTS,mgm,9.5,,
Jordan Clarkson,NYK,@ORL,2025-11-22,PTS,mgm,9.5,,
AJ Green,MIL,DET,2025-11-22,PTS,mgm,9.5,,
Herbert Jones,NOP,ATL,2025-11-22,PTS,mgm,9.5,,
Miles McBride,NYK,@ORL,2025-11-22,PTS,mgm,8.5,,
Landry Shamet,NYK,@ORL,2025-11-22,PTS,mgm,8.5,,
Jalen Smith,CHI,WAS,2025-11-22,PTS,mgm,9.5,,
Bruce Brown,DEN,SAC,2025-11-22,PTS,mgm,8.5,,
Kentavious Caldwell-Pope,MEM,@DAL,2025-11-22,PTS,mgm,6.5,,
Kris Dunn,LAC,@CHA,2025-11-22,PTS,mgm,7.5,,
Drew Eubanks,SAC,@DEN,2025-11-22,PTS,mgm,7.5,,
Ryan Kalkbrenner,CHA,LAC,2025-11-22,PTS,mgm,8.5,,
Vit Krejci,ATL,@NOP,2025-11-22,PTS,mgm,8.5,,
Jock Landale,MEM,@DAL,2025-11-22,PTS,mgm,8.5,,
Caris LeVert,DET,@MIL,2025-11-22,PTS,mgm,8.5,,
Tre Mann,CHA,LAC,2025-11-22,PTS,mgm,8.5,,
Isaiah Stewart,DET,@MIL,2025-11-22,PTS,mgm,8.5,,
Patrick Williams,CHI,WAS,2025-11-22,PTS,mgm,8.5,,
Moussa Diabate,CHA,LAC,2025-11-22,PTS,mgm,7.5,,
Jonas Valanciunas,DEN,SAC,2025-11-22,PTS,mgm,7.5,,
Luke Kennard,ATL,@NOP,2025-11-22,PTS,mgm,6.5,,
Brook Lopez,LAC,@CHA,2025-11-22,PTS,mgm,5.5,,
Nicolas Batum,LAC,@CHA,2025-11-22,PTS,mgm,5.5,,
Goga Bitadze,ORL,NYK,2025-11-22,PTS,mgm,5.5,,
John Konchar,MEM,@DAL,2025-11-22,PTS,mgm,4.5,,
Mitchell Robinson,NYK,@ORL,2025-11-22,PTS,mgm,4.5,,
Cade Cunningham,DET,@MIL,2025-11-22,PTS,draftkings,28.5,-113.0,-112.0
Nikola Jokic,DEN,SAC,2025-11-22,PTS,draftkings,28.5,-123.0,-103.0
Jalen Brunson,NYK,@ORL,2025-11-22,PTS,draftkings,28.5,-112.0,-114.0
James Harden,LAC,@CHA,2025-11-22,PTS,draftkings,27.5,-123.0,-104.0
Jalen Johnson,ATL,@NOP,2025-11-22,PTS,draftkings,23.5,-107.0,-119.0
Franz Wagner,ORL,NYK,2025-11-22,PTS,draftkings,23.5,-119.0,-107.0
Jamal Murray,DEN,SAC,2025-11-22,PTS,draftkings,22.5,-111.0,-115.0
LaMelo Ball,CHA,LAC,2025-11-22,PTS,draftkings,20.5,-123.0,-104.0
Josh Giddey,CHI,WAS,2025-11-22,PTS,draftkings,21.5,-117.0,-109.0
Ryan Rollins,MIL,DET,2025-11-22,PTS,draftkings,21.5,-113.0,-113.0
Karl-Anthony Towns,NYK,@ORL,2025-11-22,PTS,draftkings,21.5,-116.0,-110.0
Zion Williamson,NOP,ATL,2025-11-22,PTS,draftkings,21.5,-115.0,-111.0
Desmond Bane,ORL,NYK,2025-11-22,PTS,draftkings,20.5,-116.0,-110.0
Coby White,CHI,WAS,2025-11-22,PTS,draftkings,21.5,-107.0,-120.0
Trey Murphy,NOP,ATL,2025-11-22,PTS,draftkings,20.5,-116.0,-110.0
Nickeil Alexander-Walker,ATL,@NOP,2025-11-22,PTS,draftkings,19.5,-114.0,-112.0
Miles Bridges,CHA,LAC,2025-11-22,PTS,draftkings,18.5,-121.0,-105.0
Zach LaVine,SAC,@DEN,2025-11-22,PTS,draftkings,18.5,-111.0,-114.0
Nikola Vucevic,CHI,WAS,2025-11-22,PTS,draftkings,19.5,106.0,-136.0
Santi Aldama,MEM,@DAL,2025-11-22,PTS,draftkings,17.5,-108.0,-118.0
DeMar DeRozan,SAC,@DEN,2025-11-22,PTS,draftkings,18.5,-101.0,-126.0
Jalen Duren,DET,@MIL,2025-11-22,PTS,draftkings,17.5,-115.0,-110.0
CJ McCollum,WAS,@CHI,2025-11-22,PTS,draftkings,17.5,-125.0,-102.0
Ivica Zubac,LAC,@CHA,2025-11-22,PTS,draftkings,17.5,-106.0,-121.0
Cedric Coward,MEM,@DAL,2025-11-22,PTS,draftkings,16.5,-107.0,-119.0
Cooper Flagg,DAL,MEM,2025-11-22,PTS,draftkings,17.5,-105.0,-121.0
Kon Knueppel,CHA,LAC,2025-11-22,PTS,draftkings,16.5,-119.0,-107.0
Kristaps Porzingis,ATL,@NOP,2025-11-22,PTS,draftkings,17.5,-101.0,-126.0
P.J. Washington,DAL,MEM,2025-11-22,PTS,draftkings,16.5,-113.0,-113.0
Mikal Bridges,NYK,@ORL,2025-11-22,PTS,draftkings,15.5,-114.0,-112.0
Brandon Miller,CHA,LAC,2025-11-22,PTS,draftkings,16.5,-105.0,-121.0
John Collins,LAC,@CHA,2025-11-22,PTS,draftkings,14.5,-108.0,-118.0
Ayo Dosunmu,CHI,WAS,2025-11-22,PTS,draftkings,14.5,-122.0,-105.0
Kyshawn George,WAS,@CHI,2025-11-22,PTS,draftkings,15.5,-124.0,-103.0
Onyeka Okongwu,ATL,@NOP,2025-11-22,PTS,draftkings,14.5,-107.0,-119.0
Derik Queen,NOP,ATL,2025-11-22,PTS,draftkings,15.5,-114.0,-112.0
Myles Turner,MIL,DET,2025-11-22,PTS,draftkings,14.5,-111.0,-115.0
Brandon Williams,DAL,MEM,2025-11-22,PTS,draftkings,14.5,-102.0,-125.0
Jeremiah Fears,NOP,ATL,2025-11-22,PTS,draftkings,14.5,-110.0,-116.0
Kevin Huerter,CHI,WAS,2025-11-22,PTS,draftkings,13.5,-101.0,-126.0
Kyle Kuzma,MIL,DET,2025-11-22,PTS,draftkings,14.5,-105.0,-122.0
Bobby Portis,MIL,DET,2025-11-22,PTS,draftkings,13.5,-114.0,-112.0
