player,team,opponent,game_date,market,book,line,over_odds,under_odds
Kon Knueppel,CHA,@IND,2025-11-19,PTS,mgm,17.5,-115.0,-115.0
Evan Mobley,CLE,HOU,2025-11-19,PTS,mgm,18.5,-110.0,-120.0
Andrew Nembhard,IND,CHA,2025-11-19,PTS,mgm,17.5,-110.0,-118.0
Alex Sarr,WAS,@MIN,2025-11-19,PTS,mgm,17.5,-110.0,-120.0
Amen Thompson,HOU,@CLE,2025-11-19,PTS,mgm,17.5,-120.0,-110.0
Andrew Wiggins,MIA,GSW,2025-11-19,PTS,mgm,17.5,-120.0,-110.0
Quentin Grimes,PHI,TOR,2025-11-19,PTS,mgm,16.5,-118.0,-110.0
CJ McCollum,WAS,@MIN,2025-11-19,PTS,mgm,17.5,-120.0,-110.0
P.J. Washington,DAL,NYK,2025-11-19,PTS,mgm,16.5,-110.0,-118.0
Mikal Bridges,NYK,@DAL,2025-11-19,PTS,mgm,16.5,-130.0,-105.0
VJ Edgecombe,PHI,TOR,2025-11-19,PTS,mgm,15.5,-110.0,-120.0
Cooper Flagg,DAL,NYK,2025-11-19,PTS,mgm,16.5,-105.0,-130.0
De'Andre Hunter,CLE,HOU,2025-11-19,PTS,mgm,16.5,-115.0,-115.0
Immanuel Quickley,TOR,@PHI,2025-11-19,PTS,mgm,15.5,-135.0,100.0
Collin Sexton,CHA,@IND,2025-11-19,PTS,mgm,16.5,-110.0,-120.0
Nikola Vucevic,CHI,@POR,2025-11-19,PTS,mgm,16.5,-105.0,-130.0
Matas Buzelis,CHI,@POR,2025-11-19,PTS,mgm,15.5,-105.0,-125.0
Donte DiVincenzo,MIN,WAS,2025-11-19,PTS,mgm,14.5,-115.0,-118.0
Ajay Mitchell,OKC,SAC,2025-11-19,PTS,mgm,15.5,-105.0,-130.0
Russell Westbrook,SAC,@OKC,2025-11-19,PTS,mgm,14.5,-110.0,-120.0
Jeremiah Fears,NOP,DEN,2025-11-19,PTS,mgm,14.5,-130.0,-105.0
Kyshawn George,WAS,@MIN,2025-11-19,PTS,mgm,13.5,-125.0,-105.0
Jarrett Allen,CLE,HOU,2025-11-19,PTS,mgm,12.5,-120.0,-110.0
Toumani Camara,POR,CHI,2025-11-19,PTS,mgm,13.5,-105.0,-130.0
Jordan Clarkson,NYK,@DAL,2025-11-19,PTS,mgm,12.5,-118.0,-115.0
Isaiah Joe,OKC,SAC,2025-11-19,PTS,mgm,12.5,-118.0,-110.0
Cameron Johnson,DEN,@NOP,2025-11-19,PTS,mgm,12.5,-115.0,-115.0
Jakob Poeltl,TOR,@PHI,2025-11-19,PTS,mgm,12.5,100.0,-135.0
Jabari Smith,HOU,@CLE,2025-11-19,PTS,mgm,13.5,100.0,-135.0
Rudy Gobert,MIN,WAS,2025-11-19,PTS,mgm,11.5,-135.0,100.0
Isaiah Hartenstein,OKC,SAC,2025-11-19,PTS,mgm,12.5,-110.0,-120.0
Reed Sheppard,HOU,@CLE,2025-11-19,PTS,mgm,11.5,-140.0,105.0
Max Christie,DAL,NYK,2025-11-19,PTS,mgm,10.5,-135.0,100.0
Andre Drummond,PHI,TOR,2025-11-19,PTS,mgm,10.5,-140.0,105.0
Daniel Gafford,DAL,NYK,2025-11-19,PTS,mgm,11.5,-130.0,-105.0
Tim Hardaway,DEN,@NOP,2025-11-19,PTS,mgm,10.5,-135.0,100.0
Josh Hart,NYK,@DAL,2025-11-19,PTS,mgm,11.5,-135.0,100.0
Sam Merrill,CLE,HOU,2025-11-19,PTS,mgm,11.5,-105.0,-125.0
Malik Monk,SAC,@OKC,2025-11-19,PTS,mgm,10.5,-125.0,-105.0
Derik Queen,NOP,DEN,2025-11-19,PTS,mgm,11.5,-118.0,-110.0
Jarace Walker,IND,CHA,2025-11-19,PTS,mgm,10.5,-130.0,-105.0
Donovan Clingan,POR,CHI,2025-11-19,PTS,mgm,9.5,-130.0,-105.0
Bilal Coulibaly,WAS,@MIN,2025-11-19,PTS,mgm,10.5,-125.0,-105.0
Herbert Jones,NOP,DEN,2025-11-19,PTS,mgm,10.5,100.0,-135.0
Pelle Larsson,MIA,GSW,2025-11-19,PTS,mgm,9.5,-118.0,-115.0
Khris Middleton,WAS,@MIN,2025-11-19,PTS,mgm,9.5,-115.0,-115.0
Davion Mitchell,MIA,GSW,2025-11-19,PTS,mgm,9.5,-125.0,-105.0
Dennis Schroder,SAC,@OKC,2025-11-19,PTS,mgm,10.5,-115.0,-115.0
Landry Shamet,NYK,@DAL,2025-11-19,PTS,mgm,10.5,100.0,-130.0
Draymond Green,GSW,@MIA,2025-11-19,PTS,mgm,9.5,-118.0,-115.0
Ryan Kalkbrenner,CHA,@IND,2025-11-19,PTS,mgm,9.5,100.0,-130.0
Cason Wallace,OKC,SAC,2025-11-19,PTS,mgm,9.5,105.0,-140.0
Bruce Brown,DEN,@NOP,2025-11-19,PTS,mgm,8.5,-130.0,-105.0
Moussa Diabate,CHA,@IND,2025-11-19,PTS,mgm,8.5,-125.0,-105.0
Luguentz Dort,OKC,SAC,2025-11-19,PTS,mgm,7.5,-145.0,110.0
Sandro Mamukelashvili,TOR,@PHI,2025-11-19,PTS,mgm,7.5,-130.0,100.0
T.J. McConnell,IND,CHA,2025-11-19,PTS,mgm,8.5,100.0,-135.0
Josh Okogie,HOU,@CLE,2025-11-19,PTS,mgm,7.5,-125.0,-110.0
Lonzo Ball,CLE,HOU,2025-11-19,PTS,mgm,6.5,-120.0,-110.0
Gradey Dick,TOR,@PHI,2025-11-19,PTS,mgm,7.5,-135.0,100.0
Drew Eubanks,SAC,@OKC,2025-11-19,PTS,mgm,7.5,-140.0,105.0
Sion James,CHA,@IND,2025-11-19,PTS,mgm,6.5,-125.0,-105.0
Keon Ellis,SAC,@OKC,2025-11-19,PTS,mgm,6.5,-110.0,-118.0
Jamal Shead,TOR,@PHI,2025-11-19,PTS,mgm,6.5,-120.0,-110.0
Ben Sheppard,IND,CHA,2025-11-19,PTS,mgm,6.5,-118.0,-110.0
Isaac Okoro,CHI,@POR,2025-11-19,PTS,mgm,5.5,-135.0,105.0
Mitchell Robinson,NYK,@DAL,2025-11-19,PTS,mgm,5.5,-120.0,-110.0
Tony Bradley,IND,CHA,2025-11-19,PTS,mgm,4.5,-125.0,-105.0
Dereck Lively,DAL,NYK,2025-11-19,PTS,mgm,4.5,-125.0,-105.0
Shai Gilgeous-Alexander,OKC,SAC,2025-11-19,PTS,mgm,31.5,,
Tyrese Maxey,PHI,TOR,2025-11-19,PTS,mgm,31.5,,
Stephen Curry,GSW,@MIA,2025-11-19,PTS,mgm,29.5,,
Anthony Edwards,MIN,WAS,2025-11-19,PTS,mgm,28.5,,
Nikola Jokic,DEN,@NOP,2025-11-19,PTS,mgm,29.5,,
Donovan Mitchell,CLE,HOU,2025-11-19,PTS,mgm,28.5,,
Jalen Brunson,NYK,@DAL,2025-11-19,PTS,mgm,26.5,,
Deni Avdija,POR,CHI,2025-11-19,PTS,mgm,25.5,,
Kevin Durant,HOU,@CLE,2025-11-19,PTS,mgm,26.5,,
Shaedon Sharpe,POR,CHI,2025-11-19,PTS,mgm,25.5,,
Pascal Siakam,IND,CHA,2025-11-19,PTS,mgm,25.5,,
Jamal Murray,DEN,@NOP,2025-11-19,PTS,mgm,23.5,,
Karl-Anthony Towns,NYK,@DAL,2025-11-19,PTS,mgm,24.5,,
LaMelo Ball,CHA,@IND,2025-11-19,PTS,mgm,22.5,,
Norman Powell,MIA,GSW,2025-11-19,PTS,mgm,23.5,,
Julius Randle,MIN,WAS,2025-11-19,PTS,mgm,23.5,,
Alperen Sengun,HOU,@CLE,2025-11-19,PTS,mgm,22.5,,
Miles Bridges,CHA,@IND,2025-11-19,PTS,mgm,21.5,,
Bennedict Mathurin,IND,CHA,2025-11-19,PTS,mgm,20.5,,
Jimmy Butler,GSW,@MIA,2025-11-19,PTS,mgm,21.5,,
Brandon Ingram,TOR,@PHI,2025-11-19,PTS,mgm,20.5,,
Josh Giddey,CHI,@POR,2025-11-19,PTS,mgm,19.5,,
Bam Adebayo,MIA,GSW,2025-11-19,PTS,mgm,19.5,,
Scottie Barnes,TOR,@PHI,2025-11-19,PTS,mgm,18.5,,
RJ Barrett,TOR,@PHI,2025-11-19,PTS,mgm,18.5,,
DeMar DeRozan,SAC,@OKC,2025-11-19,PTS,mgm,18.5,,
Jerami Grant,POR,CHI,2025-11-19,PTS,mgm,19.5,,
Zach LaVine,SAC,@OKC,2025-11-19,PTS,mgm,19.5,,
Trey Murphy,NOP,DEN,2025-11-19,PTS,mgm,19.5,,
Zion Williamson,NOP,DEN,2025-11-19,PTS,mgm,19.5,,
Aaron Gordon,DEN,@NOP,2025-11-19,PTS,mgm,17.5,,
Chet Holmgren,OKC,SAC,2025-11-19,PTS,mgm,17.5,,
Kon Knueppel,CHA,@IND,2025-11-19,PTS,mgm,17.5,,
Evan Mobley,CLE,HOU,2025-11-19,PTS,mgm,18.5,,
Andrew Nembhard,IND,CHA,2025-11-19,PTS,mgm,17.5,,
Alex Sarr,WAS,@MIN,2025-11-19,PTS,mgm,17.5,,
Amen Thompson,HOU,@CLE,2025-11-19,PTS,mgm,17.5,,
Andrew Wiggins,MIA,GSW,2025-11-19,PTS,mgm,17.5,,
Quentin Grimes,PHI,TOR,2025-11-19,PTS,mgm,16.5,,
CJ McCollum,WAS,@MIN,2025-11-19,PTS,mgm,17.5,,
P.J. Washington,DAL,NYK,2025-11-19,PTS,mgm,16.5,,
Mikal Bridges,NYK,@DAL,2025-11-19,PTS,mgm,16.5,,
VJ Edgecombe,PHI,TOR,2025-11-19,PTS,mgm,15.5,,
Cooper Flagg,DAL,NYK,2025-11-19,PTS,mgm,16.5,,
De'Andre Hunter,CLE,HOU,2025-11-19,PTS,mgm,16.5,,
Immanuel Quickley,TOR,@PHI,2025-11-19,PTS,mgm,15.5,,
Collin Sexton,CHA,@IND,2025-11-19,PTS,mgm,16.5,,
Nikola Vucevic,CHI,@POR,2025-11-19,PTS,mgm,16.5,,
Matas Buzelis,CHI,@POR,2025-11-19,PTS,mgm,15.5,,
Donte DiVincenzo,MIN,WAS,2025-11-19,PTS,mgm,14.5,,
Ajay Mitchell,OKC,SAC,2025-11-19,PTS,mgm,15.5,,
Russell Westbrook,SAC,@OKC,2025-11-19,PTS,mgm,14.5,,
Jeremiah Fears,NOP,DEN,2025-11-19,PTS,mgm,14.5,,
Kyshawn George,WAS,@MIN,2025-11-19,PTS,mgm,13.5,,
Jarrett Allen,CLE,HOU,2025-11-19,PTS,mgm,12.5,,
Toumani Camara,POR,CHI,2025-11-19,PTS,mgm,13.5,,
Jordan Clarkson,NYK,@DAL,2025-11-19,PTS,mgm,12.5,,
Isaiah Joe,OKC,SAC,2025-11-19,PTS,mgm,12.5,,
Cameron Johnson,DEN,@NOP,2025-11-19,PTS,mgm,12.5,,
Jakob Poeltl,TOR,@PHI,2025-11-19,PTS,mgm,12.5,,
Jabari Smith,HOU,@CLE,2025-11-19,PTS,mgm,13.5,,
Rudy Gobert,MIN,WAS,2025-11-19,PTS,mgm,11.5,,
Isaiah Hartenstein,OKC,SAC,2025-11-19,PTS,mgm,12.5,,
Reed Sheppard,HOU,@CLE,2025-11-19,PTS,mgm,11.5,,
Max Christie,DAL,NYK,2025-11-19,PTS,mgm,10.5,,
Andre Drummond,PHI,TOR,2025-11-19,PTS,mgm,10.5,,
Daniel Gafford,DAL,NYK,2025-11-19,PTS,mgm,11.5,,
Tim Hardaway,DEN,@NOP,2025-11-19,PTS,mgm,10.5,,
Josh Hart,NYK,@DAL,2025-11-19,PTS,mgm,11.5,,
Sam Merrill,CLE,HOU,2025-11-19,PTS,mgm,11.5,,
Malik Monk,SAC,@OKC,2025-11-19,PTS,mgm,10.5,,
Derik Queen,NOP,DEN,2025-11-19,PTS,mgm,11.5,,
Jarace Walker,IND,CHA,2025-11-19,PTS,mgm,10.5,,
Donovan Clingan,POR,CHI,2025-11-19,PTS,mgm,9.5,,
Bilal Coulibaly,WAS,@MIN,2025-11-19,PTS,mgm,10.5,,
Herbert Jones,NOP,DEN,2025-11-19,PTS,mgm,10.5,,
Pelle Larsson,MIA,GSW,2025-11-19,PTS,mgm,9.5,,
Khris Middleton,WAS,@MIN,2025-11-19,PTS,mgm,9.5,,
Davion Mitchell,MIA,GSW,2025-11-19,PTS,mgm,9.5,,
Dennis Schroder,SAC,@OKC,2025-11-19,PTS,mgm,10.5,,
Landry Shamet,NYK,@DAL,2025-11-19,PTS,mgm,10.5,,
Draymond Green,GSW,@MIA,2025-11-19,PTS,mgm,9.5,,
Ryan Kalkbrenner,CHA,@IND,2025-11-19,PTS,mgm,9.5,,
Cason Wallace,OKC,SAC,2025-11-19,PTS,mgm,9.5,,
Bruce Brown,DEN,@NOP,2025-11-19,PTS,mgm,8.5,,
Moussa Diabate,CHA,@IND,2025-11-19,PTS,mgm,8.5,,
Luguentz Dort,OKC,SAC,2025-11-19,PTS,mgm,7.5,,
Sandro Mamukelashvili,TOR,@PHI,2025-11-19,PTS,mgm,7.5,,
T.J. McConnell,IND,CHA,2025-11-19,PTS,mgm,8.5,,
Josh Okogie,HOU,@CLE,2025-11-19,PTS,mgm,7.5,,
Lonzo Ball,CLE,HOU,2025-11-19,PTS,mgm,6.5,,
Gradey Dick,TOR,@PHI,2025-11-19,PTS,mgm,7.5,,
Drew Eubanks,SAC,@OKC,2025-11-19,PTS,mgm,7.5,,
Sion James,CHA,@IND,2025-11-19,PTS,mgm,6.5,,
Keon Ellis,SAC,@OKC,2025-11-19,PTS,mgm,6.5,,
Jamal Shead,TOR,@PHI,2025-11-19,PTS,mgm,6.5,,
Ben Sheppard,IND,CHA,2025-11-19,PTS,mgm,6.5,,
Isaac Okoro,CHI,@POR,2025-11-19,PTS,mgm,5.5,,
Mitchell Robinson,NYK,@DAL,2025-11-19,PTS,mgm,5.5,,
Tony Bradley,IND,CHA,2025-11-19,PTS,mgm,4.5,,
Dereck Lively,DAL,NYK,2025-11-19,PTS,mgm,4.5,,
Shai Gilgeous-Alexander,OKC,SAC,2025-11-19,PTS,mgm,31.5,,
Tyrese Maxey,PHI,TOR,2025-11-19,PTS,mgm,31.5,,
Stephen Curry,GSW,@MIA,2025-11-19,PTS,mgm,29.5,,
Anthony Edwards,MIN,WAS,2025-11-19,PTS,mgm,28.5,,
Nikola Jokic,DEN,@NOP,2025-11-19,PTS,mgm,29.5,,
Donovan Mitchell,CLE,HOU,2025-11-19,PTS,mgm,28.5,,
Jalen Brunson,NYK,@DAL,2025-11-19,PTS,mgm,26.5,,
Deni Avdija,POR,CHI,2025-11-19,PTS,mgm,25.5,,
Kevin Durant,HOU,@CLE,2025-11-19,PTS,mgm,26.5,,
Shaedon Sharpe,POR,CHI,2025-11-19,PTS,mgm,25.5,,
Pascal Siakam,IND,CHA,2025-11-19,PTS,mgm,25.5,,
Jamal Murray,DEN,@NOP,2025-11-19,PTS,mgm,23.5,,
Karl-Anthony Towns,NYK,@DAL,2025-11-19,PTS,mgm,24.5,,
LaMelo Ball,CHA,@IND,2025-11-19,PTS,mgm,22.5,,
Norman Powell,MIA,GSW,2025-11-19,PTS,mgm,23.5,,
Julius Randle,MIN,WAS,2025-11-19,PTS,mgm,23.5,,
Alperen Sengun,HOU,@CLE,2025-11-19,PTS,mgm,22.5,,
Miles Bridges,CHA,@IND,2025-11-19,PTS,mgm,21.5,,
Bennedict Mathurin,IND,CHA,2025-11-19,PTS,mgm,20.5,,
Jimmy Butler,GSW,@MIA,2025-11-19,PTS,mgm,21.5,,
Brandon Ingram,TOR,@PHI,2025-11-19,PTS,mgm,20.5,,
Josh Giddey,CHI,@POR,2025-11-19,PTS,mgm,19.5,,
Bam Adebayo,MIA,GSW,2025-11-19,PTS,mgm,19.5,,
Scottie Barnes,TOR,@PHI,2025-11-19,PTS,mgm,18.5,,
RJ Barrett,TOR,@PHI,2025-11-19,PTS,mgm,18.5,,
DeMar DeRozan,SAC,@OKC,2025-11-19,PTS,mgm,18.5,,
Jerami Grant,POR,CHI,2025-11-19,PTS,mgm,19.5,,
Zach LaVine,SAC,@OKC,2025-11-19,PTS,mgm,19.5,,
Trey Murphy,NOP,DEN,2025-11-19,PTS,mgm,19.5,,
Zion Williamson,NOP,DEN,2025-11-19,PTS,mgm,19.5,,
Aaron Gordon,DEN,@NOP,2025-11-19,PTS,mgm,17.5,,
Chet Holmgren,OKC,SAC,2025-11-19,PTS,mgm,17.5,,
Kon Knueppel,CHA,@IND,2025-11-19,PTS,mgm,17.5,,
Evan Mobley,CLE,HOU,2025-11-19,PTS,mgm,18.5,,
Andrew Nembhard,IND,CHA,2025-11-19,PTS,mgm,17.5,,
Alex Sarr,WAS,@MIN,2025-11-19,PTS,mgm,17.5,,
Amen Thompson,HOU,@CLE,2025-11-19,PTS,mgm,17.5,,
Andrew Wiggins,MIA,GSW,2025-11-19,PTS,mgm,17.5,,
Quentin Grimes,PHI,TOR,2025-11-19,PTS,mgm,16.5,,
CJ McCollum,WAS,@MIN,2025-11-19,PTS,mgm,17.5,,
P.J. Washington,DAL,NYK,2025-11-19,PTS,mgm,16.5,,
Mikal Bridges,NYK,@DAL,2025-11-19,PTS,mgm,16.5,,
VJ Edgecombe,PHI,TOR,2025-11-19,PTS,mgm,15.5,,
Cooper Flagg,DAL,NYK,2025-11-19,PTS,mgm,16.5,,
De'Andre Hunter,CLE,HOU,2025-11-19,PTS,mgm,16.5,,
Immanuel Quickley,TOR,@PHI,2025-11-19,PTS,mgm,15.5,,
Collin Sexton,CHA,@IND,2025-11-19,PTS,mgm,16.5,,
Nikola Vucevic,CHI,@POR,2025-11-19,PTS,mgm,16.5,,
Matas Buzelis,CHI,@POR,2025-11-19,PTS,mgm,15.5,,
Donte DiVincenzo,MIN,WAS,2025-11-19,PTS,mgm,14.5,,
Ajay Mitchell,OKC,SAC,2025-11-19,PTS,mgm,15.5,,
Russell Westbrook,SAC,@OKC,2025-11-19,PTS,mgm,14.5,,
Jeremiah Fears,NOP,DEN,2025-11-19,PTS,mgm,14.5,,
Kyshawn George,WAS,@MIN,2025-11-19,PTS,mgm,13.5,,
Jarrett Allen,CLE,HOU,2025-11-19,PTS,mgm,12.5,,
Toumani Camara,POR,CHI,2025-11-19,PTS,mgm,13.5,,
Jordan Clarkson,NYK,@DAL,2025-11-19,PTS,mgm,12.5,,
Isaiah Joe,OKC,SAC,2025-11-19,PTS,mgm,12.5,,
Cameron Johnson,DEN,@NOP,2025-11-19,PTS,mgm,12.5,,
Jakob Poeltl,TOR,@PHI,2025-11-19,PTS,mgm,12.5,,
Jabari Smith,HOU,@CLE,2025-11-19,PTS,mgm,13.5,,
Rudy Gobert,MIN,WAS,2025-11-19,PTS,mgm,11.5,,
Isaiah Hartenstein,OKC,SAC,2025-11-19,PTS,mgm,12.5,,
Reed Sheppard,HOU,@CLE,2025-11-19,PTS,mgm,11.5,,
Max Christie,DAL,NYK,2025-11-19,PTS,mgm,10.5,,
Andre Drummond,PHI,TOR,2025-11-19,PTS,mgm,10.5,,
Daniel Gafford,DAL,NYK,2025-11-19,PTS,mgm,11.5,,
Tim Hardaway,DEN,@NOP,2025-11-19,PTS,mgm,10.5,,
Josh Hart,NYK,@DAL,2025-11-19,PTS,mgm,11.5,,
Sam Merrill,CLE,HOU,2025-11-19,PTS,mgm,11.5,,
Malik Monk,SAC,@OKC,2025-11-19,PTS,mgm,10.5,,
Derik Queen,NOP,DEN,2025-11-19,PTS,mgm,11.5,,
Jarace Walker,IND,CHA,2025-11-19,PTS,mgm,10.5,,
Donovan Clingan,POR,CHI,2025-11-19,PTS,mgm,9.5,,
Bilal Coulibaly,WAS,@MIN,2025-11-19,PTS,mgm,10.5,,
Herbert Jones,NOP,DEN,2025-11-19,PTS,mgm,10.5,,
Pelle Larsson,MIA,GSW,2025-11-19,PTS,mgm,9.5,,
Khris Middleton,WAS,@MIN,2025-11-19,PTS,mgm,9.5,,
Davion Mitchell,MIA,GSW,2025-11-19,PTS,mgm,9.5,,
Dennis Schroder,SAC,@OKC,2025-11-19,PTS,mgm,10.5,,
Landry Shamet,NYK,@DAL,2025-11-19,PTS,mgm,10.5,,
Draymond Green,GSW,@MIA,2025-11-19,PTS,mgm,9.5,,
Ryan Kalkbrenner,CHA,@IND,2025-11-19,PTS,mgm,9.5,,
Cason Wallace,OKC,SAC,2025-11-19,PTS,mgm,9.5,,
Bruce Brown,DEN,@NOP,2025-11-19,PTS,mgm,8.5,,
Moussa Diabate,CHA,@IND,2025-11-19,PTS,mgm,8.5,,
Luguentz Dort,OKC,SAC,2025-11-19,PTS,mgm,7.5,,
Sandro Mamukelashvili,TOR,@PHI,2025-11-19,PTS,mgm,7.5,,
T.J. McConnell,IND,CHA,2025-11-19,PTS,mgm,8.5,,
Josh Okogie,HOU,@CLE,2025-11-19,PTS,mgm,7.5,,
Lonzo Ball,CLE,HOU,2025-11-19,PTS,mgm,6.5,,
Gradey Dick,TOR,@PHI,2025-11-19,PTS,mgm,7.5,,
Drew Eubanks,SAC,@OKC,2025-11-19,PTS,mgm,7.5,,
Sion James,CHA,@IND,2025-11-19,PTS,mgm,6.5,,
Keon Ellis,SAC,@OKC,2025-11-19,PTS,mgm,6.5,,
Jamal Shead,TOR,@PHI,2025-11-19,PTS,mgm,6.5,,
Ben Sheppard,IND,CHA,2025-11-19,PTS,mgm,6.5,,
Isaac Okoro,CHI,@POR,2025-11-19,PTS,mgm,5.5,,
Mitchell Robinson,NYK,@DAL,2025-11-19,PTS,mgm,5.5,,
Tony Bradley,IND,CHA,2025-11-19,PTS,mgm,4.5,,
Dereck Lively,DAL,NYK,2025-11-19,PTS,mgm,4.5,,
Shai Gilgeous-Alexander,OKC,SAC,2025-11-19,PTS,draftkings,30.5,-107.0,-119.0
Tyrese Maxey,PHI,TOR,2025-11-19,PTS,draftkings,30.5,-120.0,-106.0
Stephen Curry,GSW,@MIA,2025-11-19,PTS,draftkings,28.5,-108.0,-119.0
Anthony Edwards,MIN,WAS,2025-11-19,PTS,draftkings,28.5,-121.0,-105.0
Nikola Jokic,DEN,@NOP,2025-11-19,PTS,draftkings,28.5,-113.0,-113.0
Donovan Mitchell,CLE,HOU,2025-11-19,PTS,draftkings,28.5,-109.0,-117.0
Jalen Brunson,NYK,@DAL,2025-11-19,PTS,draftkings,26.5,-117.0,-109.0
Deni Avdija,POR,CHI,2025-11-19,PTS,draftkings,25.5,-106.0,-120.0
Kevin Durant,HOU,@CLE,2025-11-19,PTS,draftkings,25.5,-119.0,-107.0
Shaedon Sharpe,POR,CHI,2025-11-19,PTS,draftkings,25.5,-113.0,-113.0
Pascal Siakam,IND,CHA,2025-11-19,PTS,draftkings,25.5,-116.0,-110.0
Jamal Murray,DEN,@NOP,2025-11-19,PTS,draftkings,23.5,-115.0,-111.0
Karl-Anthony Towns,NYK,@DAL,2025-11-19,PTS,draftkings,24.5,-103.0,-124.0
LaMelo Ball,CHA,@IND,2025-11-19,PTS,draftkings,22.5,-112.0,-114.0
Norman Powell,MIA,GSW,2025-11-19,PTS,draftkings,23.5,-103.0,-124.0
Julius Randle,MIN,WAS,2025-11-19,PTS,draftkings,22.5,-106.0,-120.0
Alperen Sengun,HOU,@CLE,2025-11-19,PTS,draftkings,22.5,-114.0,-112.0
Miles Bridges,CHA,@IND,2025-11-19,PTS,draftkings,21.5,-117.0,-109.0
Bennedict Mathurin,IND,CHA,2025-11-19,PTS,draftkings,21.5,-109.0,-117.0
Jimmy Butler,GSW,@MIA,2025-11-19,PTS,draftkings,21.5,-114.0,-112.0
Brandon Ingram,TOR,@PHI,2025-11-19,PTS,draftkings,20.5,-104.0,-123.0
Josh Giddey,CHI,@POR,2025-11-19,PTS,draftkings,19.5,-124.0,-103.0
Bam Adebayo,MIA,GSW,2025-11-19,PTS,draftkings,18.5,-125.0,-102.0
Scottie Barnes,TOR,@PHI,2025-11-19,PTS,draftkings,18.5,-115.0,-111.0
RJ Barrett,TOR,@PHI,2025-11-19,PTS,draftkings,18.5,-121.0,-105.0
DeMar DeRozan,SAC,@OKC,2025-11-19,PTS,draftkings,18.5,-121.0,-106.0
Zach LaVine,SAC,@OKC,2025-11-19,PTS,draftkings,19.5,-106.0,-120.0
Trey Murphy,NOP,DEN,2025-11-19,PTS,draftkings,18.5,-114.0,-111.0
Zion Williamson,NOP,DEN,2025-11-19,PTS,draftkings,19.5,-110.0,-116.0
Aaron Gordon,DEN,@NOP,2025-11-19,PTS,draftkings,17.5,-115.0,-111.0
Chet Holmgren,OKC,SAC,2025-11-19,PTS,draftkings,17.5,-114.0,-112.0
Kon Knueppel,CHA,@IND,2025-11-19,PTS,draftkings,17.5,-105.0,-122.0
Evan Mobley,CLE,HOU,2025-11-19,PTS,draftkings,17.5,-121.0,-105.0
