player,team,opponent,game_date,market,book,line,over_odds,under_odds
Trey Murphy,NOP,@DAL,2025-11-22,PTS,mgm,18.5,,
Payton Pritchard,BOS,BKN,2025-11-22,PTS,mgm,17.5,,
Immanuel Quickley,TOR,WAS,2025-11-22,PTS,mgm,17.5,,
Nikola Vucevic,CHI,MIA,2025-11-22,PTS,mgm,18.5,,
Derrick White,BOS,BKN,2025-11-22,PTS,mgm,17.5,,
Cooper Flagg,DAL,NOP,2025-11-22,PTS,mgm,17.5,,
Aaron Gordon,DEN,@HOU,2025-11-22,PTS,mgm,16.5,,
De'Andre Hunter,CLE,IND,2025-11-22,PTS,mgm,17.5,,
CJ McCollum,WAS,@TOR,2025-11-22,PTS,mgm,17.5,,
Amen Thompson,HOU,DEN,2025-11-22,PTS,mgm,17.5,,
P.J. Washington,DAL,NOP,2025-11-22,PTS,mgm,16.5,,
Darius Garland,CLE,IND,2025-11-22,PTS,mgm,15.5,,
Ajay Mitchell,OKC,@UTA,2025-11-22,PTS,mgm,15.5,,
Andrew Nembhard,IND,@CLE,2025-11-22,PTS,mgm,16.5,,
Jeremiah Fears,NOP,@DAL,2025-11-22,PTS,mgm,14.5,,
Kyshawn George,WAS,@TOR,2025-11-22,PTS,mgm,15.5,,
Matas Buzelis,CHI,MIA,2025-11-22,PTS,mgm,14.5,,
Toumani Camara,POR,@GSW,2025-11-22,PTS,mgm,13.5,,
Jaden McDaniels,MIN,@PHX,2025-11-22,PTS,mgm,13.5,,
Moses Moody,GSW,POR,2025-11-22,PTS,mgm,12.5,,
Jakob Poeltl,TOR,WAS,2025-11-22,PTS,mgm,13.5,,
Derik Queen,NOP,@DAL,2025-11-22,PTS,mgm,13.5,,
Naz Reid,MIN,@PHX,2025-11-22,PTS,mgm,12.5,,
Jabari Smith,HOU,DEN,2025-11-22,PTS,mgm,13.5,,
Nic Claxton,BKN,@BOS,2025-11-22,PTS,mgm,13.5,,
Donte DiVincenzo,MIN,@PHX,2025-11-22,PTS,mgm,12.5,,
Ayo Dosunmu,CHI,MIA,2025-11-22,PTS,mgm,13.5,,
D'Angelo Russell,DAL,NOP,2025-11-22,PTS,mgm,13.5,,
Reed Sheppard,HOU,DEN,2025-11-22,PTS,mgm,12.5,,
Anfernee Simons,BOS,BKN,2025-11-22,PTS,mgm,12.5,,
Max Christie,DAL,NOP,2025-11-22,PTS,mgm,12.5,,
Noah Clowney,BKN,@BOS,2025-11-22,PTS,mgm,11.5,,
Collin Gillespie,PHX,MIN,2025-11-22,PTS,mgm,12.5,,
Isaiah Hartenstein,OKC,@UTA,2025-11-22,PTS,mgm,11.5,,
Isaiah Joe,OKC,@UTA,2025-11-22,PTS,mgm,12.5,,
Cameron Johnson,DEN,@HOU,2025-11-22,PTS,mgm,11.5,,
Pelle Larsson,MIA,@CHI,2025-11-22,PTS,mgm,11.5,,
Brandin Podziemski,GSW,POR,2025-11-22,PTS,mgm,12.5,,
Mark Williams,PHX,MIN,2025-11-22,PTS,mgm,11.5,,
Bilal Coulibaly,WAS,@TOR,2025-11-22,PTS,mgm,11.5,,
Simone Fontecchio,MIA,@CHI,2025-11-22,PTS,mgm,10.5,,
Daniel Gafford,DAL,NOP,2025-11-22,PTS,mgm,10.5,,
Rudy Gobert,MIN,@PHX,2025-11-22,PTS,mgm,10.5,,
Naji Marshall,DAL,NOP,2025-11-22,PTS,mgm,11.5,,
Davion Mitchell,MIA,@CHI,2025-11-22,PTS,mgm,10.5,,
Royce O'Neale,PHX,MIN,2025-11-22,PTS,mgm,10.5,,
Kel'el Ware,MIA,@CHI,2025-11-22,PTS,mgm,11.5,,
Ziaire Williams,BKN,@BOS,2025-11-22,PTS,mgm,11.5,,
Ace Bailey,UTA,OKC,2025-11-22,PTS,mgm,10.5,,
Donovan Clingan,POR,@GSW,2025-11-22,PTS,mgm,10.5,,
Luguentz Dort,OKC,@UTA,2025-11-22,PTS,mgm,9.5,,
Tim Hardaway,DEN,@HOU,2025-11-22,PTS,mgm,8.5,,
Tre Jones,CHI,MIA,2025-11-22,PTS,mgm,9.5,,
Khris Middleton,WAS,@TOR,2025-11-22,PTS,mgm,10.5,,
Neemias Queta,BOS,BKN,2025-11-22,PTS,mgm,9.5,,
Cam Whitmore,WAS,@TOR,2025-11-22,PTS,mgm,10.5,,
Gradey Dick,TOR,WAS,2025-11-22,PTS,mgm,8.5,,
Ryan Dunn,PHX,MIN,2025-11-22,PTS,mgm,8.5,,
Draymond Green,GSW,POR,2025-11-22,PTS,mgm,8.5,,
Tre Johnson,WAS,@TOR,2025-11-22,PTS,mgm,9.5,,
Herbert Jones,NOP,@DAL,2025-11-22,PTS,mgm,8.5,,
Terance Mann,BKN,@BOS,2025-11-22,PTS,mgm,9.5,,
T.J. McConnell,IND,@CLE,2025-11-22,PTS,mgm,9.5,,
Jusuf Nurkic,UTA,OKC,2025-11-22,PTS,mgm,8.5,,
Jalen Smith,CHI,MIA,2025-11-22,PTS,mgm,8.5,,
Jaylon Tyson,CLE,IND,2025-11-22,PTS,mgm,8.5,,
Jarace Walker,IND,@CLE,2025-11-22,PTS,mgm,8.5,,
Cason Wallace,OKC,@UTA,2025-11-22,PTS,mgm,8.5,,
Saddiq Bey,NOP,@DAL,2025-11-22,PTS,mgm,8.5,,
Isaiah Collier,UTA,OKC,2025-11-22,PTS,mgm,7.5,,
Egor Demin,BKN,@BOS,2025-11-22,PTS,mgm,8.5,,
Kyle Filipowski,UTA,OKC,2025-11-22,PTS,mgm,8.5,,
Sandro Mamukelashvili,TOR,WAS,2025-11-22,PTS,mgm,8.5,,
Svi Mykhailiuk,UTA,OKC,2025-11-22,PTS,mgm,8.5,,
Isaac Okoro,CHI,MIA,2025-11-22,PTS,mgm,7.5,,
Jose Alvarado,NOP,@DAL,2025-11-22,PTS,mgm,7.5,,
Bruce Brown,DEN,@HOU,2025-11-22,PTS,mgm,7.5,,
Jordan Goodwin,PHX,MIN,2025-11-22,PTS,mgm,7.5,,
Buddy Hield,GSW,POR,2025-11-22,PTS,mgm,7.5,,
Al Horford,GSW,POR,2025-11-22,PTS,mgm,7.5,,
Tyrese Martin,BKN,@BOS,2025-11-22,PTS,mgm,7.5,,
Kris Murray,POR,@GSW,2025-11-22,PTS,mgm,7.5,,
Will Richard,GSW,POR,2025-11-22,PTS,mgm,6.5,,
Ben Sheppard,IND,@CLE,2025-11-22,PTS,mgm,7.5,,
Dean Wade,CLE,IND,2025-11-22,PTS,mgm,6.5,,
Bub Carrington,WAS,@TOR,2025-11-22,PTS,mgm,6.5,,
Jordan Hawkins,NOP,@DAL,2025-11-22,PTS,mgm,6.5,,
Dereck Lively,DAL,NOP,2025-11-22,PTS,mgm,6.5,,
Drake Powell,BKN,@BOS,2025-11-22,PTS,mgm,6.5,,
Day'Ron Sharpe,BKN,@BOS,2025-11-22,PTS,mgm,5.5,,
Jamal Shead,TOR,WAS,2025-11-22,PTS,mgm,6.5,,
Jonas Valanciunas,DEN,@HOU,2025-11-22,PTS,mgm,6.5,,
Jordan Walsh,BOS,BKN,2025-11-22,PTS,mgm,4.5,,
Patrick Williams,CHI,MIA,2025-11-22,PTS,mgm,6.5,,
Mike Conley,MIN,@PHX,2025-11-22,PTS,mgm,4.5,,
Yves Missi,NOP,@DAL,2025-11-22,PTS,mgm,5.5,,
Dru Smith,MIA,@CHI,2025-11-22,PTS,mgm,5.5,,
Oso Ighodaro,PHX,MIN,2025-11-22,PTS,mgm,4.5,,
Jaylen Clark,MIN,@PHX,2025-11-22,PTS,mgm,3.5,,
Shai Gilgeous-Alexander,OKC,@UTA,2025-11-22,PTS,mgm,31.5,,
Devin Booker,PHX,MIN,2025-11-22,PTS,mgm,28.5,,
Anthony Edwards,MIN,@PHX,2025-11-22,PTS,mgm,27.5,,
Nikola Jokic,DEN,@HOU,2025-11-22,PTS,mgm,28.5,,
Donovan Mitchell,CLE,IND,2025-11-22,PTS,mgm,28.5,,
Deni Avdija,POR,@GSW,2025-11-22,PTS,mgm,28.5,,
Stephen Curry,GSW,POR,2025-11-22,PTS,mgm,27.5,,
Jaylen Brown,BOS,BKN,2025-11-22,PTS,mgm,26.5,,
Kevin Durant,HOU,DEN,2025-11-22,PTS,mgm,26.5,,
Norman Powell,MIA,@CHI,2025-11-22,PTS,mgm,25.5,,
Lauri Markkanen,UTA,OKC,2025-11-22,PTS,mgm,23.5,,
Pascal Siakam,IND,@CLE,2025-11-22,PTS,mgm,24.5,,
Jerami Grant,POR,@GSW,2025-11-22,PTS,mgm,22.5,,
Michael Porter,BKN,@BOS,2025-11-22,PTS,mgm,22.5,,
Julius Randle,MIN,@PHX,2025-11-22,PTS,mgm,21.5,,
Alperen Sengun,HOU,DEN,2025-11-22,PTS,mgm,23.5,,
Zion Williamson,NOP,@DAL,2025-11-22,PTS,mgm,22.5,,
Brandon Ingram,TOR,WAS,2025-11-22,PTS,mgm,22.5,,
Jamal Murray,DEN,@HOU,2025-11-22,PTS,mgm,21.5,,
Bam Adebayo,MIA,@CHI,2025-11-22,PTS,mgm,21.5,,
Jimmy Butler,GSW,POR,2025-11-22,PTS,mgm,21.5,,
Josh Giddey,CHI,MIA,2025-11-22,PTS,mgm,21.5,,
Bennedict Mathurin,IND,@CLE,2025-11-22,PTS,mgm,21.5,,
Scottie Barnes,TOR,WAS,2025-11-22,PTS,mgm,19.5,,
RJ Barrett,TOR,WAS,2025-11-22,PTS,mgm,19.5,,
Jaime Jaquez,MIA,@CHI,2025-11-22,PTS,mgm,19.5,,
Dillon Brooks,PHX,MIN,2025-11-22,PTS,mgm,18.5,,
Keyonte George,UTA,OKC,2025-11-22,PTS,mgm,18.5,,
Chet Holmgren,OKC,@UTA,2025-11-22,PTS,mgm,18.5,,
Evan Mobley,CLE,IND,2025-11-22,PTS,mgm,19.5,,
Trey Murphy,NOP,@DAL,2025-11-22,PTS,mgm,18.5,,
Payton Pritchard,BOS,BKN,2025-11-22,PTS,mgm,17.5,,
Immanuel Quickley,TOR,WAS,2025-11-22,PTS,mgm,17.5,,
Nikola Vucevic,CHI,MIA,2025-11-22,PTS,mgm,18.5,,
Derrick White,BOS,BKN,2025-11-22,PTS,mgm,17.5,,
Cooper Flagg,DAL,NOP,2025-11-22,PTS,mgm,17.5,,
Aaron Gordon,DEN,@HOU,2025-11-22,PTS,mgm,16.5,,
De'Andre Hunter,CLE,IND,2025-11-22,PTS,mgm,17.5,,
CJ McCollum,WAS,@TOR,2025-11-22,PTS,mgm,17.5,,
Amen Thompson,HOU,DEN,2025-11-22,PTS,mgm,17.5,,
P.J. Washington,DAL,NOP,2025-11-22,PTS,mgm,16.5,,
Darius Garland,CLE,IND,2025-11-22,PTS,mgm,15.5,,
Ajay Mitchell,OKC,@UTA,2025-11-22,PTS,mgm,15.5,,
Andrew Nembhard,IND,@CLE,2025-11-22,PTS,mgm,16.5,,
Jeremiah Fears,NOP,@DAL,2025-11-22,PTS,mgm,14.5,,
Kyshawn George,WAS,@TOR,2025-11-22,PTS,mgm,15.5,,
Matas Buzelis,CHI,MIA,2025-11-22,PTS,mgm,14.5,,
Toumani Camara,POR,@GSW,2025-11-22,PTS,mgm,13.5,,
Jaden McDaniels,MIN,@PHX,2025-11-22,PTS,mgm,13.5,,
Moses Moody,GSW,POR,2025-11-22,PTS,mgm,12.5,,
Jakob Poeltl,TOR,WAS,2025-11-22,PTS,mgm,13.5,,
Derik Queen,NOP,@DAL,2025-11-22,PTS,mgm,13.5,,
Naz Reid,MIN,@PHX,2025-11-22,PTS,mgm,12.5,,
Jabari Smith,HOU,DEN,2025-11-22,PTS,mgm,13.5,,
Nic Claxton,BKN,@BOS,2025-11-22,PTS,mgm,13.5,,
Donte DiVincenzo,MIN,@PHX,2025-11-22,PTS,mgm,12.5,,
Ayo Dosunmu,CHI,MIA,2025-11-22,PTS,mgm,13.5,,
D'Angelo Russell,DAL,NOP,2025-11-22,PTS,mgm,13.5,,
Reed Sheppard,HOU,DEN,2025-11-22,PTS,mgm,12.5,,
Anfernee Simons,BOS,BKN,2025-11-22,PTS,mgm,12.5,,
Max Christie,DAL,NOP,2025-11-22,PTS,mgm,12.5,,
Noah Clowney,BKN,@BOS,2025-11-22,PTS,mgm,11.5,,
Collin Gillespie,PHX,MIN,2025-11-22,PTS,mgm,12.5,,
Isaiah Hartenstein,OKC,@UTA,2025-11-22,PTS,mgm,11.5,,
Isaiah Joe,OKC,@UTA,2025-11-22,PTS,mgm,12.5,,
Cameron Johnson,DEN,@HOU,2025-11-22,PTS,mgm,11.5,,
Pelle Larsson,MIA,@CHI,2025-11-22,PTS,mgm,11.5,,
Brandin Podziemski,GSW,POR,2025-11-22,PTS,mgm,12.5,,
Mark Williams,PHX,MIN,2025-11-22,PTS,mgm,11.5,,
Bilal Coulibaly,WAS,@TOR,2025-11-22,PTS,mgm,11.5,,
Simone Fontecchio,MIA,@CHI,2025-11-22,PTS,mgm,10.5,,
Daniel Gafford,DAL,NOP,2025-11-22,PTS,mgm,10.5,,
Rudy Gobert,MIN,@PHX,2025-11-22,PTS,mgm,10.5,,
Naji Marshall,DAL,NOP,2025-11-22,PTS,mgm,11.5,,
Davion Mitchell,MIA,@CHI,2025-11-22,PTS,mgm,10.5,,
Royce O'Neale,PHX,MIN,2025-11-22,PTS,mgm,10.5,,
Kel'el Ware,MIA,@CHI,2025-11-22,PTS,mgm,11.5,,
Ziaire Williams,BKN,@BOS,2025-11-22,PTS,mgm,11.5,,
Ace Bailey,UTA,OKC,2025-11-22,PTS,mgm,10.5,,
Donovan Clingan,POR,@GSW,2025-11-22,PTS,mgm,10.5,,
Luguentz Dort,OKC,@UTA,2025-11-22,PTS,mgm,9.5,,
Tim Hardaway,DEN,@HOU,2025-11-22,PTS,mgm,8.5,,
