Player,Pos,Team,CR,Base_Projection,Enhanced_Projection,Value_Ratio,Is_Starter,Is_Injured,Usage_Boost,DvP_Boost,Injury_Penalty,FPT_roll_mean,MIN_roll_mean,Usage_Raw,Allow_FPT
N. Hifi,G,,13.9,173.95,265.93,19.131,0,0,90.21,1.76,0.0,172.8,187.0,4.08,13.825
S. Vezenkov,F,,17.0,181.43,239.72,14.101,1,0,61.5,-3.21,0.0,196.9,225.0,3.06,11.426
F. Petrusev,F,,15.4,180.04,226.47,14.706,1,0,49.61,-3.18,0.0,185.2,210.0,2.7,11.426
C. Moneke,F,,16.1,179.71,225.11,13.982,0,0,48.57,-3.17,0.0,174.9,202.0,2.67,11.426
S. Francisco,G,,16.6,162.75,219.56,13.227,1,0,55.16,1.65,0.0,164.1,203.0,3.06,13.825
M. James,G,,16.5,153.12,214.93,13.026,0,0,60.26,1.55,0.0,150.6,238.0,3.37,13.825
K. Nunn,G,,15.5,147.79,212.66,13.72,0,0,63.37,1.5,0.0,144.8,241.0,3.57,13.825
T. Luwawu-cabarrot,F,,12.0,153.93,208.0,17.333,0,0,56.78,-2.72,0.0,154.3,227.0,3.23,11.426
N. Milutinov,C,,16.0,181.05,205.19,12.824,1,0,21.83,2.31,0.0,184.1,179.0,1.82,14.053
T. Shengelia,F,,15.5,156.01,190.2,12.271,1,0,36.94,-2.76,0.0,155.2,203.0,2.48,11.426
J. Nwora,F,,12.7,151.5,188.43,14.837,0,0,39.61,-2.68,0.0,151.4,182.0,2.62,11.426
W. Baldwin Iv,G,,12.4,137.03,185.83,14.987,0,0,47.41,1.39,0.0,137.6,196.0,3.1,13.825
T. Dorsey,G,,11.5,132.33,178.52,15.524,0,0,44.85,1.34,0.0,132.7,220.0,3.06,13.825
M. Kabengele,C,,13.8,147.01,177.22,12.842,1,0,28.34,1.88,0.0,147.0,166.0,2.23,14.053
M. Wright,C,,12.5,149.82,175.59,14.048,0,0,23.87,1.91,0.0,149.3,169.0,2.04,14.053
S. Larkin,G,,13.9,123.69,169.91,12.224,0,0,44.97,1.25,0.0,124.2,263.0,3.2,13.825
O. Moore,G,,11.2,132.15,168.04,15.003,0,0,34.55,1.34,0.0,132.4,182.0,2.62,13.825
C. Miller-mcintyre,G,,12.7,123.26,167.8,13.213,1,0,43.3,1.25,0.0,123.4,243.0,3.13,13.825
D. Theis,C,,13.3,146.49,165.76,12.463,0,0,17.4,1.87,0.0,144.9,181.0,1.81,14.053
E. Bryant,G,,16.3,134.7,162.74,9.984,0,0,26.68,1.36,0.0,131.4,224.0,2.26,13.825
T. Jones,C,,15.2,137.72,161.9,10.651,0,0,22.42,1.76,0.0,138.6,202.0,2.06,14.053
D. Oturu,C,,12.0,137.21,160.58,13.382,0,0,21.62,1.75,0.0,137.0,191.0,2.03,14.053
V. Micic,G,,14.9,121.16,158.76,10.655,1,0,36.37,1.23,0.0,121.2,201.0,2.84,13.825
W. Clyburn,F,,13.1,131.93,158.05,12.065,0,0,28.45,-2.33,0.0,130.5,202.0,2.36,11.426
T. Lyles,F,,14.0,132.02,157.46,11.247,0,0,27.77,-2.33,0.0,130.3,165.0,2.33,11.426
D. Thompson,G,,11.4,123.5,151.38,13.279,0,0,26.63,1.25,0.0,124.0,166.0,2.36,13.825
H. Diallo,F,,11.0,119.92,149.79,13.617,1,0,31.99,-2.12,0.0,119.5,181.0,2.65,11.426
A. Obst,G,,8.2,121.42,147.33,17.967,0,0,24.69,1.23,0.0,121.8,191.0,2.29,13.825
C. Osman,F,,12.1,122.93,147.05,12.153,0,0,26.29,-2.17,0.0,122.8,213.0,2.35,11.426
I. Mike,F,,9.0,122.73,145.73,16.192,0,0,25.17,-2.17,0.0,122.7,193.0,2.3,11.426
A. Diallo,F,,11.6,122.92,144.45,12.452,0,0,23.7,-2.17,0.0,122.6,237.0,2.23,11.426
N. De Colo,G,,12.6,119.93,144.05,11.433,0,0,22.91,1.21,0.0,118.5,136.0,2.22,13.825
N. Mirotic,F,,14.0,123.27,140.3,10.021,0,0,19.2,-2.18,0.0,123.5,160.0,2.02,11.426
S. Shields,F,,13.6,114.08,137.68,10.123,1,0,25.61,-2.02,0.0,114.6,214.0,2.41,11.426
C. Edwards,G,,12.9,96.89,135.31,10.489,1,0,37.45,0.98,0.0,96.9,195.0,3.33,13.825
A. Blakeney,G,,10.3,108.97,133.95,13.005,0,0,23.88,1.1,0.0,108.9,164.0,2.38,13.825
S. Brown,G,,11.4,104.63,132.31,11.606,1,0,26.62,1.06,0.0,105.3,234.0,2.58,13.825
J. Robinson,G,,12.8,104.35,131.22,10.252,1,0,25.81,1.06,0.0,104.2,127.0,2.54,13.825
E. Osmani,F,,9.4,110.22,130.87,13.923,0,0,22.61,-1.95,0.0,110.1,197.0,2.3,11.426
J. Hoard,F,,14.3,113.77,130.68,9.139,0,0,18.92,-2.01,0.0,113.6,222.0,2.08,11.426
W. Tavares,C,,15.1,119.85,130.34,8.632,1,0,8.96,1.53,0.0,119.6,175.0,1.56,14.053
L. Walker Iv,G,,12.7,99.45,129.96,10.233,1,0,29.5,1.01,0.0,99.2,192.0,2.82,13.825
I. Bonga,F,,10.2,119.78,128.52,12.6,0,0,10.85,-2.12,0.0,119.1,217.0,1.65,11.426
D. Booker,C,,12.2,113.75,127.72,10.469,0,0,12.51,1.45,0.0,114.5,194.0,1.76,14.053
J. Hernangomez,F,,13.1,114.59,125.17,9.555,1,0,12.6,-2.02,0.0,116.4,210.0,1.76,11.426
D. Hall,G,,9.7,104.34,121.28,12.504,0,0,15.89,1.06,0.0,104.2,204.0,2.0,13.825
D. Bacon,F,,11.8,93.79,119.62,10.137,0,0,27.49,-1.66,0.0,93.7,240.0,2.8,11.426
N. Weiler-babb,G,,11.9,108.65,119.4,10.033,1,0,9.65,1.1,0.0,108.8,218.0,1.64,13.825
K. Punter,G,,11.8,96.79,117.28,9.939,0,0,19.51,0.98,0.0,96.7,198.0,2.28,13.825
G. Watson,G,,10.9,93.63,114.77,10.53,0,0,20.19,0.95,0.0,93.2,189.0,2.36,13.825
I. Cordinier,G,,10.7,95.98,112.58,10.521,1,0,15.63,0.97,0.0,95.9,231.0,2.06,13.825
O. Brissett,F,,11.0,97.13,107.98,9.816,1,0,12.56,-1.72,0.0,97.3,216.0,1.87,11.426
R. Sorkin,F,,11.8,95.05,107.34,9.097,0,0,13.97,-1.68,0.0,95.0,156.0,1.97,11.426
T. Satoransky,G,,10.7,95.65,105.12,9.824,1,0,8.5,0.97,0.0,95.7,186.0,1.64,13.825
L. Bolmaro,G,,10.2,88.16,101.23,9.924,0,0,12.18,0.89,0.0,87.9,185.0,1.92,13.825
D. Hall,C,,12.0,101.22,100.63,8.386,0,0,-1.88,1.29,0.0,100.9,125.0,1.03,14.053
T. Leaf,F,,12.1,95.77,98.54,8.144,0,0,4.46,-1.69,0.0,96.1,139.0,1.4,11.426
K. Sloukas,G,,12.5,87.17,98.4,7.872,0,0,10.35,0.88,0.0,87.0,153.0,1.81,13.825
