Player,Pos,Team,CR,Base_Projection,Enhanced_Projection,Value_Ratio,Is_Starter,Is_Injured,Usage_Boost,DvP_Boost,Injury_Penalty,FPT_roll_mean,MIN_roll_mean,Usage_Raw,Allow_FPT
T. Jones,C,,15.2,137.58,162.61,10.698,0,0,22.57,2.46,0.0,138.6,202.0,2.06,14.4475
D. Oturu,C,,11.7,137.13,161.36,13.791,0,0,21.77,2.45,0.0,137.0,191.0,2.03,14.4475
W. Clyburn,F,,13.6,131.94,159.55,11.732,0,0,28.64,-1.04,0.0,130.5,202.0,2.36,12.232
V. Micic,G,,15.4,122.22,159.02,10.326,1,0,36.9,-0.1,0.0,121.2,201.0,2.84,12.836000000000002
T. Lyles,F,,13.6,132.04,158.96,11.688,0,0,27.96,-1.04,0.0,130.3,165.0,2.33,12.232
E. Bryant,G,,14.6,132.14,158.38,10.848,0,0,26.35,-0.11,0.0,131.4,224.0,2.26,12.836000000000002
H. Diallo,F,,11.6,119.6,150.76,12.996,1,0,32.09,-0.94,0.0,119.5,181.0,2.65,12.232
D. Thompson,G,,11.5,122.79,149.34,12.986,1,0,26.66,-0.1,0.0,124.0,166.0,2.36,12.836000000000002
C. Osman,F,,13.0,122.46,147.87,11.374,0,0,26.37,-0.96,0.0,122.8,213.0,2.35,12.232
A. Obst,G,,8.9,122.0,146.87,16.502,0,0,24.98,-0.1,0.0,121.8,191.0,2.29,12.836000000000002
I. Mike,F,,9.7,122.45,146.77,15.131,0,0,25.28,-0.96,0.0,122.7,193.0,2.3,12.232
A. Diallo,F,,11.6,122.34,145.13,12.511,0,0,23.75,-0.96,0.0,122.6,237.0,2.23,12.232
N. De Colo,G,,12.9,119.05,141.85,10.996,0,0,22.9,-0.1,0.0,118.5,136.0,2.22,12.836000000000002
N. Mirotic,F,,14.2,122.4,140.65,9.905,0,0,19.22,-0.96,0.0,123.5,160.0,2.02,12.232
S. Shields,F,,14.3,114.38,139.32,9.743,1,0,25.84,-0.9,0.0,114.6,214.0,2.41,12.232
C. Edwards,G,,12.6,96.82,134.36,10.663,1,0,37.62,-0.08,0.0,96.9,195.0,3.33,12.836000000000002
A. Blakeney,G,,10.3,109.1,133.07,12.92,0,0,24.07,-0.09,0.0,108.9,164.0,2.38,12.836000000000002
J. Hoard,F,,14.0,114.05,132.27,9.448,0,0,19.12,-0.9,0.0,113.6,222.0,2.08,12.232
E. Osmani,F,,8.3,109.92,131.75,15.874,0,0,22.7,-0.86,0.0,110.1,197.0,2.3,12.232
W. Tavares,C,,14.6,119.2,130.36,8.929,1,0,9.02,2.13,0.0,119.6,175.0,1.56,14.4475
S. Brown,G,,10.5,103.8,130.29,12.408,1,0,26.57,-0.09,0.0,105.3,234.0,2.58,12.836000000000002
J. Robinson,G,,12.2,103.95,129.74,10.634,0,0,25.87,-0.09,0.0,104.2,127.0,2.54,12.836000000000002
I. Bonga,F,,10.1,119.2,129.18,12.79,0,0,10.92,-0.94,0.0,119.1,217.0,1.65,12.232
L. Walker Iv,G,,13.2,99.48,129.08,9.779,1,0,29.68,-0.08,0.0,99.2,192.0,2.82,12.836000000000002
D. Booker,C,,12.4,114.31,129.05,10.408,0,0,12.7,2.05,0.0,114.5,194.0,1.76,14.4475
J. Hernangomez,F,,13.5,115.39,127.3,9.43,1,0,12.81,-0.91,0.0,116.4,210.0,1.76,12.232
D. Bacon,F,,12.2,95.0,122.26,10.021,0,0,28.01,-0.75,0.0,93.7,240.0,2.8,12.232
D. Hall,G,,9.2,103.86,119.71,13.012,0,0,15.94,-0.09,0.0,104.2,204.0,2.0,12.836000000000002
N. Weiler-babb,G,,11.6,108.14,117.77,10.153,1,0,9.72,-0.09,0.0,108.8,218.0,1.64,12.836000000000002
K. Punter,G,,12.9,96.65,116.19,9.007,0,0,19.62,-0.08,0.0,96.7,198.0,2.28,12.836000000000002
G. Watson,G,,10.1,94.19,114.56,11.343,0,0,20.45,-0.08,0.0,93.2,189.0,2.36,12.836000000000002
I. Cordinier,G,,10.1,95.95,111.61,11.051,1,0,15.74,-0.08,0.0,95.9,231.0,2.06,12.836000000000002
O. Brissett,F,,11.9,97.04,108.94,9.154,1,0,12.66,-0.76,0.0,97.3,216.0,1.87,12.232
R. Sorkin,F,,10.6,95.32,108.7,10.254,0,0,14.12,-0.75,0.0,95.0,156.0,1.97,12.232
A. Smailagic,F,,9.3,95.9,105.46,11.34,1,0,10.31,-0.75,0.0,95.5,169.0,1.74,12.232
T. Satoransky,G,,10.4,95.86,104.39,10.037,1,0,8.61,-0.08,0.0,95.7,186.0,1.64,12.836000000000002
M. Kabengele,C,,13.3,146.39,104.23,7.837,0,1,28.42,2.62,73.19,147.0,166.0,2.23,14.4475
D. Hall,C,,12.4,101.62,101.61,8.195,0,0,-1.83,1.82,0.0,100.9,125.0,1.03,14.4475
L. Bolmaro,G,,9.4,88.18,100.39,10.68,0,0,12.29,-0.07,0.0,87.9,185.0,1.92,12.836000000000002
T. Leaf,F,,11.8,96.25,100.05,8.479,0,0,4.56,-0.76,0.0,96.1,139.0,1.4,12.232
C. Malcolm,F,,9.0,97.07,98.85,10.983,1,0,2.55,-0.76,0.0,97.3,198.0,1.28,12.232
M. Hezonja,F,,12.3,79.1,98.02,7.969,0,0,19.55,-0.62,0.0,79.2,168.0,2.53,12.232
K. Taylor,F,,10.0,90.7,97.81,9.781,1,0,7.83,-0.71,0.0,90.9,166.0,1.62,12.232
K. Sloukas,G,,11.8,87.31,97.71,8.28,1,0,10.47,-0.07,0.0,87.0,153.0,1.81,12.836000000000002
M. Wright Iv,G,,10.0,82.57,95.75,9.575,1,0,13.26,-0.07,0.0,83.6,248.0,2.04,12.836000000000002
T. Ward,F,,9.4,86.76,94.33,10.035,0,0,8.25,-0.68,0.0,85.7,168.0,1.67,12.232
T. Blatt,G,,8.0,81.26,94.09,11.761,0,0,12.9,-0.07,0.0,81.8,172.0,2.03,12.836000000000002
E. Okobo,G,,11.5,78.02,93.92,8.167,0,0,15.97,-0.07,0.0,78.0,198.0,2.29,12.836000000000002
M. Ndiaye,C,,7.7,87.13,91.43,11.875,0,0,2.75,1.56,0.0,87.0,183.0,1.31,14.4475
N. Reuvers,F,,7.8,87.16,90.46,11.597,0,0,3.98,-0.68,0.0,87.1,159.0,1.39,12.232
J. Loyd,G,,8.7,79.12,90.08,10.354,0,0,11.02,-0.07,0.0,79.2,176.0,1.92,12.836000000000002
S. Niang,F,,9.1,87.45,89.37,9.821,0,0,2.6,-0.69,0.0,87.4,157.0,1.3,12.232
M. Guduric,G,,10.9,81.05,88.98,8.163,0,0,8.0,-0.07,0.0,81.1,159.0,1.69,12.836000000000002
C. Okeke,F,,12.2,87.29,87.2,7.147,0,0,0.59,-0.69,0.0,87.1,127.0,1.17,12.232
J. Vesely,C,,10.5,77.03,86.01,8.191,0,0,7.6,1.38,0.0,76.9,143.0,1.69,14.4475
A. Brooks,G,,7.3,77.14,84.15,11.527,0,0,7.07,-0.06,0.0,77.3,136.0,1.65,12.836000000000002
B. Colson,F,,9.3,79.34,82.9,8.914,0,0,4.18,-0.62,0.0,79.5,134.0,1.43,12.232
M. Lo,G,,9.3,74.97,82.84,8.907,0,0,7.93,-0.06,0.0,74.7,149.0,1.73,12.836000000000002
N. Kalinic,F,,9.5,78.23,81.32,8.56,1,0,3.71,-0.61,0.0,78.5,205.0,1.4,12.232
M. Costello,F,,9.8,77.55,80.62,8.227,0,0,3.68,-0.61,0.0,77.5,161.0,1.4,12.232
A. Pajola,G,,7.7,77.42,80.21,10.416,0,0,2.85,-0.06,0.0,77.8,154.0,1.34,12.836000000000002
F. Campazzo,G,,13.1,72.05,80.11,6.116,1,0,8.13,-0.06,0.0,72.4,183.0,1.77,12.836000000000002
A. Tubelis,F,,9.1,76.81,79.72,8.76,1,0,3.51,-0.6,0.0,76.6,147.0,1.39,12.232
T. Horton Tucker,G,,9.9,70.2,79.55,8.035,0,0,9.41,-0.06,0.0,70.1,136.0,1.89,12.836000000000002
D. Willis,F,,8.0,76.98,79.48,9.935,0,0,3.11,-0.6,0.0,76.9,144.0,1.36,12.232
T. Maledon,G,,13.3,74.42,78.94,5.935,0,0,4.58,-0.06,0.0,74.5,95.0,1.48,12.836000000000002
O. Da Silva,F,,7.0,82.16,78.73,11.247,0,0,-2.78,-0.65,0.0,83.3,100.0,0.94,12.232
A. Butkevicius,F,,7.0,80.45,77.95,11.136,1,0,-1.87,-0.63,0.0,80.2,166.0,1.0,12.232
C. Jones,G,,10.2,70.02,77.86,7.633,0,0,7.9,-0.06,0.0,69.8,156.0,1.77,12.836000000000002
J. Dowtin Jr,G,,10.6,70.24,77.36,7.298,0,0,7.18,-0.06,0.0,70.4,142.0,1.71,12.836000000000002
Z. Seljaas,F,,9.1,71.58,76.94,8.455,0,0,5.92,-0.56,0.0,71.9,183.0,1.6,12.232
D. Washington,G,,8.6,64.85,76.7,8.918,1,0,11.9,-0.05,0.0,64.9,152.0,2.17,12.836000000000002
S. Herrera,G,,5.6,69.4,76.56,13.672,0,0,7.22,-0.06,0.0,69.1,151.0,1.72,12.836000000000002
D. Motiejunas,C,,7.9,73.93,76.54,9.688,1,0,1.29,1.32,0.0,73.7,103.0,1.23,14.4475
D. Bertans,F,,8.7,67.45,76.08,8.744,0,0,9.16,-0.53,0.0,67.5,177.0,1.9,12.232
M. Morgan,G,,8.0,65.86,75.91,9.489,0,0,10.11,-0.05,0.0,65.8,145.0,2.0,12.836000000000002
M. Strazel,G,,7.4,69.93,74.91,10.123,1,0,5.05,-0.06,0.0,69.5,168.0,1.54,12.836000000000002
T. Sedekerskis,F,,10.3,70.39,73.8,7.165,1,0,3.96,-0.55,0.0,70.2,206.0,1.45,12.232
V. Lucic,F,,8.9,71.24,73.43,8.251,1,0,2.75,-0.56,0.0,71.3,198.0,1.35,12.232
T. Forrest,G,,10.3,71.01,72.44,7.033,0,0,1.49,-0.06,0.0,71.0,98.0,1.25,12.836000000000002
J. Motley,C,,11.9,68.1,72.19,6.066,1,0,2.87,1.22,0.0,68.3,129.0,1.37,14.4475
C. Jones,G,,14.0,67.2,72.0,5.143,0,0,4.85,-0.06,0.0,67.1,150.0,1.54,12.836000000000002
K. Jallow,F,,8.9,71.18,71.86,8.074,0,0,1.24,-0.56,0.0,71.1,209.0,1.23,12.232
D. Osetkowski,F,,8.7,69.87,70.66,8.122,1,0,1.34,-0.55,0.0,70.0,138.0,1.24,12.232
G. Deck,F,,9.6,71.33,70.12,7.304,0,0,-0.65,-0.56,0.0,71.6,158.0,1.08,12.232
J. Pradilla,C,,9.2,66.92,69.4,7.543,1,0,1.28,1.2,0.0,66.8,173.0,1.24,14.4475
E. Izundu,C,,8.3,66.92,69.04,8.318,0,0,0.93,1.2,0.0,66.9,120.0,1.21,14.4475
L. Birutis,C,,6.5,67.35,67.95,10.453,0,0,-0.61,1.21,0.0,67.6,118.0,1.08,14.4475
J. Parker,F,,10.8,60.52,66.66,6.172,0,0,6.61,-0.48,0.0,60.5,160.0,1.75,12.232
W. Hernangomez,C,,10.4,63.12,66.02,6.348,0,0,1.77,1.13,0.0,63.0,110.0,1.29,14.4475
M. Nowell,G,,8.5,60.46,64.98,7.645,0,0,4.58,-0.05,0.0,60.9,142.0,1.56,12.836000000000002
M. Spagnolo,G,,8.4,62.96,64.89,7.725,0,0,1.98,-0.05,0.0,62.9,123.0,1.31,12.836000000000002
J. Blossomgame,F,,8.5,63.0,63.27,7.443,1,0,0.76,-0.49,0.0,62.9,160.0,1.2,12.232
Q. Ellis,G,,7.4,60.38,62.98,8.511,0,0,2.65,-0.05,0.0,61.3,169.0,1.38,12.836000000000002
B. Badio,G,,8.4,55.51,60.35,7.185,0,0,4.89,-0.05,0.0,55.6,105.0,1.63,12.836000000000002
O. Yurtseven,C,,9.7,104.12,60.33,6.22,0,1,6.41,1.86,52.06,104.2,136.0,1.48,14.4475
K. Mitoglou,F,,7.9,60.22,58.87,7.453,1,0,-0.87,-0.47,0.0,60.1,117.0,1.05,12.232
N. Melli,C,,8.7,58.34,58.13,6.682,0,0,-1.25,1.04,0.0,58.6,158.0,1.01,14.4475
S. De Larrea,G,,6.5,57.23,57.88,8.904,0,0,0.69,-0.05,0.0,58.0,91.0,1.2,12.836000000000002
T. Shorts,G,,11.5,55.67,57.87,5.033,0,0,2.25,-0.05,0.0,56.1,115.0,1.36,12.836000000000002
K. Baldwin,G,,6.5,55.21,57.69,8.875,0,0,2.52,-0.05,0.0,55.0,132.0,1.39,12.836000000000002
R. Smits,F,,6.8,56.72,57.36,8.435,0,0,1.09,-0.45,0.0,57.6,148.0,1.24,12.232
M. Santos,C,,6.4,54.43,56.16,8.774,0,0,0.75,0.97,0.0,54.1,111.0,1.21,14.4475
J. Grant,G,,8.3,53.79,55.54,6.691,0,0,1.79,-0.04,0.0,53.1,179.0,1.32,12.836000000000002
D. Lighty,F,,5.3,55.59,54.55,10.292,0,0,-0.61,-0.44,0.0,56.2,155.0,1.07,12.232
S. Ojeleye,F,,9.3,55.51,54.28,5.836,0,0,-0.8,-0.44,0.0,55.7,143.0,1.05,12.232
X. Rathan-mayes,G,,8.3,49.4,54.06,6.513,0,0,4.7,-0.04,0.0,49.4,128.0,1.67,12.836000000000002
G. Ricci,F,,5.3,55.18,53.65,10.123,1,0,-1.09,-0.43,0.0,55.1,135.0,1.02,12.232
A. Dokossi,F,,7.2,56.67,52.11,7.237,0,0,-4.12,-0.45,0.0,57.3,117.0,0.72,12.232
E. Ulanovas,F,,7.6,53.22,51.85,6.822,0,0,-0.96,-0.42,0.0,52.4,189.0,1.03,12.232
J. Montero,G,,11.7,48.23,48.35,4.132,0,0,0.16,-0.04,0.0,48.3,69.0,1.15,12.836000000000002
J. Morgan,F,,7.4,50.19,47.74,6.451,0,0,-2.05,-0.39,0.0,50.7,122.0,0.9,12.232
J. Parra,F,,6.3,49.45,47.56,7.55,0,0,-1.5,-0.39,0.0,50.2,117.0,0.96,12.232
D. Sleva,F,,8.0,47.89,47.33,5.917,0,0,-0.18,-0.38,0.0,47.8,133.0,1.11,12.232
B. Massa,C,,6.7,47.85,46.32,6.914,0,0,-2.38,0.86,0.0,48.0,124.0,0.85,14.4475
S. Jovic,G,,6.9,47.75,45.92,6.656,0,0,-1.79,-0.04,0.0,47.8,114.0,0.92,12.836000000000002
J. Jessup,F,,6.6,47.66,45.75,6.932,0,0,-1.53,-0.37,0.0,47.6,111.0,0.95,12.232
K. Diop,C,,6.0,47.78,45.49,7.582,0,0,-3.14,0.85,0.0,47.8,125.0,0.76,14.4475
M. Faye,C,,7.1,45.8,45.07,6.348,0,0,-1.55,0.82,0.0,46.0,130.0,0.94,14.4475
I. Wainright,F,,7.6,46.38,44.36,5.837,0,0,-1.65,-0.36,0.0,46.6,195.0,0.93,12.232
Z. Leday,F,,15.0,45.76,42.8,2.853,0,0,-2.6,-0.36,0.0,45.5,72.0,0.81,12.232
L. Vildoza,G,,7.7,41.77,42.38,5.504,0,0,0.65,-0.03,0.0,41.4,129.0,1.22,12.836000000000002
N. Sako,C,,8.5,42.49,42.26,4.972,0,0,-0.99,0.76,0.0,42.3,116.0,1.0,14.4475
M. Jantunen,F,,7.5,43.26,41.99,5.599,1,0,-0.93,-0.34,0.0,43.4,151.0,1.01,12.232
A. Traore,F,,8.0,44.11,41.64,5.206,0,0,-2.12,-0.35,0.0,44.4,115.0,0.86,12.232
T. Walkup,G,,9.0,43.49,41.29,4.588,0,0,-2.16,-0.04,0.0,43.5,126.0,0.85,12.836000000000002
B. Fernando,C,,7.4,43.52,41.29,5.579,0,0,-3.01,0.78,0.0,43.7,85.0,0.74,14.4475
J. Puerto,G,,5.7,43.25,41.06,7.203,0,0,-2.15,-0.04,0.0,43.2,112.0,0.85,12.836000000000002
A. M'baye,F,,7.2,38.43,39.54,5.492,0,0,1.42,-0.3,0.0,38.2,147.0,1.34,12.232
K. Jones,C,,9.0,44.11,39.2,4.355,0,0,-5.7,0.79,0.0,44.2,73.0,0.4,14.4475
D. Hommes,F,,6.4,42.65,39.14,6.115,0,0,-3.18,-0.33,0.0,42.7,96.0,0.71,12.232
D. Sirvydis,G,,6.7,39.07,38.54,5.752,1,0,-0.49,-0.03,0.0,39.4,111.0,1.06,12.836000000000002
M. Diouf,C,,6.7,38.47,38.06,5.681,0,0,-1.1,0.69,0.0,38.3,111.0,0.97,14.4475
N. Williams-goss,G,,9.6,64.52,36.41,3.792,0,1,4.2,-0.05,32.26,64.3,112.0,1.5,12.836000000000002
J. Clark Iii,G,,7.7,34.51,35.51,4.612,0,0,1.03,-0.03,0.0,34.3,129.0,1.3,12.836000000000002
B. Vautier,C,,5.8,34.96,35.33,6.091,0,0,-0.26,0.63,0.0,35.7,106.0,1.09,14.4475
D. Davidovac,F,,4.9,38.92,35.1,7.163,0,0,-3.52,-0.31,0.0,39.2,130.0,0.62,12.232
W. Gabriel,C,,10.1,34.03,34.14,3.381,0,0,-0.49,0.61,0.0,33.6,123.0,1.05,14.4475
K. Prepelic,G,,6.7,34.86,33.28,4.967,1,0,-1.55,-0.03,0.0,35.2,129.0,0.88,12.836000000000002
R. Holmes,C,,11.7,66.46,33.23,2.84,0,1,-1.19,1.19,33.23,66.4,103.0,1.03,14.4475
E. Jackson,F,,4.3,34.35,32.92,7.655,0,0,-1.16,-0.27,0.0,34.4,84.0,0.94,12.232
N. Giffey,F,,5.2,33.72,31.84,6.123,0,0,-1.62,-0.26,0.0,33.2,100.0,0.86,12.232
M. Diakite,F,,8.3,34.21,31.39,3.782,0,0,-2.55,-0.27,0.0,34.5,103.0,0.71,12.232
D. Musa,F,,12.7,33.87,31.14,2.452,0,0,-2.46,-0.27,0.0,34.2,59.0,0.72,12.232
D. Alston Jr.,F,,7.7,32.15,30.47,3.957,1,0,-1.43,-0.25,0.0,31.6,125.0,0.88,12.232
K. Hayes,C,,6.2,31.87,30.23,4.876,0,0,-2.21,0.57,0.0,31.7,131.0,0.74,14.4475
J. Nebo,C,,11.6,33.3,29.88,2.576,0,0,-4.01,0.6,0.0,33.7,51.0,0.45,14.4475
T. Carter,G,,8.6,29.53,28.87,3.357,0,0,-0.63,-0.02,0.0,29.2,80.0,1.01,12.836000000000002
K. Simmons,G,,9.1,31.17,28.71,3.155,0,0,-2.43,-0.03,0.0,31.3,59.0,0.69,12.836000000000002
C. Frisch,F,,6.8,31.57,28.3,4.162,0,0,-3.02,-0.25,0.0,31.6,85.0,0.59,12.232
U. Garuba,F,,7.0,31.11,28.22,4.032,0,0,-2.65,-0.24,0.0,31.0,71.0,0.65,12.232
Y. Ouattara,G,,5.6,45.73,27.26,4.867,0,1,4.43,-0.04,22.86,45.7,157.0,1.68,12.836000000000002
S. Milton,G,,11.1,29.22,26.55,2.392,0,0,-2.64,-0.02,0.0,29.4,62.0,0.62,12.836000000000002
P. Dozier,G,,8.6,26.17,25.96,3.018,0,0,-0.19,-0.02,0.0,26.2,106.0,1.09,12.836000000000002
N. Laprovittola,G,,10.5,28.13,25.06,2.387,0,0,-3.04,-0.02,0.0,28.1,35.0,0.52,12.836000000000002
K. Kondic,G,,6.0,27.13,24.94,4.156,0,0,-2.17,-0.02,0.0,27.1,63.0,0.68,12.836000000000002
B. Dunston,C,,5.5,28.13,24.4,4.436,0,0,-4.23,0.5,0.0,28.1,75.0,0.28,14.4475
A. Peters,F,,8.0,25.54,24.24,3.031,0,0,-1.09,-0.2,0.0,25.5,100.0,0.89,12.232
N. Nedovic,G,,6.6,25.04,23.6,3.576,0,0,-1.42,-0.02,0.0,25.1,89.0,0.81,12.836000000000002
A. Abalde,F,,5.3,25.62,23.42,4.419,1,0,-2.0,-0.2,0.0,25.7,105.0,0.69,12.232
M. Cale,F,,6.1,25.59,23.35,3.828,0,0,-2.04,-0.2,0.0,25.6,142.0,0.68,12.232
A. Bacot Jr.,C,,9.6,24.58,23.02,2.397,0,0,-2.01,0.44,0.0,24.4,66.0,0.67,14.4475
D. Hackett,G,,5.3,25.55,22.81,4.304,0,0,-2.72,-0.02,0.0,25.5,112.0,0.53,12.836000000000002
T. Ginat,F,,7.2,24.53,22.38,3.109,0,0,-1.96,-0.19,0.0,24.5,92.0,0.68,12.232
N. Mannion,G,,6.0,23.57,22.26,3.709,0,0,-1.3,-0.02,0.0,23.7,95.0,0.82,12.836000000000002
L. Cavaliere,F,,4.7,24.84,21.61,4.597,0,0,-3.04,-0.2,0.0,24.9,93.0,0.44,12.232
L. Brown,G,,9.9,23.04,20.81,2.102,0,0,-2.21,-0.02,0.0,23.0,48.0,0.59,12.836000000000002
E. Fournier,G,,10.3,20.45,20.79,2.018,0,0,0.36,-0.02,0.0,20.7,125.0,1.23,12.836000000000002
V. Marinkovic,F,,6.4,42.12,20.57,3.214,0,1,-0.16,-0.33,21.06,42.0,153.0,1.11,12.232
N. Rogkavopoulos,F,,6.8,23.18,20.54,3.02,0,0,-2.47,-0.18,0.0,23.2,60.0,0.53,12.232
A. Diarra,C,,8.1,22.83,20.0,2.47,0,0,-3.23,0.41,0.0,22.5,35.0,0.33,14.4475
A. Feliz,G,,6.2,20.49,19.09,3.079,0,0,-1.38,-0.02,0.0,20.9,92.0,0.75,12.836000000000002
D. Brizuela,G,,6.1,19.19,18.73,3.07,0,0,-0.45,-0.02,0.0,19.4,89.0,1.0,12.836000000000002
M. Norris,F,,8.8,20.55,17.81,2.024,0,0,-2.59,-0.16,0.0,20.9,56.0,0.42,12.232
S. Wilbekin,G,,8.7,38.1,17.8,2.045,0,1,-1.22,-0.03,19.05,37.4,85.0,0.95,12.836000000000002
S. Llull,G,,4.5,18.57,17.4,3.867,0,0,-1.15,-0.02,0.0,18.2,94.0,0.78,12.836000000000002
R. Kurucs,F,,5.9,19.4,17.18,2.913,0,0,-2.06,-0.15,0.0,19.8,57.0,0.53,12.232
C. Swider,F,,8.6,19.26,16.93,1.968,0,0,-2.18,-0.15,0.0,19.1,42.0,0.49,12.232
K. Papanikolaou,F,,6.3,18.95,16.72,2.655,0,0,-2.08,-0.15,0.0,18.8,78.0,0.51,12.232
Y. Dos Santos,G,,5.7,17.14,16.55,2.903,0,0,-0.58,-0.01,0.0,16.9,85.0,0.94,12.836000000000002
M. Birsen,F,,4.0,19.17,16.43,4.109,0,0,-2.58,-0.15,0.0,19.4,42.0,0.37,12.232
T. Biberovic,F,,6.2,15.08,15.38,2.481,1,0,0.42,-0.12,0.0,15.1,169.0,1.29,12.232
A. Zagars,G,,6.6,17.28,15.03,2.278,0,0,-2.23,-0.01,0.0,17.3,36.0,0.4,12.836000000000002
M. Ajinca,F,,4.2,14.35,14.66,3.491,0,0,0.43,-0.11,0.0,14.5,140.0,1.3,12.232
J. Marcos,G,,4.9,16.29,14.63,2.985,0,0,-1.65,-0.01,0.0,16.3,80.0,0.56,12.836000000000002
S. Mckissic,G,,6.8,17.22,14.52,2.136,0,0,-2.68,-0.01,0.0,17.2,31.0,0.25,12.836000000000002
J. Dibartolomeo,G,,5.4,17.17,14.48,2.682,0,0,-2.68,-0.01,0.0,17.0,55.0,0.25,12.836000000000002
S. Lee,G,,7.2,14.96,13.83,1.921,0,0,-1.11,-0.01,0.0,14.8,86.0,0.71,12.836000000000002
K. Birch,C,,5.5,15.07,13.5,2.455,0,0,-1.84,0.27,0.0,15.2,119.0,0.44,14.4475
I. Brazdeikis,F,,6.7,15.03,13.18,1.968,0,0,-1.73,-0.12,0.0,15.0,64.0,0.48,12.232
S. Miljenovic,G,,4.4,15.39,13.01,2.956,1,0,-2.37,-0.01,0.0,15.7,42.0,0.26,12.836000000000002
B. Ellis,G,,9.8,14.95,12.9,1.316,0,0,-2.04,-0.01,0.0,15.0,27.0,0.36,12.836000000000002
N. Sestina,F,,4.7,13.58,12.13,2.581,0,0,-1.35,-0.11,0.0,13.4,71.0,0.57,12.232
I. Bako,C,,6.6,13.55,11.97,1.813,0,0,-1.82,0.24,0.0,13.3,50.0,0.37,14.4475
K. Mikalauskas,G,,4.3,14.2,11.7,2.722,0,0,-2.49,-0.01,0.0,14.3,10.0,0.14,12.836000000000002
A. Samodurov,F,,4.0,14.2,11.57,2.894,0,0,-2.51,-0.11,0.0,14.3,18.0,0.13,12.232
G. Papagiannis,C,,7.3,28.07,10.56,1.447,0,1,-3.98,0.5,14.04,27.9,74.0,0.33,14.4475
J. Voigtmann,C,,8.8,26.18,9.57,1.088,1,1,-3.99,0.47,13.09,26.4,28.0,0.27,14.4475
J. Ayayi,G,,6.6,10.97,9.41,1.426,0,0,-1.55,-0.01,0.0,11.2,70.0,0.33,12.836000000000002
M. Rubstavicius,G,,6.0,11.01,9.27,1.545,0,0,-1.74,-0.01,0.0,11.4,30.0,0.24,12.836000000000002
M. Howard,G,,7.8,9.87,9.18,1.177,0,0,-0.68,-0.01,0.0,9.0,77.0,0.74,12.836000000000002
D. Mccormack,C,,7.6,10.21,9.16,1.206,0,0,-1.23,0.18,0.0,10.4,62.0,0.45,14.4475
B. Taylor,G,,7.0,9.93,8.79,1.256,0,0,-1.13,-0.01,0.0,9.8,57.0,0.49,12.836000000000002
D. Kramer,G,,5.9,9.82,8.69,1.474,0,0,-1.11,-0.01,0.0,9.4,98.0,0.49,12.836000000000002
O. Dobric,F,,4.8,9.99,8.66,1.804,0,0,-1.26,-0.08,0.0,10.1,44.0,0.42,12.232
