Player,Pos,Team,CR,Base_Projection,Enhanced_Projection,Value_Ratio,Is_Starter,Is_Injured,Usage_Boost,DvP_Boost,Injury_Penalty,FPT_roll_mean,MIN_roll_mean,Usage_Raw,Allow_FPT
F. Campazzo,G,,13.0,71.99,80.16,6.166,1,0,8.12,0.05,0.0,72.4,183.0,1.77,12.8065
T. Horton Tucker,G,,10.2,70.05,79.48,7.792,0,0,9.39,0.05,0.0,70.1,136.0,1.89,12.8065
A. Tubelis,F,,8.6,76.8,79.43,9.236,1,0,3.51,-0.87,0.0,76.6,147.0,1.39,11.7815
D. Willis,F,,8.4,76.97,79.2,9.429,0,0,3.11,-0.87,0.0,76.9,144.0,1.36,11.7815
T. Maledon,G,,13.2,74.44,79.08,5.991,0,0,4.58,0.05,0.0,74.5,95.0,1.48,12.8065
O. Da Silva,F,,7.2,82.1,78.39,10.888,0,0,-2.78,-0.93,0.0,83.3,100.0,0.94,11.7815
C. Jones,G,,10.6,69.88,77.81,7.34,0,0,7.88,0.05,0.0,69.8,156.0,1.77,12.8065
A. Butkevicius,F,,6.8,80.46,77.68,11.423,1,0,-1.87,-0.91,0.0,80.2,166.0,1.0,11.7815
J. Dowtin Jr,G,,10.7,70.08,77.3,7.224,0,0,7.16,0.05,0.0,70.4,142.0,1.71,12.8065
D. Motiejunas,C,,7.7,74.03,76.91,9.988,1,0,1.29,1.6,0.0,73.7,103.0,1.23,14.581
S. Herrera,G,,5.6,69.43,76.7,13.696,0,0,7.22,0.05,0.0,69.1,151.0,1.72,12.8065
Z. Seljaas,F,,9.2,71.48,76.59,8.325,0,0,5.92,-0.81,0.0,71.9,183.0,1.6,11.7815
M. Morgan,G,,8.0,65.89,76.05,9.506,0,0,10.11,0.05,0.0,65.8,145.0,2.0,12.8065
D. Bertans,F,,8.8,67.42,75.81,8.615,0,0,9.16,-0.77,0.0,67.5,177.0,1.9,11.7815
M. Strazel,G,,7.4,69.89,74.99,10.133,1,0,5.04,0.05,0.0,69.5,168.0,1.54,12.8065
T. Sedekerskis,F,,10.0,70.28,73.44,7.344,1,0,3.95,-0.8,0.0,70.2,206.0,1.45,11.7815
V. Lucic,F,,8.3,71.25,73.19,8.818,1,0,2.75,-0.81,0.0,71.3,198.0,1.35,11.7815
T. Forrest,G,,10.4,71.01,72.54,6.975,0,0,1.49,0.05,0.0,71.0,98.0,1.25,12.8065
J. Motley,C,,11.8,68.11,72.45,6.14,0,0,2.87,1.47,0.0,68.3,129.0,1.37,14.581
C. Jones,G,,14.1,67.2,72.1,5.113,0,0,4.85,0.05,0.0,67.1,150.0,1.54,12.8065
K. Jallow,F,,8.8,71.17,71.6,8.136,0,0,1.24,-0.81,0.0,71.1,209.0,1.23,11.7815
D. Osetkowski,F,,9.0,69.94,70.48,7.832,1,0,1.34,-0.79,0.0,70.0,138.0,1.24,11.7815
G. Deck,F,,9.9,71.3,69.84,7.055,0,0,-0.65,-0.81,0.0,71.6,158.0,1.08,11.7815
J. Pradilla,C,,9.2,66.93,69.65,7.571,1,0,1.28,1.44,0.0,66.8,173.0,1.24,14.581
E. Izundu,C,,8.3,66.91,69.28,8.347,0,0,0.93,1.44,0.0,66.9,120.0,1.21,14.581
L. Birutis,C,,6.8,67.36,68.2,10.03,1,0,-0.61,1.45,0.0,67.6,118.0,1.08,14.581
J. Parker,F,,10.9,60.47,66.39,6.091,0,0,6.61,-0.69,0.0,60.5,160.0,1.75,11.7815
W. Hernangomez,C,,10.8,63.17,66.3,6.139,0,0,1.77,1.36,0.0,63.0,110.0,1.29,14.581
M. Nowell,G,,8.7,60.47,65.09,7.482,0,0,4.58,0.04,0.0,60.9,142.0,1.56,12.8065
M. Spagnolo,G,,8.0,62.99,65.02,8.127,0,0,1.99,0.04,0.0,62.9,123.0,1.31,12.8065
N. Weiler-babb,G,,11.1,108.32,63.97,5.763,1,1,9.73,0.08,54.16,108.8,218.0,1.64,12.8065
Q. Ellis,G,,7.1,60.41,63.1,8.888,0,0,2.65,0.04,0.0,61.3,169.0,1.38,12.8065
J. Blossomgame,F,,8.0,63.01,63.06,7.882,1,0,0.76,-0.72,0.0,62.9,160.0,1.2,11.7815
O. Yurtseven,C,,9.8,104.05,60.68,6.191,0,1,6.41,2.25,52.02,104.2,136.0,1.48,14.581
B. Badio,G,,8.5,55.55,60.48,7.115,0,0,4.89,0.04,0.0,55.6,105.0,1.63,12.8065
O. Brissett,F,,12.0,97.09,60.11,5.009,0,1,12.67,-1.1,48.55,97.3,216.0,1.87,11.7815
K. Mitoglou,F,,8.2,60.2,58.65,7.152,1,0,-0.87,-0.68,0.0,60.1,117.0,1.05,11.7815
N. Melli,C,,8.6,58.27,58.28,6.777,0,0,-1.25,1.26,0.0,58.6,158.0,1.01,14.581
S. De Larrea,G,,6.7,57.3,58.03,8.661,0,0,0.69,0.04,0.0,58.0,91.0,1.2,12.8065
T. Shorts,G,,12.0,55.64,57.92,4.827,0,0,2.25,0.04,0.0,56.1,115.0,1.36,12.8065
K. Baldwin,G,,6.9,55.29,57.85,8.384,0,0,2.52,0.04,0.0,55.0,132.0,1.39,12.8065
R. Smits,F,,6.9,56.84,57.29,8.302,0,0,1.09,-0.65,0.0,57.6,148.0,1.24,11.7815
M. Santos,C,,6.7,54.52,56.45,8.425,0,0,0.76,1.18,0.0,54.1,111.0,1.21,14.581
J. Grant,G,,8.8,53.79,55.61,6.32,0,0,1.79,0.04,0.0,53.1,179.0,1.32,12.8065
D. Lighty,F,,5.4,55.71,54.47,10.087,0,0,-0.61,-0.63,0.0,56.2,155.0,1.07,11.7815
X. Rathan-mayes,G,,8.2,49.38,54.11,6.599,0,0,4.7,0.03,0.0,49.4,128.0,1.67,12.8065
S. Ojeleye,F,,9.3,55.53,54.09,5.817,0,0,-0.8,-0.63,0.0,55.7,143.0,1.05,11.7815
G. Ricci,F,,5.5,55.28,53.56,9.738,0,0,-1.09,-0.63,0.0,55.1,135.0,1.02,11.7815
A. Dokossi,F,,7.4,56.73,51.95,7.021,0,0,-4.13,-0.64,0.0,57.3,117.0,0.72,11.7815
E. Ulanovas,F,,7.8,53.28,51.72,6.63,0,0,-0.96,-0.61,0.0,52.4,189.0,1.03,11.7815
Y. Ouattara,G,,5.7,45.77,50.24,8.813,0,0,4.44,0.03,0.0,45.7,157.0,1.68,12.8065
J. Montero,G,,11.6,48.16,48.35,4.168,0,0,0.16,0.03,0.0,48.3,69.0,1.15,12.8065
J. Morgan,F,,7.8,50.21,47.58,6.1,0,0,-2.06,-0.57,0.0,50.7,122.0,0.9,11.7815
J. Parra,F,,6.5,49.5,47.43,7.297,0,0,-1.5,-0.56,0.0,50.2,117.0,0.96,11.7815
D. Sleva,F,,7.8,47.81,47.08,6.036,0,0,-0.18,-0.54,0.0,47.8,133.0,1.11,11.7815
B. Massa,C,,6.8,47.89,46.54,6.845,0,0,-2.38,1.03,0.0,48.0,124.0,0.85,14.581
S. Jovic,G,,7.0,47.81,46.06,6.579,0,0,-1.79,0.03,0.0,47.8,114.0,0.92,12.8065
K. Diop,C,,6.0,47.83,45.72,7.62,0,0,-3.14,1.03,0.0,47.8,125.0,0.76,14.581
J. Jessup,F,,6.9,47.71,45.64,6.614,0,0,-1.53,-0.54,0.0,47.6,111.0,0.95,11.7815
M. Faye,C,,7.0,45.85,45.28,6.469,0,0,-1.55,0.99,0.0,46.0,130.0,0.94,14.581
D. Washington,G,,8.3,64.86,44.38,5.347,0,1,11.9,0.05,32.43,64.9,152.0,2.17,12.8065
I. Wainright,F,,7.5,46.34,44.16,5.888,0,0,-1.65,-0.53,0.0,46.6,195.0,0.93,11.7815
Z. Leday,F,,14.4,45.76,42.64,2.961,0,0,-2.6,-0.52,0.0,45.5,72.0,0.81,11.7815
L. Vildoza,G,,8.1,41.78,42.46,5.242,0,0,0.65,0.03,0.0,41.4,129.0,1.22,12.8065
N. Sako,C,,8.8,42.45,42.37,4.815,0,0,-0.99,0.92,0.0,42.3,116.0,1.0,14.581
M. Jantunen,F,,7.7,43.24,41.82,5.431,1,0,-0.93,-0.49,0.0,43.4,151.0,1.01,11.7815
V. Marinkovic,F,,6.5,42.16,41.52,6.388,1,0,-0.16,-0.48,0.0,42.0,153.0,1.11,11.7815
A. Traore,F,,7.3,44.12,41.5,5.685,0,0,-2.12,-0.5,0.0,44.4,115.0,0.86,11.7815
B. Fernando,C,,7.3,43.51,41.44,5.677,0,0,-3.01,0.94,0.0,43.7,85.0,0.74,14.581
T. Walkup,G,,8.6,43.46,41.33,4.806,0,0,-2.16,0.03,0.0,43.5,126.0,0.85,12.8065
J. Puerto,G,,6.1,43.28,41.16,6.747,0,0,-2.15,0.03,0.0,43.2,112.0,0.85,12.8065
A. M'baye,F,,7.3,38.43,39.4,5.398,0,0,1.42,-0.44,0.0,38.2,147.0,1.34,11.7815
K. Jones,C,,9.2,44.11,39.36,4.278,0,0,-5.7,0.95,0.0,44.2,73.0,0.4,14.581
D. Hommes,F,,6.6,42.67,39.0,5.909,1,0,-3.18,-0.48,0.0,42.7,96.0,0.71,11.7815
D. Sirvydis,G,,7.0,39.05,38.59,5.513,1,0,-0.49,0.03,0.0,39.4,111.0,1.06,12.8065
M. Diouf,C,,6.4,38.45,38.18,5.966,0,0,-1.1,0.83,0.0,38.3,111.0,0.97,14.581
N. Williams-goss,G,,9.7,64.51,36.5,3.763,0,1,4.2,0.04,32.25,64.3,112.0,1.5,12.8065
J. Clark Iii,G,,7.6,34.52,35.57,4.68,1,0,1.03,0.02,0.0,34.3,129.0,1.3,12.8065
B. Vautier,C,,6.1,34.97,35.47,5.814,0,0,-0.26,0.75,0.0,35.7,106.0,1.09,14.581
D. Davidovac,F,,4.9,38.93,34.97,7.137,0,0,-3.52,-0.44,0.0,39.2,130.0,0.62,11.7815
W. Gabriel,C,,9.8,33.98,34.23,3.492,0,0,-0.49,0.73,0.0,33.6,123.0,1.05,14.581
R. Holmes,C,,11.8,66.39,33.44,2.834,0,1,-1.19,1.43,33.2,66.4,103.0,1.03,14.581
K. Prepelic,G,,6.8,34.89,33.36,4.906,0,0,-1.55,0.02,0.0,35.2,129.0,0.88,12.8065
E. Jackson,F,,4.4,34.42,32.87,7.469,0,0,-1.17,-0.39,0.0,34.4,84.0,0.94,11.7815
N. Giffey,F,,5.3,33.72,31.71,5.984,0,0,-1.62,-0.38,0.0,33.2,100.0,0.86,11.7815
M. Diakite,F,,8.5,34.28,31.34,3.687,0,0,-2.55,-0.39,0.0,34.5,103.0,0.71,11.7815
D. Musa,F,,12.8,33.87,31.02,2.423,0,0,-2.46,-0.38,0.0,34.2,59.0,0.72,11.7815
K. Hayes,C,,6.3,31.82,30.31,4.811,0,0,-2.2,0.69,0.0,31.7,131.0,0.74,14.581
D. Alston Jr.,F,,8.1,31.98,30.2,3.728,0,0,-1.42,-0.36,0.0,31.6,125.0,0.88,11.7815
J. Nebo,C,,11.7,33.23,29.94,2.559,0,0,-4.0,0.72,0.0,33.7,51.0,0.45,14.581
T. Carter,G,,8.7,29.52,28.91,3.323,0,0,-0.63,0.02,0.0,29.2,80.0,1.01,12.8065
K. Simmons,G,,9.0,31.09,28.68,3.187,0,0,-2.43,0.02,0.0,31.3,59.0,0.69,12.8065
C. Frisch,F,,6.8,31.6,28.22,4.15,0,0,-3.03,-0.36,0.0,31.6,85.0,0.59,11.7815
U. Garuba,F,,7.0,31.07,28.07,4.01,0,0,-2.64,-0.35,0.0,31.0,71.0,0.65,11.7815
S. Milton,G,,11.4,29.3,26.67,2.34,0,0,-2.65,0.02,0.0,29.4,62.0,0.62,12.8065
P. Dozier,G,,7.6,26.09,25.91,3.41,0,0,-0.19,0.02,0.0,26.2,106.0,1.09,12.8065
K. Kondic,G,,5.8,27.19,25.04,4.318,0,0,-2.17,0.02,0.0,27.1,63.0,0.68,12.8065
B. Dunston,C,,5.5,28.17,24.54,4.461,0,0,-4.24,0.61,0.0,28.1,75.0,0.28,14.581
A. Peters,F,,8.2,25.51,24.13,2.943,0,0,-1.09,-0.29,0.0,25.5,100.0,0.89,11.7815
N. Nedovic,G,,6.7,25.03,23.63,3.527,0,0,-1.42,0.02,0.0,25.1,89.0,0.81,12.8065
A. Abalde,F,,5.3,25.63,23.34,4.404,1,0,-2.0,-0.29,0.0,25.7,105.0,0.69,11.7815
M. Cale,F,,6.4,25.54,23.21,3.627,0,0,-2.04,-0.29,0.0,25.6,142.0,0.68,11.7815
A. Bacot Jr.,C,,9.9,24.61,23.13,2.336,0,0,-2.01,0.53,0.0,24.4,66.0,0.67,14.581
D. Hackett,G,,5.3,25.5,22.81,4.303,0,0,-2.71,0.02,0.0,25.5,112.0,0.53,12.8065
J. Voigtmann,C,,8.9,26.18,22.76,2.557,1,0,-3.99,0.56,0.0,26.4,28.0,0.27,14.581
T. Ginat,F,,7.3,24.57,22.33,3.059,0,0,-1.96,-0.28,0.0,24.5,92.0,0.68,11.7815
N. Mannion,G,,6.3,23.59,22.31,3.541,0,0,-1.3,0.02,0.0,23.7,95.0,0.82,12.8065
L. Cavaliere,F,,4.5,24.82,21.51,4.779,0,0,-3.03,-0.28,0.0,24.9,93.0,0.44,11.7815
L. Brown,G,,10.0,23.04,20.85,2.085,0,0,-2.21,0.02,0.0,23.0,48.0,0.59,12.8065
E. Fournier,G,,10.8,20.45,20.82,1.928,0,0,0.36,0.01,0.0,20.7,125.0,1.23,12.8065
N. Rogkavopoulos,F,,6.7,23.19,20.46,3.054,0,0,-2.47,-0.26,0.0,23.2,60.0,0.53,11.7815
A. Diarra,C,,8.3,22.81,20.07,2.418,0,0,-3.23,0.49,0.0,22.5,35.0,0.33,14.581
A. Feliz,G,,6.2,20.52,19.15,3.088,0,0,-1.38,0.01,0.0,20.9,92.0,0.75,12.8065
D. Brizuela,G,,6.4,19.18,18.75,2.929,0,0,-0.45,0.01,0.0,19.4,89.0,1.0,12.8065
S. Wilbekin,G,,8.8,38.09,17.85,2.028,1,1,-1.22,0.03,19.04,37.4,85.0,0.95,12.8065
M. Norris,F,,8.9,20.5,17.69,1.987,0,0,-2.58,-0.23,0.0,20.9,56.0,0.42,11.7815
S. Llull,G,,4.6,18.55,17.41,3.785,0,0,-1.15,0.01,0.0,18.2,94.0,0.78,12.8065
R. Kurucs,F,,6.2,19.39,17.11,2.759,0,0,-2.06,-0.22,0.0,19.8,57.0,0.53,11.7815
J. Anderson,F,,6.4,19.43,17.04,2.663,0,0,-2.17,-0.22,0.0,19.7,96.0,0.5,11.7815
C. Swider,F,,8.7,19.24,16.84,1.936,0,0,-2.18,-0.22,0.0,19.1,42.0,0.49,11.7815
K. Papanikolaou,F,,6.6,18.95,16.66,2.524,0,0,-2.08,-0.22,0.0,18.8,78.0,0.51,11.7815
Y. Dos Santos,G,,5.8,17.14,16.58,2.858,0,0,-0.58,0.01,0.0,16.9,85.0,0.94,12.8065
M. Birsen,F,,4.0,19.18,16.38,4.095,0,0,-2.58,-0.22,0.0,19.4,42.0,0.37,11.7815
T. Biberovic,F,,6.2,15.06,15.31,2.469,1,0,0.42,-0.17,0.0,15.1,169.0,1.29,11.7815
A. Zagars,G,,6.7,17.27,15.05,2.247,0,0,-2.23,0.01,0.0,17.3,36.0,0.4,12.8065
J. Marcos,G,,5.0,16.25,14.62,2.924,0,0,-1.64,0.01,0.0,16.3,80.0,0.56,12.8065
M. Ajinca,F,,4.3,14.32,14.59,3.392,0,0,0.43,-0.16,0.0,14.5,140.0,1.3,11.7815
S. Mckissic,G,,6.7,17.21,14.54,2.171,0,0,-2.68,0.01,0.0,17.2,31.0,0.25,12.8065
J. Dibartolomeo,G,,5.1,17.17,14.5,2.844,0,0,-2.67,0.01,0.0,17.0,55.0,0.25,12.8065
S. Lee,G,,7.3,14.93,13.83,1.894,0,0,-1.11,0.01,0.0,14.8,86.0,0.71,12.8065
K. Birch,C,,5.5,15.09,13.57,2.467,0,0,-1.84,0.33,0.0,15.2,119.0,0.44,14.581
I. Brazdeikis,F,,6.6,15.0,13.11,1.986,0,0,-1.73,-0.17,0.0,15.0,64.0,0.48,11.7815
S. Miljenovic,G,,4.3,15.4,13.04,3.031,1,0,-2.37,0.01,0.0,15.7,42.0,0.26,12.8065
B. Ellis,G,,9.4,14.9,12.88,1.37,0,0,-2.03,0.01,0.0,15.0,27.0,0.36,12.8065
N. Sestina,F,,4.9,13.56,12.06,2.461,0,0,-1.35,-0.15,0.0,13.4,71.0,0.57,11.7815
I. Bako,C,,6.7,13.55,12.01,1.793,0,0,-1.82,0.29,0.0,13.3,50.0,0.37,14.581
K. Mikalauskas,G,,4.4,14.2,11.72,2.664,0,0,-2.49,0.01,0.0,14.3,10.0,0.14,12.8065
A. Samodurov,F,,4.0,14.19,11.52,2.88,0,0,-2.51,-0.16,0.0,14.3,18.0,0.13,11.7815
N. Laprovittola,G,,10.8,28.16,11.05,1.024,0,1,-3.04,0.02,14.08,28.1,35.0,0.52,12.8065
G. Papagiannis,C,,7.4,28.06,10.66,1.441,0,1,-3.98,0.61,14.03,27.9,74.0,0.33,14.581
J. Ayayi,G,,6.9,10.98,9.43,1.367,0,0,-1.56,0.01,0.0,11.2,70.0,0.33,12.8065
M. Rubstavicius,G,,6.3,11.03,9.3,1.476,0,0,-1.74,0.01,0.0,11.4,30.0,0.24,12.8065
M. Howard,G,,7.9,9.87,9.2,1.164,0,0,-0.68,0.01,0.0,9.0,77.0,0.74,12.8065
D. Mccormack,C,,7.9,10.2,9.2,1.164,0,0,-1.23,0.22,0.0,10.4,62.0,0.45,14.581
B. Taylor,G,,7.4,9.93,8.81,1.19,0,0,-1.13,0.01,0.0,9.8,57.0,0.49,12.8065
D. Kramer,G,,6.0,9.82,8.71,1.452,0,0,-1.11,0.01,0.0,9.4,98.0,0.49,12.8065
O. Dobric,F,,4.4,9.99,8.62,1.96,0,0,-1.26,-0.11,0.0,10.1,44.0,0.42,11.7815
O. Bitim,F,,5.3,9.86,8.49,1.602,0,0,-1.26,-0.11,0.0,9.6,75.0,0.41,11.7815
F. Ntilikina,G,,7.1,7.11,6.83,0.961,0,0,-0.29,0.0,0.0,7.5,105.0,0.9,12.8065
M. Ngouama,G,,4.9,6.57,6.22,1.27,0,0,-0.35,0.0,0.0,6.5,75.0,0.83,12.8065
A. Atamna,G,,4.1,7.06,6.22,1.516,0,0,-0.85,0.0,0.0,7.3,72.0,0.45,12.8065
Y. Fall,C,,6.8,6.97,5.86,0.862,0,0,-1.26,0.15,0.0,7.0,9.0,0.11,14.581
