Player,Pos,Team,CR,Base_Projection,Enhanced_Projection,Value_Ratio,Is_Starter,Is_Injured,Usage_Boost,DvP_Boost,Injury_Penalty,FPT_roll_mean,MIN_roll_mean,Usage_Raw,Allow_FPT
A. Atamna,G,,4.0,7.14,6.3,1.576,0,0,-0.86,0.03,0.0,7.3,72.0,0.45,13.219
J. Dibartolomeo,G,,5.2,17.12,5.95,1.145,0,1,-2.67,0.06,8.56,17.0,55.0,0.25,13.219
Y. Fall,C,,6.3,6.95,5.83,0.925,0,0,-1.26,0.13,0.0,7.0,9.0,0.11,14.532
T. Odiase,C,,6.9,6.65,5.61,0.813,0,0,-1.17,0.13,0.0,6.7,25.0,0.14,14.532
K. Kamenjas,C,,7.0,6.48,5.45,0.779,0,0,-1.15,0.12,0.0,6.3,35.0,0.13,14.532
B. Boston Jr.,G,,10.6,6.59,5.42,0.511,0,0,-1.2,0.02,0.0,6.6,13.0,0.1,13.219
O. Diop,F,,4.2,6.5,5.19,1.235,0,0,-1.23,-0.09,0.0,6.5,13.0,0.06,11.752500000000001
S. Harrison,F,,6.0,14.08,4.9,0.817,0,1,-1.95,-0.19,7.04,14.0,38.0,0.35,11.752500000000001
E. Shahrvin,C,,4.0,5.43,4.54,1.136,0,0,-0.99,0.1,0.0,5.5,15.0,0.1,14.532
E. Yilmaz,F,,4.0,5.6,4.52,1.13,0,0,-1.0,-0.08,0.0,5.7,17.0,0.12,11.752500000000001
T. Ennis,G,,8.8,4.85,4.1,0.466,0,0,-0.76,0.02,0.0,4.8,20.0,0.24,13.219
T. Tarpey,G,,4.2,4.66,3.81,0.907,0,0,-0.87,0.02,0.0,4.7,37.0,0.08,13.219
K. Antetokounmpo,C,,4.3,4.3,3.61,0.839,0,0,-0.78,0.08,0.0,4.1,16.0,0.11,14.532
M. Mahmutoglu,G,,4.0,4.37,3.59,0.898,0,0,-0.79,0.02,0.0,4.2,16.0,0.11,13.219
F. Ntilikina,G,,7.1,7.21,3.33,0.469,0,1,-0.3,0.03,3.6,7.5,105.0,0.9,13.219
S. Dinwiddie,G,,10.4,3.31,2.79,0.269,1,0,-0.53,0.01,0.0,3.3,20.0,0.23,13.219
X. Lopez-arostegui,G,,7.1,3.34,2.76,0.388,0,0,-0.59,0.01,0.0,3.4,28.0,0.13,13.219
U. Plavsic,C,,5.8,3.31,2.75,0.475,0,0,-0.62,0.06,0.0,3.3,10.0,0.07,14.532
S. Sanli,C,,4.5,3.23,2.68,0.595,0,0,-0.61,0.06,0.0,3.0,10.0,0.06,14.532
S. Joksimovic,F,,4.0,3.23,2.62,0.656,0,0,-0.57,-0.04,0.0,3.1,20.0,0.14,11.752500000000001
G. Procida,F,,6.4,3.28,2.61,0.407,0,0,-0.63,-0.04,0.0,3.3,8.0,0.05,11.752500000000001
S. Keita,C,,4.0,2.28,1.93,0.482,0,0,-0.4,0.04,0.0,2.4,31.0,0.15,14.532
I. Nogues,G,,4.0,2.24,1.82,0.455,0,0,-0.43,0.01,0.0,2.4,17.0,0.04,13.219
A. Lakic,G,,4.0,2.11,1.76,0.441,0,0,-0.36,0.01,0.0,2.0,46.0,0.17,13.219
B. Dessert,C,,6.5,2.1,1.75,0.269,0,0,-0.39,0.04,0.0,2.0,6.0,0.08,14.532
C. Omoruyi,C,,8.2,2.08,1.7,0.208,0,0,-0.42,0.04,0.0,2.0,5.0,0.0,14.532
M. Muurinen,F,,5.5,1.16,0.92,0.167,0,0,-0.22,-0.02,0.0,1.2,8.0,0.04,11.752500000000001
G. Lavi,F,,5.7,1.11,0.88,0.154,0,0,-0.22,-0.01,0.0,1.0,8.0,0.02,11.752500000000001
R. Beaubois,G,,6.1,1.2,0.38,0.062,0,1,-0.22,0.0,0.6,1.1,15.0,0.08,13.219
V. Toliopoulos,G,,6.1,1.09,0.33,0.054,0,1,-0.22,0.0,0.55,1.1,4.0,0.0,13.219
W. Rayman,F,,4.4,0.03,0.03,0.006,0,0,-0.01,-0.0,0.0,0.1,46.0,0.11,11.752500000000001
N. Dangubic,F,,4.0,0.03,0.02,0.005,0,0,-0.0,-0.0,0.0,0.2,22.0,0.08,11.752500000000001
T. Armstrong,G,,7.8,-0.55,0.0,0.0,0,0,0.11,-0.0,-0.0,-0.7,21.0,0.04,13.219
V. Hrabar,F,,4.0,-0.04,0.0,0.0,0,0,0.01,0.0,-0.0,0.0,1.0,0.0,11.752500000000001
I. Almansa,F,,5.4,-3.02,0.0,0.0,0,0,0.58,0.04,-0.0,-1.9,9.0,0.04,11.752500000000001
N. Akele,F,,4.0,-0.56,0.0,0.0,0,0,0.11,0.01,-0.0,-0.9,2.0,0.0,11.752500000000001
G. Grinvalds,F,,4.0,-0.04,0.0,0.0,0,0,0.01,0.0,-0.0,0.0,1.0,0.0,11.752500000000001
A. Abass,F,,5.1,-3.63,0.0,0.0,0,0,0.54,0.05,-0.0,-3.4,94.0,0.29,11.752500000000001
I. Kouzeloglou,C,,4.0,-0.05,0.0,0.0,0,0,0.01,-0.0,-0.0,0.0,2.0,0.01,14.532
A. Pokusevski,F,,5.2,-4.95,0.0,0.0,1,0,0.78,0.07,-0.0,-5.4,35.0,0.24,11.752500000000001
M. Grigonis,G,,5.6,-5.02,0.0,0.0,0,0,0.92,-0.02,-0.0,-6.5,24.0,0.09,13.219
R. Villar,G,,4.0,-3.38,0.0,0.0,0,0,0.66,-0.01,-0.0,-2.8,25.0,0.03,13.219
L. Kratzer,C,,4.0,-4.93,0.0,0.0,0,0,0.9,-0.09,-0.0,-5.4,45.0,0.1,14.532
M. Bosnjakovic,G,,4.0,-0.02,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,3.0,0.0,13.219
J. Butler,G,,9.2,-4.36,0.0,0.0,0,0,0.85,-0.02,-0.0,-4.5,2.0,0.03,13.219
S. Hazer,G,,4.4,-3.67,0.0,0.0,0,0,0.57,-0.01,-0.0,-3.6,35.0,0.26,13.219
S. Tonut,G,,5.0,-0.04,0.0,0.0,0,0,0.01,-0.0,-0.0,0.0,2.0,0.0,13.219
O. Radosic,G,,4.0,-0.02,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,1.0,0.0,13.219
N. Calathes,G,,6.0,-4.02,0.0,0.0,0,0,0.75,-0.01,-0.0,-4.0,7.0,0.07,13.219
O. Netzipoglou,G,,4.0,-3.28,0.0,0.0,0,0,0.65,-0.01,-0.0,-2.7,8.0,0.01,13.219
G. Larentzakis,G,,4.0,-3.61,0.0,0.0,0,0,0.69,-0.01,-0.0,-3.6,9.0,0.05,13.219
G. Palatin,G,,4.0,-0.02,0.0,0.0,0,0,0.0,-0.0,-0.0,0.0,1.0,0.0,13.219
J. Hollatz,G,,4.0,-3.88,0.0,0.0,0,1,0.6,-0.01,-1.94,-3.8,55.0,0.26,13.219
J. Rivero,C,,8.7,-0.51,0.0,0.0,0,0,0.1,-0.01,-0.0,-1.0,9.0,0.02,14.532
